"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.492	2	5	1	5	"1;2"	"id_349"	0	3	NA	0	0.82	1
2	2.239	1	7	1	12	"1;2"	"id_349"	0	3	NA	0	0.82	1
3	2.339	2	7	1	19	"1;2"	"id_349"	0	3	NA	0	0.82	1
4	1.72	1	0	1	19	"1;2"	"id_349"	0	3	NA	0	0.82	1
5	1.173	2	4	1	23	"1;2"	"id_349"	0	3	NA	0	0.82	1
6	1.154	1	6	1	29	"1;2"	"id_349"	0	3	NA	0	0.82	1
7	1.469	2	1	1	30	"1;2"	"id_349"	0	3	NA	0	0.82	1
8	0.989	2	5	1	35	"1;2"	"id_349"	0	3	NA	0	0.82	1
9	1.2	2	3	1	38	"1;2"	"id_349"	0	3	NA	0	0.82	1
10	1.157	2	2	1	40	"1;2"	"id_349"	0	3	NA	0	0.82	1
11	1.217	2	7	1	47	"1;2"	"id_349"	0	3	NA	0	0.82	1
12	1.032	1	3	1	50	"1;2"	"id_349"	0	3	NA	0	0.82	1
13	0.858	1	5	1	55	"1;2"	"id_349"	0	3	NA	0	0.82	1
14	1.002	1	5	1	60	"1;2"	"id_349"	0	3	NA	0	0.82	1
15	1.026	1	6	1	66	"1;2"	"id_349"	0	3	NA	0	0.82	1
16	0.92	1	6	1	72	"1;2"	"id_349"	0	3	NA	0	0.82	1
17	0.84	1	3	1	75	"1;2"	"id_349"	0	3	NA	0	0.82	1
18	0.851	1	3	1	78	"1;2"	"id_349"	0	3	NA	0	0.82	1
19	0.94	1	5	1	83	"1;2"	"id_349"	0	3	NA	0	0.82	1
20	0.88	2	2	1	85	"1;2"	"id_349"	0	3	NA	0	0.82	1
21	0.963	2	6	1	91	"1;2"	"id_349"	0	3	NA	0	0.82	1
22	2.507	2	4	1	95	"1;2"	"id_349"	0	3	NA	0	0.82	1
23	1.22	1	3	1	98	"1;2"	"id_349"	0	3	NA	0	0.82	1
24	0.614	2	6	1	104	"1;2"	"id_349"	0	3	NA	0	0.82	1
25	1.196	2	5	1	109	"1;2"	"id_349"	0	3	NA	0	0.82	1
1	1.028	2	6	2	6	"1;2"	"id_349"	0	3	NA	0	0.82	1
2	2.602	2	8	2	14	"1;2"	"id_349"	0	3	NA	0	0.82	1
3	1.712	2	6	2	20	"1;2"	"id_349"	0	3	NA	0	0.82	1
4	1.686	2	10	2	30	"1;2"	"id_349"	0	3	NA	0	0.82	1
5	1.571	2	16	2	46	"1;2"	"id_349"	0	3	NA	0	0.82	1
6	1.589	2	37	2	83	"1;2"	"id_349"	0	3	NA	0	0.82	1
7	1.482	2	16	2	99	"1;2"	"id_349"	0	3	NA	0	0.82	1
8	1.657	2	19	2	118	"1;2"	"id_349"	0	3	NA	0	0.82	1
9	1.611	2	-7	2	111	"1;2"	"id_349"	0	3	NA	0	0.82	1
10	1.481	1	3	2	114	"1;2"	"id_349"	0	3	NA	0	0.82	1
11	1.078	2	-4	2	110	"1;2"	"id_349"	0	3	NA	0	0.82	1
12	0.687	1	5	2	115	"1;2"	"id_349"	0	3	NA	0	0.82	1
13	1.523	1	2	2	117	"1;2"	"id_349"	0	3	NA	0	0.82	1
14	1.642	1	1	2	118	"1;2"	"id_349"	0	3	NA	0	0.82	1
15	1.748	1	2	2	120	"1;2"	"id_349"	0	3	NA	0	0.82	1
16	1.924	2	-8	2	112	"1;2"	"id_349"	0	3	NA	0	0.82	1
17	0.853	1	6	2	118	"1;2"	"id_349"	0	3	NA	0	0.82	1
18	1.263	2	-1	2	117	"1;2"	"id_349"	0	3	NA	0	0.82	1
19	0.519	1	0	2	117	"1;2"	"id_349"	0	3	NA	0	0.82	1
20	1.048	1	3	2	120	"1;2"	"id_349"	0	3	NA	0	0.82	1
21	0.945	1	3	2	123	"1;2"	"id_349"	0	3	NA	0	0.82	1
22	0.967	1	1	2	124	"1;2"	"id_349"	0	3	NA	0	0.82	1
23	0.814	1	2	2	126	"1;2"	"id_349"	0	3	NA	0	0.82	1
24	0.963	1	1	2	127	"1;2"	"id_349"	0	3	NA	0	0.82	1
25	0.788	1	5	2	132	"1;2"	"id_349"	0	3	NA	0	0.82	1
1	0.977	2	12	3	12	"1;2"	"id_349"	0	3	NA	0	0.82	1
2	0.997	2	-12	3	0	"1;2"	"id_349"	0	3	NA	0	0.82	1
3	0.734	1	6	3	6	"1;2"	"id_349"	0	3	NA	0	0.82	1
4	2.216	1	2	3	8	"1;2"	"id_349"	0	3	NA	0	0.82	1
5	0.624	1	0	3	8	"1;2"	"id_349"	0	3	NA	0	0.82	1
6	1.201	2	-5	3	3	"1;2"	"id_349"	0	3	NA	0	0.82	1
7	0.511	1	2	3	5	"1;2"	"id_349"	0	3	NA	0	0.82	1
8	1.015	1	1	3	6	"1;2"	"id_349"	0	3	NA	0	0.82	1
9	0.593	1	4	3	10	"1;2"	"id_349"	0	3	NA	0	0.82	1
10	0.922	1	1	3	11	"1;2"	"id_349"	0	3	NA	0	0.82	1
11	0.733	1	3	3	14	"1;2"	"id_349"	0	3	NA	0	0.82	1
12	0.91	1	3	3	17	"1;2"	"id_349"	0	3	NA	0	0.82	1
13	0.981	1	3	3	20	"1;2"	"id_349"	0	3	NA	0	0.82	1
14	3.036	2	-4	3	16	"1;2"	"id_349"	0	3	NA	0	0.82	1
15	0.589	1	7	3	23	"1;2"	"id_349"	0	3	NA	0	0.82	1
16	0.829	1	2	3	25	"1;2"	"id_349"	0	3	NA	0	0.82	1
17	0.863	1	4	3	29	"1;2"	"id_349"	0	3	NA	0	0.82	1
18	0.979	1	4	3	33	"1;2"	"id_349"	0	3	NA	0	0.82	1
19	1.034	1	4	3	37	"1;2"	"id_349"	0	3	NA	0	0.82	1
20	0.976	1	3	3	40	"1;2"	"id_349"	0	3	NA	0	0.82	1
21	1.072	1	-1	3	39	"1;2"	"id_349"	0	3	NA	0	0.82	1
22	1.468	2	-10	3	29	"1;2"	"id_349"	0	3	NA	0	0.82	1
23	0.546	1	0	3	29	"1;2"	"id_349"	0	3	NA	0	0.82	1
