"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	2.611	2	3	1	3	"1;2"	"id_324"	100	6	4	0	1	1
2	3.144	1	0	1	3	"1;2"	"id_324"	100	6	4	0	1	1
3	1.234	2	7	1	10	"1;2"	"id_324"	100	6	4	0	1	1
4	1.343	2	2	1	12	"1;2"	"id_324"	100	6	4	0	1	1
5	1.5	2	5	1	17	"1;2"	"id_324"	100	6	4	0	1	1
6	0.774	2	5	1	22	"1;2"	"id_324"	100	6	4	0	1	1
7	1.872	2	3	1	25	"1;2"	"id_324"	100	6	4	0	1	1
8	1.173	2	2	1	27	"1;2"	"id_324"	100	6	4	0	1	1
9	1.276	2	6	1	33	"1;2"	"id_324"	100	6	4	0	1	1
10	1.051	2	3	1	36	"1;2"	"id_324"	100	6	4	0	1	1
11	1.905	1	5	1	41	"1;2"	"id_324"	100	6	4	0	1	1
12	1.077	1	4	1	45	"1;2"	"id_324"	100	6	4	0	1	1
13	0.907	1	4	1	49	"1;2"	"id_324"	100	6	4	0	1	1
14	1.331	2	4	1	53	"1;2"	"id_324"	100	6	4	0	1	1
15	2.032	2	4	1	57	"1;2"	"id_324"	100	6	4	0	1	1
16	1.523	1	-1	1	56	"1;2"	"id_324"	100	6	4	0	1	1
17	1.028	2	6	1	62	"1;2"	"id_324"	100	6	4	0	1	1
18	1.089	2	5	1	67	"1;2"	"id_324"	100	6	4	0	1	1
19	0.859	2	5	1	72	"1;2"	"id_324"	100	6	4	0	1	1
20	1.375	2	3	1	75	"1;2"	"id_324"	100	6	4	0	1	1
21	1.878	2	6	1	81	"1;2"	"id_324"	100	6	4	0	1	1
22	1.053	2	1	1	82	"1;2"	"id_324"	100	6	4	0	1	1
23	0.908	2	4	1	86	"1;2"	"id_324"	100	6	4	0	1	1
24	0.787	2	4	1	90	"1;2"	"id_324"	100	6	4	0	1	1
25	1.015	2	4	1	94	"1;2"	"id_324"	100	6	4	0	1	1
1	1.812	1	0	2	0	"2;1"	"id_324"	100	6	4	0	1	1
2	1.137	2	4	2	4	"2;1"	"id_324"	100	6	4	0	1	1
3	0.737	2	4	2	8	"2;1"	"id_324"	100	6	4	0	1	1
4	1.15	2	3	2	11	"2;1"	"id_324"	100	6	4	0	1	1
5	0.738	2	3	2	14	"2;1"	"id_324"	100	6	4	0	1	1
6	0.678	2	-2	2	12	"2;1"	"id_324"	100	6	4	0	1	1
7	1.233	1	30	2	42	"2;1"	"id_324"	100	6	4	0	1	1
8	3.092	2	7	2	49	"2;1"	"id_324"	100	6	4	0	1	1
9	1.113	2	5	2	54	"2;1"	"id_324"	100	6	4	0	1	1
10	0.906	2	4	2	58	"2;1"	"id_324"	100	6	4	0	1	1
11	1.199	2	1	2	59	"2;1"	"id_324"	100	6	4	0	1	1
12	0.991	2	5	2	64	"2;1"	"id_324"	100	6	4	0	1	1
13	2.999	2	-4	2	60	"2;1"	"id_324"	100	6	4	0	1	1
14	1.368	1	0	2	60	"2;1"	"id_324"	100	6	4	0	1	1
15	1.088	2	2	2	62	"2;1"	"id_324"	100	6	4	0	1	1
16	0.835	2	0	2	62	"2;1"	"id_324"	100	6	4	0	1	1
17	1.189	2	4	2	66	"2;1"	"id_324"	100	6	4	0	1	1
18	3.551	2	5	2	71	"2;1"	"id_324"	100	6	4	0	1	1
19	1.404	2	-1	2	70	"2;1"	"id_324"	100	6	4	0	1	1
20	1.556	2	3	2	73	"2;1"	"id_324"	100	6	4	0	1	1
21	3.226	1	8	2	81	"2;1"	"id_324"	100	6	4	0	1	1
22	2.48	1	-4	2	77	"2;1"	"id_324"	100	6	4	0	1	1
23	1.364	1	-14	2	63	"2;1"	"id_324"	100	6	4	0	1	1
24	1.296	2	5	2	68	"2;1"	"id_324"	100	6	4	0	1	1
25	1.364	2	3	2	71	"2;1"	"id_324"	100	6	4	0	1	1
1	1.534	1	4	3	4	"2;1"	"id_324"	100	6	4	0	1	1
2	0.883	1	-1	3	3	"2;1"	"id_324"	100	6	4	0	1	1
3	1.162	2	4	3	7	"2;1"	"id_324"	100	6	4	0	1	1
4	0.835	2	2	3	9	"2;1"	"id_324"	100	6	4	0	1	1
5	0.845	2	1	3	10	"2;1"	"id_324"	100	6	4	0	1	1
6	0.835	2	0	3	10	"2;1"	"id_324"	100	6	4	0	1	1
7	1.417	1	-2	3	8	"2;1"	"id_324"	100	6	4	0	1	1
8	1.076	2	2	3	10	"2;1"	"id_324"	100	6	4	0	1	1
9	0.617	2	1	3	11	"2;1"	"id_324"	100	6	4	0	1	1
10	0.664	2	3	3	14	"2;1"	"id_324"	100	6	4	0	1	1
11	1.052	2	4	3	18	"2;1"	"id_324"	100	6	4	0	1	1
12	0.653	2	6	3	24	"2;1"	"id_324"	100	6	4	0	1	1
13	0.63	2	1	3	25	"2;1"	"id_324"	100	6	4	0	1	1
14	0.738	2	2	3	27	"2;1"	"id_324"	100	6	4	0	1	1
15	1.004	1	13	3	40	"2;1"	"id_324"	100	6	4	0	1	1
16	1.367	2	2	3	42	"2;1"	"id_324"	100	6	4	0	1	1
17	0.932	2	1	3	43	"2;1"	"id_324"	100	6	4	0	1	1
18	0.641	2	6	3	49	"2;1"	"id_324"	100	6	4	0	1	1
19	2.336	2	-2	3	47	"2;1"	"id_324"	100	6	4	0	1	1
20	0.992	1	-12	3	35	"2;1"	"id_324"	100	6	4	0	1	1
21	0.641	1	-8	3	27	"2;1"	"id_324"	100	6	4	0	1	1
