"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.833	1	4	1	4	"1;2"	"id_278"	0	3	NA	1	0.9	3
2	0.905	2	3	1	7	"1;2"	"id_278"	0	3	NA	1	0.9	3
3	0.922	2	1	1	8	"1;2"	"id_278"	0	3	NA	1	0.9	3
4	1.007	2	3	1	11	"1;2"	"id_278"	0	3	NA	1	0.9	3
5	0.845	1	5	1	16	"1;2"	"id_278"	0	3	NA	1	0.9	3
6	0.744	2	4	1	20	"1;2"	"id_278"	0	3	NA	1	0.9	3
7	0.547	1	4	1	24	"1;2"	"id_278"	0	3	NA	1	0.9	3
8	0.856	1	6	1	30	"1;2"	"id_278"	0	3	NA	1	0.9	3
9	0.573	2	5	1	35	"1;2"	"id_278"	0	3	NA	1	0.9	3
10	1.304	1	4	1	39	"1;2"	"id_278"	0	3	NA	1	0.9	3
11	1.265	2	4	1	43	"1;2"	"id_278"	0	3	NA	1	0.9	3
12	0.553	2	7	1	50	"1;2"	"id_278"	0	3	NA	1	0.9	3
13	1.534	1	4	1	54	"1;2"	"id_278"	0	3	NA	1	0.9	3
14	1.643	1	5	1	59	"1;2"	"id_278"	0	3	NA	1	0.9	3
15	0.669	1	6	1	65	"1;2"	"id_278"	0	3	NA	1	0.9	3
16	0.615	2	2	1	67	"1;2"	"id_278"	0	3	NA	1	0.9	3
17	1.114	1	3	1	70	"1;2"	"id_278"	0	3	NA	1	0.9	3
18	0.529	1	4	1	74	"1;2"	"id_278"	0	3	NA	1	0.9	3
19	0.535	1	2	1	76	"1;2"	"id_278"	0	3	NA	1	0.9	3
20	0.562	1	4	1	80	"1;2"	"id_278"	0	3	NA	1	0.9	3
21	0.606	1	2	1	82	"1;2"	"id_278"	0	3	NA	1	0.9	3
22	0.56	1	2	1	84	"1;2"	"id_278"	0	3	NA	1	0.9	3
23	2.246	2	2	1	86	"1;2"	"id_278"	0	3	NA	1	0.9	3
24	1.217	1	4	1	90	"1;2"	"id_278"	0	3	NA	1	0.9	3
25	0.568	1	8	1	98	"1;2"	"id_278"	0	3	NA	1	0.9	3
1	0.709	2	-1	2	-1	"1;2"	"id_278"	0	3	NA	1	0.9	3
2	0.518	2	4	2	3	"1;2"	"id_278"	0	3	NA	1	0.9	3
3	1.121	2	11	2	14	"1;2"	"id_278"	0	3	NA	1	0.9	3
4	0.553	2	4	2	18	"1;2"	"id_278"	0	3	NA	1	0.9	3
5	0.544	2	-3	2	15	"1;2"	"id_278"	0	3	NA	1	0.9	3
6	0.518	2	-11	2	4	"1;2"	"id_278"	0	3	NA	1	0.9	3
7	0.519	2	15	2	19	"1;2"	"id_278"	0	3	NA	1	0.9	3
8	0.761	1	3	2	22	"1;2"	"id_278"	0	3	NA	1	0.9	3
9	0.561	1	1	2	23	"1;2"	"id_278"	0	3	NA	1	0.9	3
10	0.526	2	1	2	24	"1;2"	"id_278"	0	3	NA	1	0.9	3
11	0.543	2	10	2	34	"1;2"	"id_278"	0	3	NA	1	0.9	3
12	0.546	2	12	2	46	"1;2"	"id_278"	0	3	NA	1	0.9	3
13	0.55	2	2	2	48	"1;2"	"id_278"	0	3	NA	1	0.9	3
14	0.57	2	16	2	64	"1;2"	"id_278"	0	3	NA	1	0.9	3
15	0.55	2	-2	2	62	"1;2"	"id_278"	0	3	NA	1	0.9	3
16	0.584	2	13	2	75	"1;2"	"id_278"	0	3	NA	1	0.9	3
17	0.586	2	-8	2	67	"1;2"	"id_278"	0	3	NA	1	0.9	3
18	0.625	2	-10	2	57	"1;2"	"id_278"	0	3	NA	1	0.9	3
19	0.592	2	11	2	68	"1;2"	"id_278"	0	3	NA	1	0.9	3
20	0.657	1	1	2	69	"1;2"	"id_278"	0	3	NA	1	0.9	3
21	1.238	2	1	2	70	"1;2"	"id_278"	0	3	NA	1	0.9	3
22	0.598	2	6	2	76	"1;2"	"id_278"	0	3	NA	1	0.9	3
23	0.625	2	13	2	89	"1;2"	"id_278"	0	3	NA	1	0.9	3
24	0.6	2	5	2	94	"1;2"	"id_278"	0	3	NA	1	0.9	3
25	0.624	2	-4	2	90	"1;2"	"id_278"	0	3	NA	1	0.9	3
1	0.907	2	3	3	3	"1;2"	"id_278"	0	3	NA	1	0.9	3
