"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.248	1	5	1	5	"1;2"	"id_145"	100	5	8	0	2	1
2	0.928	1	2	1	7	"1;2"	"id_145"	100	5	8	0	2	1
3	1.285	2	4	1	11	"1;2"	"id_145"	100	5	8	0	2	1
4	1.019	2	3	1	14	"1;2"	"id_145"	100	5	8	0	2	1
5	0.525	2	10	1	24	"1;2"	"id_145"	100	5	8	0	2	1
6	1.264	2	4	1	28	"1;2"	"id_145"	100	5	8	0	2	1
7	2.55	1	8	1	36	"1;2"	"id_145"	100	5	8	0	2	1
8	1.119	1	4	1	40	"1;2"	"id_145"	100	5	8	0	2	1
9	0.667	1	5	1	45	"1;2"	"id_145"	100	5	8	0	2	1
10	0.58	1	5	1	50	"1;2"	"id_145"	100	5	8	0	2	1
11	0.812	2	4	1	54	"1;2"	"id_145"	100	5	8	0	2	1
12	0.828	2	4	1	58	"1;2"	"id_145"	100	5	8	0	2	1
13	1.063	2	4	1	62	"1;2"	"id_145"	100	5	8	0	2	1
14	0.943	1	5	1	67	"1;2"	"id_145"	100	5	8	0	2	1
15	0.576	1	4	1	71	"1;2"	"id_145"	100	5	8	0	2	1
16	0.73	1	6	1	77	"1;2"	"id_145"	100	5	8	0	2	1
17	0.695	1	3	1	80	"1;2"	"id_145"	100	5	8	0	2	1
18	1.216	1	3	1	83	"1;2"	"id_145"	100	5	8	0	2	1
19	1.158	1	4	1	87	"1;2"	"id_145"	100	5	8	0	2	1
20	2.193	1	3	1	90	"1;2"	"id_145"	100	5	8	0	2	1
21	1.204	1	6	1	96	"1;2"	"id_145"	100	5	8	0	2	1
22	0.795	1	4	1	100	"1;2"	"id_145"	100	5	8	0	2	1
23	1.902	2	4	1	104	"1;2"	"id_145"	100	5	8	0	2	1
24	0.678	2	5	1	109	"1;2"	"id_145"	100	5	8	0	2	1
25	0.976	2	4	1	113	"1;2"	"id_145"	100	5	8	0	2	1
1	1.038	2	-3	2	-3	"1;2"	"id_145"	100	5	8	0	2	1
2	1.467	1	6	2	3	"1;2"	"id_145"	100	5	8	0	2	1
3	0.813	1	5	2	8	"1;2"	"id_145"	100	5	8	0	2	1
4	0.849	1	2	2	10	"1;2"	"id_145"	100	5	8	0	2	1
5	0.815	1	3	2	13	"1;2"	"id_145"	100	5	8	0	2	1
6	0.737	1	2	2	15	"1;2"	"id_145"	100	5	8	0	2	1
7	0.7	1	4	2	19	"1;2"	"id_145"	100	5	8	0	2	1
8	1.106	1	4	2	23	"1;2"	"id_145"	100	5	8	0	2	1
9	1.09	2	-1	2	22	"1;2"	"id_145"	100	5	8	0	2	1
10	0.898	1	0	2	22	"1;2"	"id_145"	100	5	8	0	2	1
11	1.232	1	9	2	31	"1;2"	"id_145"	100	5	8	0	2	1
12	1.08	1	3	2	34	"1;2"	"id_145"	100	5	8	0	2	1
13	1.2	1	0	2	34	"1;2"	"id_145"	100	5	8	0	2	1
14	1.072	2	2	2	36	"1;2"	"id_145"	100	5	8	0	2	1
15	0.734	2	-3	2	33	"1;2"	"id_145"	100	5	8	0	2	1
16	0.916	1	3	2	36	"1;2"	"id_145"	100	5	8	0	2	1
17	0.551	1	7	2	43	"1;2"	"id_145"	100	5	8	0	2	1
18	0.747	1	3	2	46	"1;2"	"id_145"	100	5	8	0	2	1
19	0.706	1	8	2	54	"1;2"	"id_145"	100	5	8	0	2	1
20	0.758	1	6	2	60	"1;2"	"id_145"	100	5	8	0	2	1
21	0.835	1	6	2	66	"1;2"	"id_145"	100	5	8	0	2	1
22	0.763	1	2	2	68	"1;2"	"id_145"	100	5	8	0	2	1
23	0.595	1	4	2	72	"1;2"	"id_145"	100	5	8	0	2	1
24	1.141	1	4	2	76	"1;2"	"id_145"	100	5	8	0	2	1
25	1.001	1	-1	2	75	"1;2"	"id_145"	100	5	8	0	2	1
1	1.113	1	11	3	11	"2;1"	"id_145"	100	5	8	0	2	1
2	1.117	1	18	3	29	"2;1"	"id_145"	100	5	8	0	2	1
3	1.075	1	3	3	32	"2;1"	"id_145"	100	5	8	0	2	1
4	0.828	1	27	3	59	"2;1"	"id_145"	100	5	8	0	2	1
5	1.128	1	-13	3	46	"2;1"	"id_145"	100	5	8	0	2	1
6	1.065	1	14	3	60	"2;1"	"id_145"	100	5	8	0	2	1
7	1.013	1	7	3	67	"2;1"	"id_145"	100	5	8	0	2	1
8	0.973	1	7	3	74	"2;1"	"id_145"	100	5	8	0	2	1
9	0.935	1	22	3	96	"2;1"	"id_145"	100	5	8	0	2	1
10	0.915	1	-4	3	92	"2;1"	"id_145"	100	5	8	0	2	1
11	0.983	1	8	3	100	"2;1"	"id_145"	100	5	8	0	2	1
12	1.297	1	-12	3	88	"2;1"	"id_145"	100	5	8	0	2	1
13	1.038	1	6	3	94	"2;1"	"id_145"	100	5	8	0	2	1
14	0.994	1	3	3	97	"2;1"	"id_145"	100	5	8	0	2	1
15	1.305	1	10	3	107	"2;1"	"id_145"	100	5	8	0	2	1
16	0.906	1	9	3	116	"2;1"	"id_145"	100	5	8	0	2	1
17	0.867	1	15	3	131	"2;1"	"id_145"	100	5	8	0	2	1
18	0.892	1	0	3	131	"2;1"	"id_145"	100	5	8	0	2	1
19	1.511	1	26	3	157	"2;1"	"id_145"	100	5	8	0	2	1
20	0.971	1	-10	3	147	"2;1"	"id_145"	100	5	8	0	2	1
21	1.031	1	-1	3	146	"2;1"	"id_145"	100	5	8	0	2	1
22	1.076	1	12	3	158	"2;1"	"id_145"	100	5	8	0	2	1
23	1.241	1	-9	3	149	"2;1"	"id_145"	100	5	8	0	2	1
24	1.44	1	4	3	153	"2;1"	"id_145"	100	5	8	0	2	1
25	0.993	1	2	3	155	"2;1"	"id_145"	100	5	8	0	2	1
1	0.878	1	-13	4	-13	"2;1"	"id_145"	100	5	8	0	2	1
2	0.724	1	3	4	-10	"2;1"	"id_145"	100	5	8	0	2	1
3	0.686	1	-7	4	-17	"2;1"	"id_145"	100	5	8	0	2	1
4	1.135	2	3	4	-14	"2;1"	"id_145"	100	5	8	0	2	1
5	1.535	2	0	4	-14	"2;1"	"id_145"	100	5	8	0	2	1
6	0.667	2	2	4	-12	"2;1"	"id_145"	100	5	8	0	2	1
7	0.766	2	6	4	-6	"2;1"	"id_145"	100	5	8	0	2	1
8	0.649	2	1	4	-5	"2;1"	"id_145"	100	5	8	0	2	1
9	1.07	1	16	4	11	"2;1"	"id_145"	100	5	8	0	2	1
10	0.773	1	22	4	33	"2;1"	"id_145"	100	5	8	0	2	1
11	1.103	1	11	4	44	"2;1"	"id_145"	100	5	8	0	2	1
12	1.002	1	6	4	50	"2;1"	"id_145"	100	5	8	0	2	1
13	0.781	1	7	4	57	"2;1"	"id_145"	100	5	8	0	2	1
14	0.579	1	11	4	68	"2;1"	"id_145"	100	5	8	0	2	1
15	0.604	1	12	4	80	"2;1"	"id_145"	100	5	8	0	2	1
16	0.646	1	0	4	80	"2;1"	"id_145"	100	5	8	0	2	1
17	1.783	1	-6	4	74	"2;1"	"id_145"	100	5	8	0	2	1
18	0.699	1	23	4	97	"2;1"	"id_145"	100	5	8	0	2	1
19	1.411	1	8	4	105	"2;1"	"id_145"	100	5	8	0	2	1
20	1.226	1	5	4	110	"2;1"	"id_145"	100	5	8	0	2	1
21	1.578	1	4	4	114	"2;1"	"id_145"	100	5	8	0	2	1
22	0.895	1	19	4	133	"2;1"	"id_145"	100	5	8	0	2	1
23	0.982	1	2	4	135	"2;1"	"id_145"	100	5	8	0	2	1
24	0.738	1	7	4	142	"2;1"	"id_145"	100	5	8	0	2	1
25	1.195	1	3	4	145	"2;1"	"id_145"	100	5	8	0	2	1
1	0.921	1	4	5	4	"1;2"	"id_145"	100	5	8	0	2	1
2	0.69	1	3	5	7	"1;2"	"id_145"	100	5	8	0	2	1
3	1.146	1	2	5	9	"1;2"	"id_145"	100	5	8	0	2	1
4	1.136	2	-1	5	8	"1;2"	"id_145"	100	5	8	0	2	1
5	0.636	2	-4	5	4	"1;2"	"id_145"	100	5	8	0	2	1
6	1.313	1	2	5	6	"1;2"	"id_145"	100	5	8	0	2	1
7	0.594	1	0	5	6	"1;2"	"id_145"	100	5	8	0	2	1
8	1.694	1	5	5	11	"1;2"	"id_145"	100	5	8	0	2	1
9	0.9	1	5	5	16	"1;2"	"id_145"	100	5	8	0	2	1
10	1.284	1	3	5	19	"1;2"	"id_145"	100	5	8	0	2	1
11	1.144	2	9	5	28	"1;2"	"id_145"	100	5	8	0	2	1
12	0.721	2	18	5	46	"1;2"	"id_145"	100	5	8	0	2	1
13	0.849	2	-2	5	44	"1;2"	"id_145"	100	5	8	0	2	1
14	0.713	2	10	5	54	"1;2"	"id_145"	100	5	8	0	2	1
15	1.725	2	8	5	62	"1;2"	"id_145"	100	5	8	0	2	1
16	1.38	2	21	5	83	"1;2"	"id_145"	100	5	8	0	2	1
17	1.066	2	4	5	87	"1;2"	"id_145"	100	5	8	0	2	1
18	0.993	2	9	5	96	"1;2"	"id_145"	100	5	8	0	2	1
19	0.786	2	12	5	108	"1;2"	"id_145"	100	5	8	0	2	1
20	1.114	2	5	5	113	"1;2"	"id_145"	100	5	8	0	2	1
21	0.677	2	27	5	140	"1;2"	"id_145"	100	5	8	0	2	1
22	0.777	2	-2	5	138	"1;2"	"id_145"	100	5	8	0	2	1
23	1.028	2	-17	5	121	"1;2"	"id_145"	100	5	8	0	2	1
24	1.116	2	-20	5	101	"1;2"	"id_145"	100	5	8	0	2	1
25	1.465	2	17	5	118	"1;2"	"id_145"	100	5	8	0	2	1
