"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.366	1	4	1	4	"2;1"	"id_211"	0	1	NA	0	0.99	2
2	3.208	1	2	1	6	"2;1"	"id_211"	0	1	NA	0	0.99	2
3	1.419	2	4	1	10	"2;1"	"id_211"	0	1	NA	0	0.99	2
4	0.969	2	2	1	12	"2;1"	"id_211"	0	1	NA	0	0.99	2
5	0.815	2	5	1	17	"2;1"	"id_211"	0	1	NA	0	0.99	2
6	0.912	2	1	1	18	"2;1"	"id_211"	0	1	NA	0	0.99	2
7	3.804	1	3	1	21	"2;1"	"id_211"	0	1	NA	0	0.99	2
8	0.672	1	1	1	22	"2;1"	"id_211"	0	1	NA	0	0.99	2
9	1.305	1	4	1	26	"2;1"	"id_211"	0	1	NA	0	0.99	2
10	1.124	1	3	1	29	"2;1"	"id_211"	0	1	NA	0	0.99	2
11	1.055	1	3	1	32	"2;1"	"id_211"	0	1	NA	0	0.99	2
12	2.661	1	5	1	37	"2;1"	"id_211"	0	1	NA	0	0.99	2
13	0.9	1	0	1	37	"2;1"	"id_211"	0	1	NA	0	0.99	2
14	0.736	2	5	1	42	"2;1"	"id_211"	0	1	NA	0	0.99	2
15	0.732	2	5	1	47	"2;1"	"id_211"	0	1	NA	0	0.99	2
16	0.648	2	3	1	50	"2;1"	"id_211"	0	1	NA	0	0.99	2
17	0.608	2	8	1	58	"2;1"	"id_211"	0	1	NA	0	0.99	2
18	0.544	2	4	1	62	"2;1"	"id_211"	0	1	NA	0	0.99	2
19	1.3	2	4	1	66	"2;1"	"id_211"	0	1	NA	0	0.99	2
20	0.617	2	2	1	68	"2;1"	"id_211"	0	1	NA	0	0.99	2
21	2.469	2	6	1	74	"2;1"	"id_211"	0	1	NA	0	0.99	2
22	0.547	2	2	1	76	"2;1"	"id_211"	0	1	NA	0	0.99	2
23	0.553	2	5	1	81	"2;1"	"id_211"	0	1	NA	0	0.99	2
24	0.679	2	2	1	83	"2;1"	"id_211"	0	1	NA	0	0.99	2
25	0.551	2	3	1	86	"2;1"	"id_211"	0	1	NA	0	0.99	2
1	2.062	1	24	2	24	"2;1"	"id_211"	0	1	NA	0	0.99	2
2	1.744	2	4	2	28	"2;1"	"id_211"	0	1	NA	0	0.99	2
3	0.913	1	-9	2	19	"2;1"	"id_211"	0	1	NA	0	0.99	2
4	0.899	2	5	2	24	"2;1"	"id_211"	0	1	NA	0	0.99	2
5	0.52	2	1	2	25	"2;1"	"id_211"	0	1	NA	0	0.99	2
6	0.536	2	4	2	29	"2;1"	"id_211"	0	1	NA	0	0.99	2
7	1.315	2	6	2	35	"2;1"	"id_211"	0	1	NA	0	0.99	2
