"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	2.43	2	1	1	1	"1;2"	"id_154"	100	6	2	0	0.5	3
2	2.973	1	4	1	5	"1;2"	"id_154"	100	6	2	0	0.5	3
3	2.7	1	3	1	8	"1;2"	"id_154"	100	6	2	0	0.5	3
4	1.624	2	0	1	8	"1;2"	"id_154"	100	6	2	0	0.5	3
5	1.786	1	6	1	14	"1;2"	"id_154"	100	6	2	0	0.5	3
6	1.049	1	5	1	19	"1;2"	"id_154"	100	6	2	0	0.5	3
7	1.978	2	6	1	25	"1;2"	"id_154"	100	6	2	0	0.5	3
8	1.733	2	4	1	29	"1;2"	"id_154"	100	6	2	0	0.5	3
9	1.072	2	3	1	32	"1;2"	"id_154"	100	6	2	0	0.5	3
10	1.275	2	4	1	36	"1;2"	"id_154"	100	6	2	0	0.5	3
11	1.224	2	8	1	44	"1;2"	"id_154"	100	6	2	0	0.5	3
12	5.917	1	5	1	49	"1;2"	"id_154"	100	6	2	0	0.5	3
13	1.607	1	7	1	56	"1;2"	"id_154"	100	6	2	0	0.5	3
14	0.925	1	7	1	63	"1;2"	"id_154"	100	6	2	0	0.5	3
15	3.394	1	6	1	69	"1;2"	"id_154"	100	6	2	0	0.5	3
16	1.033	1	6	1	75	"1;2"	"id_154"	100	6	2	0	0.5	3
17	1.979	2	1	1	76	"1;2"	"id_154"	100	6	2	0	0.5	3
18	1.218	2	5	1	81	"1;2"	"id_154"	100	6	2	0	0.5	3
19	1.282	2	4	1	85	"1;2"	"id_154"	100	6	2	0	0.5	3
20	0.738	2	2	1	87	"1;2"	"id_154"	100	6	2	0	0.5	3
21	0.722	2	5	1	92	"1;2"	"id_154"	100	6	2	0	0.5	3
22	0.814	2	4	1	96	"1;2"	"id_154"	100	6	2	0	0.5	3
23	1.964	1	-1	1	95	"1;2"	"id_154"	100	6	2	0	0.5	3
24	2.346	1	6	1	101	"1;2"	"id_154"	100	6	2	0	0.5	3
25	1.164	1	8	1	109	"1;2"	"id_154"	100	6	2	0	0.5	3
