"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.405	1	3	1	3	"2;1"	"id_339"	0	1	NA	0	1.35	1
2	1.11	2	3	1	6	"2;1"	"id_339"	0	1	NA	0	1.35	1
3	0.608	1	6	1	12	"2;1"	"id_339"	0	1	NA	0	1.35	1
4	0.608	2	3	1	15	"2;1"	"id_339"	0	1	NA	0	1.35	1
5	0.678	1	4	1	19	"2;1"	"id_339"	0	1	NA	0	1.35	1
6	0.54	2	4	1	23	"2;1"	"id_339"	0	1	NA	0	1.35	1
7	0.97	1	3	1	26	"2;1"	"id_339"	0	1	NA	0	1.35	1
8	0.564	2	4	1	30	"2;1"	"id_339"	0	1	NA	0	1.35	1
9	0.686	1	2	1	32	"2;1"	"id_339"	0	1	NA	0	1.35	1
10	1.147	2	6	1	38	"2;1"	"id_339"	0	1	NA	0	1.35	1
11	0.649	1	6	1	44	"2;1"	"id_339"	0	1	NA	0	1.35	1
12	1.017	2	1	1	45	"2;1"	"id_339"	0	1	NA	0	1.35	1
13	0.522	1	5	1	50	"2;1"	"id_339"	0	1	NA	0	1.35	1
14	0.547	2	7	1	57	"2;1"	"id_339"	0	1	NA	0	1.35	1
15	0.548	1	3	1	60	"2;1"	"id_339"	0	1	NA	0	1.35	1
16	0.556	2	5	1	65	"2;1"	"id_339"	0	1	NA	0	1.35	1
17	1.094	1	3	1	68	"2;1"	"id_339"	0	1	NA	0	1.35	1
18	0.894	1	6	1	74	"2;1"	"id_339"	0	1	NA	0	1.35	1
19	0.691	1	5	1	79	"2;1"	"id_339"	0	1	NA	0	1.35	1
20	1.69	2	8	1	87	"2;1"	"id_339"	0	1	NA	0	1.35	1
21	0.717	2	3	1	90	"2;1"	"id_339"	0	1	NA	0	1.35	1
22	1.117	1	7	1	97	"2;1"	"id_339"	0	1	NA	0	1.35	1
23	0.522	2	6	1	103	"2;1"	"id_339"	0	1	NA	0	1.35	1
24	0.602	2	1	1	104	"2;1"	"id_339"	0	1	NA	0	1.35	1
