"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	4.093	1	4	1	4	"1;2"	"id_194"	0	2	NA	0	1.11	2
2	1.406	2	4	1	8	"1;2"	"id_194"	0	2	NA	0	1.11	2
3	1.776	2	1	1	9	"1;2"	"id_194"	0	2	NA	0	1.11	2
4	9.507	2	3	1	12	"1;2"	"id_194"	0	2	NA	0	1.11	2
5	0.934	2	7	1	19	"1;2"	"id_194"	0	2	NA	0	1.11	2
6	0.549	2	8	1	27	"1;2"	"id_194"	0	2	NA	0	1.11	2
7	0.718	2	6	1	33	"1;2"	"id_194"	0	2	NA	0	1.11	2
8	1.04	2	4	1	37	"1;2"	"id_194"	0	2	NA	0	1.11	2
9	0.562	2	5	1	42	"1;2"	"id_194"	0	2	NA	0	1.11	2
10	1.163	2	5	1	47	"1;2"	"id_194"	0	2	NA	0	1.11	2
11	1.908	2	3	1	50	"1;2"	"id_194"	0	2	NA	0	1.11	2
12	0.925	2	5	1	55	"1;2"	"id_194"	0	2	NA	0	1.11	2
13	7.47	2	7	1	62	"1;2"	"id_194"	0	2	NA	0	1.11	2
14	0.679	1	4	1	66	"1;2"	"id_194"	0	2	NA	0	1.11	2
15	0.623	2	6	1	72	"1;2"	"id_194"	0	2	NA	0	1.11	2
16	0.731	2	6	1	78	"1;2"	"id_194"	0	2	NA	0	1.11	2
17	0.717	2	5	1	83	"1;2"	"id_194"	0	2	NA	0	1.11	2
18	0.6	2	4	1	87	"1;2"	"id_194"	0	2	NA	0	1.11	2
19	0.55	2	6	1	93	"1;2"	"id_194"	0	2	NA	0	1.11	2
20	0.517	2	4	1	97	"1;2"	"id_194"	0	2	NA	0	1.11	2
21	1.054	2	3	1	100	"1;2"	"id_194"	0	2	NA	0	1.11	2
22	3.735	2	1	1	101	"1;2"	"id_194"	0	2	NA	0	1.11	2
23	1.313	2	6	1	107	"1;2"	"id_194"	0	2	NA	0	1.11	2
24	0.512	2	1	1	108	"1;2"	"id_194"	0	2	NA	0	1.11	2
25	1.089	2	5	1	113	"1;2"	"id_194"	0	2	NA	0	1.11	2
1	3.275	1	6	2	6	"1;2"	"id_194"	0	2	NA	0	1.11	2
2	1.002	1	9	2	15	"1;2"	"id_194"	0	2	NA	0	1.11	2
3	0.85	1	6	2	21	"1;2"	"id_194"	0	2	NA	0	1.11	2
4	0.696	1	4	2	25	"1;2"	"id_194"	0	2	NA	0	1.11	2
5	0.619	1	5	2	30	"1;2"	"id_194"	0	2	NA	0	1.11	2
6	0.812	1	4	2	34	"1;2"	"id_194"	0	2	NA	0	1.11	2
7	0.657	1	2	2	36	"1;2"	"id_194"	0	2	NA	0	1.11	2
8	1.014	1	8	2	44	"1;2"	"id_194"	0	2	NA	0	1.11	2
9	0.92	1	5	2	49	"1;2"	"id_194"	0	2	NA	0	1.11	2
10	0.781	1	6	2	55	"1;2"	"id_194"	0	2	NA	0	1.11	2
11	0.836	1	3	2	58	"1;2"	"id_194"	0	2	NA	0	1.11	2
12	1.504	2	9	2	67	"1;2"	"id_194"	0	2	NA	0	1.11	2
13	0.757	2	-2	2	65	"1;2"	"id_194"	0	2	NA	0	1.11	2
14	0.936	1	3	2	68	"1;2"	"id_194"	0	2	NA	0	1.11	2
15	0.972	1	4	2	72	"1;2"	"id_194"	0	2	NA	0	1.11	2
16	0.76	1	7	2	79	"1;2"	"id_194"	0	2	NA	0	1.11	2
17	0.75	1	1	2	80	"1;2"	"id_194"	0	2	NA	0	1.11	2
18	1.156	2	-8	2	72	"1;2"	"id_194"	0	2	NA	0	1.11	2
