"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	2.097	1	4	1	4	"1;2"	"id_323"	0	2	NA	1	1.06	2
2	2.2	2	5	1	9	"1;2"	"id_323"	0	2	NA	1	1.06	2
3	1.864	1	5	1	14	"1;2"	"id_323"	0	2	NA	1	1.06	2
4	1.104	2	7	1	21	"1;2"	"id_323"	0	2	NA	1	1.06	2
5	1.296	1	5	1	26	"1;2"	"id_323"	0	2	NA	1	1.06	2
6	1.352	2	2	1	28	"1;2"	"id_323"	0	2	NA	1	1.06	2
7	0.928	1	1	1	29	"1;2"	"id_323"	0	2	NA	1	1.06	2
8	0.952	2	4	1	33	"1;2"	"id_323"	0	2	NA	1	1.06	2
9	1.536	1	4	1	37	"1;2"	"id_323"	0	2	NA	1	1.06	2
10	0.648	1	7	1	44	"1;2"	"id_323"	0	2	NA	1	1.06	2
11	0.648	1	3	1	47	"1;2"	"id_323"	0	2	NA	1	1.06	2
12	0.528	1	8	1	55	"1;2"	"id_323"	0	2	NA	1	1.06	2
13	0.816	1	4	1	59	"1;2"	"id_323"	0	2	NA	1	1.06	2
14	0.809	1	4	1	63	"1;2"	"id_323"	0	2	NA	1	1.06	2
15	0.847	2	3	1	66	"1;2"	"id_323"	0	2	NA	1	1.06	2
16	0.944	2	4	1	70	"1;2"	"id_323"	0	2	NA	1	1.06	2
17	0.896	2	5	1	75	"1;2"	"id_323"	0	2	NA	1	1.06	2
18	0.552	2	2	1	77	"1;2"	"id_323"	0	2	NA	1	1.06	2
19	0.808	2	4	1	81	"1;2"	"id_323"	0	2	NA	1	1.06	2
20	0.504	2	1	1	82	"1;2"	"id_323"	0	2	NA	1	1.06	2
21	1.048	2	4	1	86	"1;2"	"id_323"	0	2	NA	1	1.06	2
22	1.288	1	2	1	88	"1;2"	"id_323"	0	2	NA	1	1.06	2
23	1.464	2	7	1	95	"1;2"	"id_323"	0	2	NA	1	1.06	2
24	1.232	1	6	1	101	"1;2"	"id_323"	0	2	NA	1	1.06	2
25	0.92	2	3	1	104	"1;2"	"id_323"	0	2	NA	1	1.06	2
1	2.506	2	14	2	14	"1;2"	"id_323"	0	2	NA	1	1.06	2
2	2.439	1	7	2	21	"1;2"	"id_323"	0	2	NA	1	1.06	2
3	1.952	1	4	2	25	"1;2"	"id_323"	0	2	NA	1	1.06	2
4	0.656	2	-2	2	23	"1;2"	"id_323"	0	2	NA	1	1.06	2
5	0.952	1	5	2	28	"1;2"	"id_323"	0	2	NA	1	1.06	2
6	0.888	1	4	2	32	"1;2"	"id_323"	0	2	NA	1	1.06	2
7	0.696	1	4	2	36	"1;2"	"id_323"	0	2	NA	1	1.06	2
8	0.856	2	24	2	60	"1;2"	"id_323"	0	2	NA	1	1.06	2
9	1.304	1	6	2	66	"1;2"	"id_323"	0	2	NA	1	1.06	2
10	0.824	2	-11	2	55	"1;2"	"id_323"	0	2	NA	1	1.06	2
11	0.872	1	1	2	56	"1;2"	"id_323"	0	2	NA	1	1.06	2
12	1.024	1	3	2	59	"1;2"	"id_323"	0	2	NA	1	1.06	2
13	1.408	1	1	2	60	"1;2"	"id_323"	0	2	NA	1	1.06	2
14	0.928	2	-6	2	54	"1;2"	"id_323"	0	2	NA	1	1.06	2
15	0.824	1	8	2	62	"1;2"	"id_323"	0	2	NA	1	1.06	2
16	1.104	1	3	2	65	"1;2"	"id_323"	0	2	NA	1	1.06	2
17	1.384	1	1	2	66	"1;2"	"id_323"	0	2	NA	1	1.06	2
18	1.064	1	3	2	69	"1;2"	"id_323"	0	2	NA	1	1.06	2
19	1.184	1	2	2	71	"1;2"	"id_323"	0	2	NA	1	1.06	2
20	1.264	1	2	2	73	"1;2"	"id_323"	0	2	NA	1	1.06	2
21	1.448	1	5	2	78	"1;2"	"id_323"	0	2	NA	1	1.06	2
22	1.056	1	4	2	82	"1;2"	"id_323"	0	2	NA	1	1.06	2
23	0.872	1	3	2	85	"1;2"	"id_323"	0	2	NA	1	1.06	2
24	0.936	1	3	2	88	"1;2"	"id_323"	0	2	NA	1	1.06	2
25	0.776	1	5	2	93	"1;2"	"id_323"	0	2	NA	1	1.06	2
1	0.99	2	6	3	6	"2;1"	"id_323"	0	2	NA	1	1.06	2
2	1.881	1	19	3	25	"2;1"	"id_323"	0	2	NA	1	1.06	2
3	1.247	2	5	3	30	"2;1"	"id_323"	0	2	NA	1	1.06	2
4	1.24	1	4	3	34	"2;1"	"id_323"	0	2	NA	1	1.06	2
5	0.88	2	3	3	37	"2;1"	"id_323"	0	2	NA	1	1.06	2
6	0.832	1	-3	3	34	"2;1"	"id_323"	0	2	NA	1	1.06	2
7	1.064	2	6	3	40	"2;1"	"id_323"	0	2	NA	1	1.06	2
8	1.136	2	2	3	42	"2;1"	"id_323"	0	2	NA	1	1.06	2
9	1.152	2	2	3	44	"2;1"	"id_323"	0	2	NA	1	1.06	2
10	1.112	2	6	3	50	"2;1"	"id_323"	0	2	NA	1	1.06	2
11	0.776	1	6	3	56	"2;1"	"id_323"	0	2	NA	1	1.06	2
12	0.808	2	1	3	57	"2;1"	"id_323"	0	2	NA	1	1.06	2
13	1.144	2	5	3	62	"2;1"	"id_323"	0	2	NA	1	1.06	2
14	1.024	2	2	3	64	"2;1"	"id_323"	0	2	NA	1	1.06	2
15	1.048	1	9	3	73	"2;1"	"id_323"	0	2	NA	1	1.06	2
16	0.864	2	4	3	77	"2;1"	"id_323"	0	2	NA	1	1.06	2
17	1.488	2	7	3	84	"2;1"	"id_323"	0	2	NA	1	1.06	2
18	1.4	2	2	3	86	"2;1"	"id_323"	0	2	NA	1	1.06	2
19	0.944	1	3	3	89	"2;1"	"id_323"	0	2	NA	1	1.06	2
20	0.752	2	2	3	91	"2;1"	"id_323"	0	2	NA	1	1.06	2
21	0.976	2	5	3	96	"2;1"	"id_323"	0	2	NA	1	1.06	2
22	0.816	2	5	3	101	"2;1"	"id_323"	0	2	NA	1	1.06	2
23	1.08	2	5	3	106	"2;1"	"id_323"	0	2	NA	1	1.06	2
24	1.152	2	7	3	113	"2;1"	"id_323"	0	2	NA	1	1.06	2
25	1.104	2	1	3	114	"2;1"	"id_323"	0	2	NA	1	1.06	2
1	1.194	2	6	4	6	"1;2"	"id_323"	0	2	NA	1	1.06	2
2	1.84	1	4	4	10	"1;2"	"id_323"	0	2	NA	1	1.06	2
3	1.208	1	8	4	18	"1;2"	"id_323"	0	2	NA	1	1.06	2
4	1.024	1	-3	4	15	"1;2"	"id_323"	0	2	NA	1	1.06	2
5	0.992	2	-10	4	5	"1;2"	"id_323"	0	2	NA	1	1.06	2
6	0.904	1	2	4	7	"1;2"	"id_323"	0	2	NA	1	1.06	2
7	1.016	1	2	4	9	"1;2"	"id_323"	0	2	NA	1	1.06	2
8	0.896	1	6	4	15	"1;2"	"id_323"	0	2	NA	1	1.06	2
9	0.817	1	5	4	20	"1;2"	"id_323"	0	2	NA	1	1.06	2
10	0.983	1	5	4	25	"1;2"	"id_323"	0	2	NA	1	1.06	2
11	0.8	2	-6	4	19	"1;2"	"id_323"	0	2	NA	1	1.06	2
12	0.752	1	8	4	27	"1;2"	"id_323"	0	2	NA	1	1.06	2
