"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	4.192	2	7	1	7	"1;2"	"id_268"	0	3	NA	0	0.82	3
2	5.736	1	4	1	11	"1;2"	"id_268"	0	3	NA	0	0.82	3
3	2.881	2	4	1	15	"1;2"	"id_268"	0	3	NA	0	0.82	3
4	2.143	2	4	1	19	"1;2"	"id_268"	0	3	NA	0	0.82	3
5	2.28	1	4	1	23	"1;2"	"id_268"	0	3	NA	0	0.82	3
6	3.568	2	3	1	26	"1;2"	"id_268"	0	3	NA	0	0.82	3
7	4.32	1	1	1	27	"1;2"	"id_268"	0	3	NA	0	0.82	3
8	15.2	2	5	1	32	"1;2"	"id_268"	0	3	NA	0	0.82	3
9	1.576	1	1	1	33	"1;2"	"id_268"	0	3	NA	0	0.82	3
10	1.872	2	3	1	36	"1;2"	"id_268"	0	3	NA	0	0.82	3
11	1.383	1	4	1	40	"1;2"	"id_268"	0	3	NA	0	0.82	3
12	1.473	2	5	1	45	"1;2"	"id_268"	0	3	NA	0	0.82	3
13	1.416	1	7	1	52	"1;2"	"id_268"	0	3	NA	0	0.82	3
14	1.184	2	5	1	57	"1;2"	"id_268"	0	3	NA	0	0.82	3
15	1.28	1	6	1	63	"1;2"	"id_268"	0	3	NA	0	0.82	3
16	1.72	1	5	1	68	"1;2"	"id_268"	0	3	NA	0	0.82	3
17	2.611	1	6	1	74	"1;2"	"id_268"	0	3	NA	0	0.82	3
18	2.11	2	6	1	80	"1;2"	"id_268"	0	3	NA	0	0.82	3
19	2.712	2	6	1	86	"1;2"	"id_268"	0	3	NA	0	0.82	3
20	2.671	2	2	1	88	"1;2"	"id_268"	0	3	NA	0	0.82	3
21	1.986	1	2	1	90	"1;2"	"id_268"	0	3	NA	0	0.82	3
22	1.696	2	5	1	95	"1;2"	"id_268"	0	3	NA	0	0.82	3
23	2.199	1	0	1	95	"1;2"	"id_268"	0	3	NA	0	0.82	3
24	1.739	2	4	1	99	"1;2"	"id_268"	0	3	NA	0	0.82	3
25	1.725	2	7	1	106	"1;2"	"id_268"	0	3	NA	0	0.82	3
1	1.402	2	0	2	0	"2;1"	"id_268"	0	3	NA	0	0.82	3
2	1.031	1	13	2	13	"2;1"	"id_268"	0	3	NA	0	0.82	3
3	1.304	2	3	2	16	"2;1"	"id_268"	0	3	NA	0	0.82	3
4	0.76	2	3	2	19	"2;1"	"id_268"	0	3	NA	0	0.82	3
5	1.408	1	19	2	38	"2;1"	"id_268"	0	3	NA	0	0.82	3
6	0.632	1	12	2	50	"2;1"	"id_268"	0	3	NA	0	0.82	3
7	0.808	1	3	2	53	"2;1"	"id_268"	0	3	NA	0	0.82	3
8	1.144	2	6	2	59	"2;1"	"id_268"	0	3	NA	0	0.82	3
9	0.88	2	4	2	63	"2;1"	"id_268"	0	3	NA	0	0.82	3
10	1.104	1	3	2	66	"2;1"	"id_268"	0	3	NA	0	0.82	3
11	0.968	2	4	2	70	"2;1"	"id_268"	0	3	NA	0	0.82	3
12	0.648	2	2	2	72	"2;1"	"id_268"	0	3	NA	0	0.82	3
13	1.048	1	1	2	73	"2;1"	"id_268"	0	3	NA	0	0.82	3
14	1.024	1	9	2	82	"2;1"	"id_268"	0	3	NA	0	0.82	3
15	1.272	2	3	2	85	"2;1"	"id_268"	0	3	NA	0	0.82	3
16	1.152	1	15	2	100	"2;1"	"id_268"	0	3	NA	0	0.82	3
17	2	1	-9	2	91	"2;1"	"id_268"	0	3	NA	0	0.82	3
18	1.76	2	-2	2	89	"2;1"	"id_268"	0	3	NA	0	0.82	3
19	1.488	2	3	2	92	"2;1"	"id_268"	0	3	NA	0	0.82	3
20	0.864	2	3	2	95	"2;1"	"id_268"	0	3	NA	0	0.82	3
21	1.48	1	7	2	102	"2;1"	"id_268"	0	3	NA	0	0.82	3
22	13.648	1	11	2	113	"2;1"	"id_268"	0	3	NA	0	0.82	3
23	2.033	1	-2	2	111	"2;1"	"id_268"	0	3	NA	0	0.82	3
24	1.48	2	4	2	115	"2;1"	"id_268"	0	3	NA	0	0.82	3
25	0.76	2	2	2	117	"2;1"	"id_268"	0	3	NA	0	0.82	3
1	1.12	2	3	3	3	"2;1"	"id_268"	0	3	NA	0	0.82	3
2	0.944	2	0	3	3	"2;1"	"id_268"	0	3	NA	0	0.82	3
3	1.512	1	1	3	4	"2;1"	"id_268"	0	3	NA	0	0.82	3
4	1.288	2	-1	3	3	"2;1"	"id_268"	0	3	NA	0	0.82	3
5	1.36	1	23	3	26	"2;1"	"id_268"	0	3	NA	0	0.82	3
6	0.56	1	18	3	44	"2;1"	"id_268"	0	3	NA	0	0.82	3
7	0.888	1	-1	3	43	"2;1"	"id_268"	0	3	NA	0	0.82	3
8	1.128	2	-1	3	42	"2;1"	"id_268"	0	3	NA	0	0.82	3
9	0.904	2	3	3	45	"2;1"	"id_268"	0	3	NA	0	0.82	3
10	0.912	1	4	3	49	"2;1"	"id_268"	0	3	NA	0	0.82	3
11	1.648	1	-1	3	48	"2;1"	"id_268"	0	3	NA	0	0.82	3
