"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	5.531	1	5	1	5	"1;2"	"id_086"	0	1	NA	1	1.07	3
2	1.3	2	3	1	8	"1;2"	"id_086"	0	1	NA	1	1.07	3
3	1.4	1	1	1	9	"1;2"	"id_086"	0	1	NA	1	1.07	3
4	2.475	2	4	1	13	"1;2"	"id_086"	0	1	NA	1	1.07	3
5	11.242	2	3	1	16	"1;2"	"id_086"	0	1	NA	1	1.07	3
6	1.131	2	5	1	21	"1;2"	"id_086"	0	1	NA	1	1.07	3
7	1.184	2	4	1	25	"1;2"	"id_086"	0	1	NA	1	1.07	3
8	0.649	2	5	1	30	"1;2"	"id_086"	0	1	NA	1	1.07	3
9	0.668	2	0	1	30	"1;2"	"id_086"	0	1	NA	1	1.07	3
10	1.146	2	4	1	34	"1;2"	"id_086"	0	1	NA	1	1.07	3
11	1.089	2	4	1	38	"1;2"	"id_086"	0	1	NA	1	1.07	3
12	0.965	2	4	1	42	"1;2"	"id_086"	0	1	NA	1	1.07	3
13	1.186	1	2	1	44	"1;2"	"id_086"	0	1	NA	1	1.07	3
14	0.932	2	5	1	49	"1;2"	"id_086"	0	1	NA	1	1.07	3
15	10.19	1	3	1	52	"1;2"	"id_086"	0	1	NA	1	1.07	3
16	0.583	1	7	1	59	"1;2"	"id_086"	0	1	NA	1	1.07	3
17	1.102	2	4	1	63	"1;2"	"id_086"	0	1	NA	1	1.07	3
18	0.716	2	5	1	68	"1;2"	"id_086"	0	1	NA	1	1.07	3
19	1.485	1	2	1	70	"1;2"	"id_086"	0	1	NA	1	1.07	3
20	0.682	1	4	1	74	"1;2"	"id_086"	0	1	NA	1	1.07	3
21	0.551	1	3	1	77	"1;2"	"id_086"	0	1	NA	1	1.07	3
22	4.135	1	10	1	87	"1;2"	"id_086"	0	1	NA	1	1.07	3
23	0.716	1	5	1	92	"1;2"	"id_086"	0	1	NA	1	1.07	3
24	0.683	1	3	1	95	"1;2"	"id_086"	0	1	NA	1	1.07	3
25	1.136	1	2	1	97	"1;2"	"id_086"	0	1	NA	1	1.07	3
1	6.176	1	2	2	2	"2;1"	"id_086"	0	1	NA	1	1.07	3
2	1.74	2	3	2	5	"2;1"	"id_086"	0	1	NA	1	1.07	3
3	2.147	2	3	2	8	"2;1"	"id_086"	0	1	NA	1	1.07	3
4	0.884	2	4	2	12	"2;1"	"id_086"	0	1	NA	1	1.07	3
5	3.3	1	-6	2	6	"2;1"	"id_086"	0	1	NA	1	1.07	3
6	1.068	1	-12	2	-6	"2;1"	"id_086"	0	1	NA	1	1.07	3
7	0.751	1	6	2	0	"2;1"	"id_086"	0	1	NA	1	1.07	3
8	9.505	2	2	2	2	"2;1"	"id_086"	0	1	NA	1	1.07	3
9	0.599	2	6	2	8	"2;1"	"id_086"	0	1	NA	1	1.07	3
10	0.818	2	6	2	14	"2;1"	"id_086"	0	1	NA	1	1.07	3
11	0.516	2	6	2	20	"2;1"	"id_086"	0	1	NA	1	1.07	3
12	0.934	1	5	2	25	"2;1"	"id_086"	0	1	NA	1	1.07	3
13	0.55	1	-16	2	9	"2;1"	"id_086"	0	1	NA	1	1.07	3
14	2.552	1	0	2	9	"2;1"	"id_086"	0	1	NA	1	1.07	3
15	1.001	1	11	2	20	"2;1"	"id_086"	0	1	NA	1	1.07	3
16	6.086	2	4	2	24	"2;1"	"id_086"	0	1	NA	1	1.07	3
17	0.517	2	8	2	32	"2;1"	"id_086"	0	1	NA	1	1.07	3
18	0.95	2	2	2	34	"2;1"	"id_086"	0	1	NA	1	1.07	3
19	0.533	2	2	2	36	"2;1"	"id_086"	0	1	NA	1	1.07	3
20	0.885	2	4	2	40	"2;1"	"id_086"	0	1	NA	1	1.07	3
21	2.318	1	8	2	48	"2;1"	"id_086"	0	1	NA	1	1.07	3
22	1.284	2	7	2	55	"2;1"	"id_086"	0	1	NA	1	1.07	3
23	0.668	1	27	2	82	"2;1"	"id_086"	0	1	NA	1	1.07	3
24	6.585	1	5	2	87	"2;1"	"id_086"	0	1	NA	1	1.07	3
