"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.208	1	7	1	7	"2;1"	"id_161"	100	6	7	0	1.75	1
2	0.796	2	5	1	12	"2;1"	"id_161"	100	6	7	0	1.75	1
3	1.835	1	4	1	16	"2;1"	"id_161"	100	6	7	0	1.75	1
4	0.739	1	5	1	21	"2;1"	"id_161"	100	6	7	0	1.75	1
5	0.848	1	4	1	25	"2;1"	"id_161"	100	6	7	0	1.75	1
6	0.748	1	4	1	29	"2;1"	"id_161"	100	6	7	0	1.75	1
7	0.804	1	6	1	35	"2;1"	"id_161"	100	6	7	0	1.75	1
8	0.723	1	3	1	38	"2;1"	"id_161"	100	6	7	0	1.75	1
9	0.852	2	5	1	43	"2;1"	"id_161"	100	6	7	0	1.75	1
10	0.561	2	5	1	48	"2;1"	"id_161"	100	6	7	0	1.75	1
11	0.564	2	7	1	55	"2;1"	"id_161"	100	6	7	0	1.75	1
12	0.594	2	3	1	58	"2;1"	"id_161"	100	6	7	0	1.75	1
13	1.063	1	3	1	61	"2;1"	"id_161"	100	6	7	0	1.75	1
14	0.861	1	5	1	66	"2;1"	"id_161"	100	6	7	0	1.75	1
15	0.813	1	6	1	72	"2;1"	"id_161"	100	6	7	0	1.75	1
16	1.185	2	5	1	77	"2;1"	"id_161"	100	6	7	0	1.75	1
17	0.861	1	3	1	80	"2;1"	"id_161"	100	6	7	0	1.75	1
18	0.942	2	4	1	84	"2;1"	"id_161"	100	6	7	0	1.75	1
19	0.886	1	3	1	87	"2;1"	"id_161"	100	6	7	0	1.75	1
20	1.011	2	3	1	90	"2;1"	"id_161"	100	6	7	0	1.75	1
21	0.967	2	1	1	91	"2;1"	"id_161"	100	6	7	0	1.75	1
22	0.552	2	3	1	94	"2;1"	"id_161"	100	6	7	0	1.75	1
23	0.544	2	7	1	101	"2;1"	"id_161"	100	6	7	0	1.75	1
24	0.934	2	5	1	106	"2;1"	"id_161"	100	6	7	0	1.75	1
25	1.511	2	7	1	113	"2;1"	"id_161"	100	6	7	0	1.75	1
1	0.908	1	32	2	32	"2;1"	"id_161"	100	6	7	0	1.75	1
2	1.511	2	5	2	37	"2;1"	"id_161"	100	6	7	0	1.75	1
3	0.763	1	0	2	37	"2;1"	"id_161"	100	6	7	0	1.75	1
4	0.715	1	23	2	60	"2;1"	"id_161"	100	6	7	0	1.75	1
5	1.616	1	7	2	67	"2;1"	"id_161"	100	6	7	0	1.75	1
6	1.105	1	2	2	69	"2;1"	"id_161"	100	6	7	0	1.75	1
7	0.861	2	0	2	69	"2;1"	"id_161"	100	6	7	0	1.75	1
8	0.58	2	2	2	71	"2;1"	"id_161"	100	6	7	0	1.75	1
9	1.178	2	0	2	71	"2;1"	"id_161"	100	6	7	0	1.75	1
10	0.69	2	0	2	71	"2;1"	"id_161"	100	6	7	0	1.75	1
11	1.154	1	-3	2	68	"2;1"	"id_161"	100	6	7	0	1.75	1
12	1.356	2	2	2	70	"2;1"	"id_161"	100	6	7	0	1.75	1
13	0.528	2	3	2	73	"2;1"	"id_161"	100	6	7	0	1.75	1
14	0.512	2	0	2	73	"2;1"	"id_161"	100	6	7	0	1.75	1
15	1.088	1	-4	2	69	"2;1"	"id_161"	100	6	7	0	1.75	1
16	0.805	1	4	2	73	"2;1"	"id_161"	100	6	7	0	1.75	1
17	0.78	1	20	2	93	"2;1"	"id_161"	100	6	7	0	1.75	1
18	0.6	1	12	2	105	"2;1"	"id_161"	100	6	7	0	1.75	1
19	1.796	1	-1	2	104	"2;1"	"id_161"	100	6	7	0	1.75	1
20	1.462	1	4	2	108	"2;1"	"id_161"	100	6	7	0	1.75	1
21	0.674	1	7	2	115	"2;1"	"id_161"	100	6	7	0	1.75	1
22	0.853	1	-21	2	94	"2;1"	"id_161"	100	6	7	0	1.75	1
23	1.961	2	2	2	96	"2;1"	"id_161"	100	6	7	0	1.75	1
24	0.853	2	8	2	104	"2;1"	"id_161"	100	6	7	0	1.75	1
25	2.283	2	2	2	106	"2;1"	"id_161"	100	6	7	0	1.75	1
1	0.895	1	1	3	1	"1;2"	"id_161"	100	6	7	0	1.75	1
2	1.414	1	0	3	1	"1;2"	"id_161"	100	6	7	0	1.75	1
3	0.698	1	3	3	4	"1;2"	"id_161"	100	6	7	0	1.75	1
4	0.667	1	-2	3	2	"1;2"	"id_161"	100	6	7	0	1.75	1
5	0.934	1	-1	3	1	"1;2"	"id_161"	100	6	7	0	1.75	1
6	0.771	1	6	3	7	"1;2"	"id_161"	100	6	7	0	1.75	1
7	0.755	1	6	3	13	"1;2"	"id_161"	100	6	7	0	1.75	1
8	0.553	1	2	3	15	"1;2"	"id_161"	100	6	7	0	1.75	1
9	1.438	1	-2	3	13	"1;2"	"id_161"	100	6	7	0	1.75	1
10	0.795	2	-11	3	2	"1;2"	"id_161"	100	6	7	0	1.75	1
11	1.32	2	-11	3	-9	"1;2"	"id_161"	100	6	7	0	1.75	1
12	1.3	1	0	3	-9	"1;2"	"id_161"	100	6	7	0	1.75	1
13	0.536	1	7	3	-2	"1;2"	"id_161"	100	6	7	0	1.75	1
14	0.52	1	-3	3	-5	"1;2"	"id_161"	100	6	7	0	1.75	1
15	0.763	1	1	3	-4	"1;2"	"id_161"	100	6	7	0	1.75	1
16	0.602	1	1	3	-3	"1;2"	"id_161"	100	6	7	0	1.75	1
17	0.666	1	1	3	-2	"1;2"	"id_161"	100	6	7	0	1.75	1
18	0.519	1	3	3	1	"1;2"	"id_161"	100	6	7	0	1.75	1
19	0.569	1	3	3	4	"1;2"	"id_161"	100	6	7	0	1.75	1
20	0.504	1	-1	3	3	"1;2"	"id_161"	100	6	7	0	1.75	1
21	0.795	2	10	3	13	"1;2"	"id_161"	100	6	7	0	1.75	1
22	0.544	2	8	3	21	"1;2"	"id_161"	100	6	7	0	1.75	1
23	0.561	2	10	3	31	"1;2"	"id_161"	100	6	7	0	1.75	1
24	1.064	2	-14	3	17	"1;2"	"id_161"	100	6	7	0	1.75	1
25	0.975	1	4	3	21	"1;2"	"id_161"	100	6	7	0	1.75	1
1	1.105	1	4	4	4	"1;2"	"id_161"	100	6	7	0	1.75	1
2	0.658	1	6	4	10	"1;2"	"id_161"	100	6	7	0	1.75	1
3	0.512	1	2	4	12	"1;2"	"id_161"	100	6	7	0	1.75	1
