"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.804	1	5	1	5	"2;1"	"id_329"	0	1	NA	1	1.47	1
2	1.278	2	7	1	12	"2;1"	"id_329"	0	1	NA	1	1.47	1
3	0.852	1	0	1	12	"2;1"	"id_329"	0	1	NA	1	1.47	1
4	0.791	2	3	1	15	"2;1"	"id_329"	0	1	NA	1	1.47	1
5	0.798	1	2	1	17	"2;1"	"id_329"	0	1	NA	1	1.47	1
6	0.774	2	5	1	22	"2;1"	"id_329"	0	1	NA	1	1.47	1
7	0.736	1	3	1	25	"2;1"	"id_329"	0	1	NA	1	1.47	1
8	0.744	2	3	1	28	"2;1"	"id_329"	0	1	NA	1	1.47	1
9	0.77	1	4	1	32	"2;1"	"id_329"	0	1	NA	1	1.47	1
10	0.764	2	5	1	37	"2;1"	"id_329"	0	1	NA	1	1.47	1
11	0.861	2	5	1	42	"2;1"	"id_329"	0	1	NA	1	1.47	1
12	0.791	2	4	1	46	"2;1"	"id_329"	0	1	NA	1	1.47	1
13	0.597	2	3	1	49	"2;1"	"id_329"	0	1	NA	1	1.47	1
14	0.612	2	0	1	49	"2;1"	"id_329"	0	1	NA	1	1.47	1
15	0.699	1	6	1	55	"2;1"	"id_329"	0	1	NA	1	1.47	1
16	0.549	1	6	1	61	"2;1"	"id_329"	0	1	NA	1	1.47	1
17	0.526	1	3	1	64	"2;1"	"id_329"	0	1	NA	1	1.47	1
18	0.851	2	1	1	65	"2;1"	"id_329"	0	1	NA	1	1.47	1
19	0.504	2	3	1	68	"2;1"	"id_329"	0	1	NA	1	1.47	1
20	0.536	2	6	1	74	"2;1"	"id_329"	0	1	NA	1	1.47	1
21	0.559	1	3	1	77	"2;1"	"id_329"	0	1	NA	1	1.47	1
22	0.51	1	9	1	86	"2;1"	"id_329"	0	1	NA	1	1.47	1
23	0.791	2	5	1	91	"2;1"	"id_329"	0	1	NA	1	1.47	1
24	0.99	1	10	1	101	"2;1"	"id_329"	0	1	NA	1	1.47	1
25	2.047	1	4	1	105	"2;1"	"id_329"	0	1	NA	1	1.47	1
1	0.73	1	-1	2	-1	"1;2"	"id_329"	0	1	NA	1	1.47	1
2	1.029	2	1	2	0	"1;2"	"id_329"	0	1	NA	1	1.47	1
3	0.906	1	2	2	2	"1;2"	"id_329"	0	1	NA	1	1.47	1
4	0.823	2	-5	2	-3	"1;2"	"id_329"	0	1	NA	1	1.47	1
5	0.797	1	9	2	6	"1;2"	"id_329"	0	1	NA	1	1.47	1
6	0.922	1	5	2	11	"1;2"	"id_329"	0	1	NA	1	1.47	1
