"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	26.158	2	5	1	5	"2;1"	"id_259"	0	1	NA	0	1.29	2
2	0.703	2	6	1	11	"2;1"	"id_259"	0	1	NA	0	1.29	2
3	0.564	2	2	1	13	"2;1"	"id_259"	0	1	NA	0	1.29	2
4	0.512	2	4	1	17	"2;1"	"id_259"	0	1	NA	0	1.29	2
5	0.52	2	4	1	21	"2;1"	"id_259"	0	1	NA	0	1.29	2
6	0.516	2	3	1	24	"2;1"	"id_259"	0	1	NA	0	1.29	2
7	0.745	2	6	1	30	"2;1"	"id_259"	0	1	NA	0	1.29	2
8	0.519	2	6	1	36	"2;1"	"id_259"	0	1	NA	0	1.29	2
9	0.508	2	1	1	37	"2;1"	"id_259"	0	1	NA	0	1.29	2
10	0.532	2	5	1	42	"2;1"	"id_259"	0	1	NA	0	1.29	2
11	0.541	2	3	1	45	"2;1"	"id_259"	0	1	NA	0	1.29	2
12	0.515	2	5	1	50	"2;1"	"id_259"	0	1	NA	0	1.29	2
13	0.512	2	6	1	56	"2;1"	"id_259"	0	1	NA	0	1.29	2
14	0.544	2	5	1	61	"2;1"	"id_259"	0	1	NA	0	1.29	2
15	0.504	2	6	1	67	"2;1"	"id_259"	0	1	NA	0	1.29	2
16	0.752	2	4	1	71	"2;1"	"id_259"	0	1	NA	0	1.29	2
17	0.756	2	4	1	75	"2;1"	"id_259"	0	1	NA	0	1.29	2
18	0.568	2	5	1	80	"2;1"	"id_259"	0	1	NA	0	1.29	2
19	0.532	2	5	1	85	"2;1"	"id_259"	0	1	NA	0	1.29	2
20	0.516	2	3	1	88	"2;1"	"id_259"	0	1	NA	0	1.29	2
21	0.744	2	5	1	93	"2;1"	"id_259"	0	1	NA	0	1.29	2
22	0.516	2	1	1	94	"2;1"	"id_259"	0	1	NA	0	1.29	2
