"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.57	1	6	1	6	"2;1"	"id_173"	100	6	4	3	1	1
2	0.532	1	5	1	11	"2;1"	"id_173"	100	6	4	3	1	1
3	0.588	1	5	1	16	"2;1"	"id_173"	100	6	4	3	1	1
4	0.591	1	6	1	22	"2;1"	"id_173"	100	6	4	3	1	1
5	0.517	1	2	1	24	"2;1"	"id_173"	100	6	4	3	1	1
6	0.544	2	6	1	30	"2;1"	"id_173"	100	6	4	3	1	1
7	0.579	2	2	1	32	"2;1"	"id_173"	100	6	4	3	1	1
8	0.561	2	-1	1	31	"2;1"	"id_173"	100	6	4	3	1	1
9	0.579	2	6	1	37	"2;1"	"id_173"	100	6	4	3	1	1
10	0.55	2	4	1	41	"2;1"	"id_173"	100	6	4	3	1	1
11	0.551	2	3	1	44	"2;1"	"id_173"	100	6	4	3	1	1
12	0.583	2	3	1	47	"2;1"	"id_173"	100	6	4	3	1	1
13	0.57	2	3	1	50	"2;1"	"id_173"	100	6	4	3	1	1
14	0.609	2	4	1	54	"2;1"	"id_173"	100	6	4	3	1	1
15	0.677	1	4	1	58	"2;1"	"id_173"	100	6	4	3	1	1
16	0.63	1	5	1	63	"2;1"	"id_173"	100	6	4	3	1	1
17	0.667	1	2	1	65	"2;1"	"id_173"	100	6	4	3	1	1
18	0.816	2	1	1	66	"2;1"	"id_173"	100	6	4	3	1	1
19	0.575	2	3	1	69	"2;1"	"id_173"	100	6	4	3	1	1
20	0.587	2	2	1	71	"2;1"	"id_173"	100	6	4	3	1	1
21	0.743	1	3	1	74	"2;1"	"id_173"	100	6	4	3	1	1
22	0.681	1	1	1	75	"2;1"	"id_173"	100	6	4	3	1	1
23	0.669	1	2	1	77	"2;1"	"id_173"	100	6	4	3	1	1
24	0.57	1	4	1	81	"2;1"	"id_173"	100	6	4	3	1	1
