"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	2.623	2	4	1	4	"1;2"	"id_309"	0	3	NA	0	0.94	1
2	6.518	2	7	1	11	"1;2"	"id_309"	0	3	NA	0	0.94	1
3	1.797	2	2	1	13	"1;2"	"id_309"	0	3	NA	0	0.94	1
4	1.425	2	6	1	19	"1;2"	"id_309"	0	3	NA	0	0.94	1
5	2.772	2	6	1	25	"1;2"	"id_309"	0	3	NA	0	0.94	1
6	0.844	2	1	1	26	"1;2"	"id_309"	0	3	NA	0	0.94	1
7	5.209	1	6	1	32	"1;2"	"id_309"	0	3	NA	0	0.94	1
8	3.226	2	0	1	32	"1;2"	"id_309"	0	3	NA	0	0.94	1
9	1.263	1	3	1	35	"1;2"	"id_309"	0	3	NA	0	0.94	1
10	1.5	1	4	1	39	"1;2"	"id_309"	0	3	NA	0	0.94	1
11	1.012	1	2	1	41	"1;2"	"id_309"	0	3	NA	0	0.94	1
12	1.826	1	3	1	44	"1;2"	"id_309"	0	3	NA	0	0.94	1
13	2.701	2	7	1	51	"1;2"	"id_309"	0	3	NA	0	0.94	1
14	3.154	1	9	1	60	"1;2"	"id_309"	0	3	NA	0	0.94	1
15	2.449	2	3	1	63	"1;2"	"id_309"	0	3	NA	0	0.94	1
16	1.427	1	2	1	65	"1;2"	"id_309"	0	3	NA	0	0.94	1
17	1.645	1	9	1	74	"1;2"	"id_309"	0	3	NA	0	0.94	1
18	1.887	1	3	1	77	"1;2"	"id_309"	0	3	NA	0	0.94	1
19	1.95	1	1	1	78	"1;2"	"id_309"	0	3	NA	0	0.94	1
20	1.164	2	8	1	86	"1;2"	"id_309"	0	3	NA	0	0.94	1
21	1.376	1	2	1	88	"1;2"	"id_309"	0	3	NA	0	0.94	1
22	1.474	2	1	1	89	"1;2"	"id_309"	0	3	NA	0	0.94	1
23	1.277	1	2	1	91	"1;2"	"id_309"	0	3	NA	0	0.94	1
24	1.266	1	5	1	96	"1;2"	"id_309"	0	3	NA	0	0.94	1
25	1.405	2	2	1	98	"1;2"	"id_309"	0	3	NA	0	0.94	1
1	2.171	1	0	2	0	"1;2"	"id_309"	0	3	NA	0	0.94	1
2	1.235	2	2	2	2	"1;2"	"id_309"	0	3	NA	0	0.94	1
3	1.505	2	-5	2	-3	"1;2"	"id_309"	0	3	NA	0	0.94	1
4	1.215	1	0	2	-3	"1;2"	"id_309"	0	3	NA	0	0.94	1
5	1.317	2	10	2	7	"1;2"	"id_309"	0	3	NA	0	0.94	1
6	2.229	1	4	2	11	"1;2"	"id_309"	0	3	NA	0	0.94	1
7	1.637	1	4	2	15	"1;2"	"id_309"	0	3	NA	0	0.94	1
8	1.223	1	-2	2	13	"1;2"	"id_309"	0	3	NA	0	0.94	1
9	1.185	2	26	2	39	"1;2"	"id_309"	0	3	NA	0	0.94	1
10	1.568	1	-2	2	37	"1;2"	"id_309"	0	3	NA	0	0.94	1
11	1.657	1	0	2	37	"1;2"	"id_309"	0	3	NA	0	0.94	1
12	1.276	2	-30	2	7	"1;2"	"id_309"	0	3	NA	0	0.94	1
13	1.365	1	4	2	11	"1;2"	"id_309"	0	3	NA	0	0.94	1
14	1.134	1	6	2	17	"1;2"	"id_309"	0	3	NA	0	0.94	1
15	1.397	1	0	2	17	"1;2"	"id_309"	0	3	NA	0	0.94	1
16	1.486	2	4	2	21	"1;2"	"id_309"	0	3	NA	0	0.94	1
17	1.666	1	8	2	29	"1;2"	"id_309"	0	3	NA	0	0.94	1
18	1.92	1	3	2	32	"1;2"	"id_309"	0	3	NA	0	0.94	1
19	1.304	2	-1	2	31	"1;2"	"id_309"	0	3	NA	0	0.94	1
20	1.235	1	3	2	34	"1;2"	"id_309"	0	3	NA	0	0.94	1
21	1.545	1	3	2	37	"1;2"	"id_309"	0	3	NA	0	0.94	1
22	1.196	1	1	2	38	"1;2"	"id_309"	0	3	NA	0	0.94	1
23	1.245	1	-1	2	37	"1;2"	"id_309"	0	3	NA	0	0.94	1
24	1.305	2	1	2	38	"1;2"	"id_309"	0	3	NA	0	0.94	1
25	1.486	1	2	2	40	"1;2"	"id_309"	0	3	NA	0	0.94	1
1	1.471	2	26	3	26	"1;2"	"id_309"	0	3	NA	0	0.94	1
2	1.576	2	-2	3	24	"1;2"	"id_309"	0	3	NA	0	0.94	1
3	1.275	2	1	3	25	"1;2"	"id_309"	0	3	NA	0	0.94	1
4	1.063	2	1	3	26	"1;2"	"id_309"	0	3	NA	0	0.94	1
5	1.015	2	10	3	36	"1;2"	"id_309"	0	3	NA	0	0.94	1
6	1.475	2	-15	3	21	"1;2"	"id_309"	0	3	NA	0	0.94	1
7	1.105	2	-12	3	9	"1;2"	"id_309"	0	3	NA	0	0.94	1
8	2.792	2	5	3	14	"1;2"	"id_309"	0	3	NA	0	0.94	1
9	1.375	2	11	3	25	"1;2"	"id_309"	0	3	NA	0	0.94	1
10	1.489	2	6	3	31	"1;2"	"id_309"	0	3	NA	0	0.94	1
11	1.251	2	0	3	31	"1;2"	"id_309"	0	3	NA	0	0.94	1
12	2.312	2	4	3	35	"1;2"	"id_309"	0	3	NA	0	0.94	1
13	1.557	2	26	3	61	"1;2"	"id_309"	0	3	NA	0	0.94	1
14	1.697	1	4	3	65	"1;2"	"id_309"	0	3	NA	0	0.94	1
15	1.644	1	3	3	68	"1;2"	"id_309"	0	3	NA	0	0.94	1
16	1.548	1	3	3	71	"1;2"	"id_309"	0	3	NA	0	0.94	1
