"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.582	2	-3	1	-3	"1;2"	"id_220"	100	6	6	0	1.5	1
2	2.056	1	3	1	0	"1;2"	"id_220"	100	6	6	0	1.5	1
3	1.216	1	8	1	8	"1;2"	"id_220"	100	6	6	0	1.5	1
4	1.064	1	1	1	9	"1;2"	"id_220"	100	6	6	0	1.5	1
5	1.032	1	5	1	14	"1;2"	"id_220"	100	6	6	0	1.5	1
6	0.944	1	7	1	21	"1;2"	"id_220"	100	6	6	0	1.5	1
7	0.848	1	6	1	27	"1;2"	"id_220"	100	6	6	0	1.5	1
8	0.992	1	2	1	29	"1;2"	"id_220"	100	6	6	0	1.5	1
9	1.056	1	4	1	33	"1;2"	"id_220"	100	6	6	0	1.5	1
10	1.024	2	4	1	37	"1;2"	"id_220"	100	6	6	0	1.5	1
11	1.024	2	4	1	41	"1;2"	"id_220"	100	6	6	0	1.5	1
12	0.896	2	7	1	48	"1;2"	"id_220"	100	6	6	0	1.5	1
13	0.896	2	5	1	53	"1;2"	"id_220"	100	6	6	0	1.5	1
14	0.704	2	6	1	59	"1;2"	"id_220"	100	6	6	0	1.5	1
15	0.992	2	5	1	64	"1;2"	"id_220"	100	6	6	0	1.5	1
16	0.752	2	4	1	68	"1;2"	"id_220"	100	6	6	0	1.5	1
17	1.024	1	2	1	70	"1;2"	"id_220"	100	6	6	0	1.5	1
18	0.792	2	4	1	74	"1;2"	"id_220"	100	6	6	0	1.5	1
19	0.904	2	3	1	77	"1;2"	"id_220"	100	6	6	0	1.5	1
20	1.24	1	4	1	81	"1;2"	"id_220"	100	6	6	0	1.5	1
21	0.728	2	1	1	82	"1;2"	"id_220"	100	6	6	0	1.5	1
22	0.848	1	8	1	90	"1;2"	"id_220"	100	6	6	0	1.5	1
