"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.688	1	5	1	5	"2;1"	"id_229"	100	5	4	0	1	2
2	0.633	1	7	1	12	"2;1"	"id_229"	100	5	4	0	1	2
3	0.515	1	9	1	21	"2;1"	"id_229"	100	5	4	0	1	2
4	0.834	1	4	1	25	"2;1"	"id_229"	100	5	4	0	1	2
5	0.878	1	5	1	30	"2;1"	"id_229"	100	5	4	0	1	2
6	0.786	1	5	1	35	"2;1"	"id_229"	100	5	4	0	1	2
7	0.87	1	0	1	35	"2;1"	"id_229"	100	5	4	0	1	2
8	1.191	2	6	1	41	"2;1"	"id_229"	100	5	4	0	1	2
9	0.503	2	5	1	46	"2;1"	"id_229"	100	5	4	0	1	2
10	0.668	2	5	1	51	"2;1"	"id_229"	100	5	4	0	1	2
11	0.622	2	0	1	51	"2;1"	"id_229"	100	5	4	0	1	2
12	1.109	2	3	1	54	"2;1"	"id_229"	100	5	4	0	1	2
13	0.697	2	8	1	62	"2;1"	"id_229"	100	5	4	0	1	2
14	0.867	1	6	1	68	"2;1"	"id_229"	100	5	4	0	1	2
15	1.009	1	1	1	69	"2;1"	"id_229"	100	5	4	0	1	2
16	1.454	1	5	1	74	"2;1"	"id_229"	100	5	4	0	1	2
17	0.752	1	2	1	76	"2;1"	"id_229"	100	5	4	0	1	2
18	0.614	1	4	1	80	"2;1"	"id_229"	100	5	4	0	1	2
19	0.532	1	3	1	83	"2;1"	"id_229"	100	5	4	0	1	2
20	1.498	1	7	1	90	"2;1"	"id_229"	100	5	4	0	1	2
21	0.69	1	4	1	94	"2;1"	"id_229"	100	5	4	0	1	2
22	1.296	1	6	1	100	"2;1"	"id_229"	100	5	4	0	1	2
23	0.934	1	8	1	108	"2;1"	"id_229"	100	5	4	0	1	2
24	0.529	1	5	1	113	"2;1"	"id_229"	100	5	4	0	1	2
25	0.509	1	5	1	118	"2;1"	"id_229"	100	5	4	0	1	2
1	0.782	1	5	2	5	"1;2"	"id_229"	100	5	4	0	1	2
2	0.765	1	1	2	6	"1;2"	"id_229"	100	5	4	0	1	2
3	0.62	1	5	2	11	"1;2"	"id_229"	100	5	4	0	1	2
4	0.541	1	-3	2	8	"1;2"	"id_229"	100	5	4	0	1	2
5	0.643	1	5	2	13	"1;2"	"id_229"	100	5	4	0	1	2
6	0.581	1	3	2	16	"1;2"	"id_229"	100	5	4	0	1	2
7	0.587	1	2	2	18	"1;2"	"id_229"	100	5	4	0	1	2
8	1.033	2	-1	2	17	"1;2"	"id_229"	100	5	4	0	1	2
9	0.583	2	-1	2	16	"1;2"	"id_229"	100	5	4	0	1	2
10	0.801	2	-15	2	1	"1;2"	"id_229"	100	5	4	0	1	2
11	0.963	1	3	2	4	"1;2"	"id_229"	100	5	4	0	1	2
12	0.583	1	2	2	6	"1;2"	"id_229"	100	5	4	0	1	2
13	0.533	1	2	2	8	"1;2"	"id_229"	100	5	4	0	1	2
14	0.684	1	5	2	13	"1;2"	"id_229"	100	5	4	0	1	2
15	0.511	1	4	2	17	"1;2"	"id_229"	100	5	4	0	1	2
16	0.683	1	5	2	22	"1;2"	"id_229"	100	5	4	0	1	2
17	0.591	1	4	2	26	"1;2"	"id_229"	100	5	4	0	1	2
18	0.66	1	4	2	30	"1;2"	"id_229"	100	5	4	0	1	2
19	0.616	1	7	2	37	"1;2"	"id_229"	100	5	4	0	1	2
20	0.592	1	0	2	37	"1;2"	"id_229"	100	5	4	0	1	2
