"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	2.278	2	1	1	1	"2;1"	"id_365"	0	2	NA	0	1.06	3
2	1.577	1	2	1	3	"2;1"	"id_365"	0	2	NA	0	1.06	3
3	0.962	1	5	1	8	"2;1"	"id_365"	0	2	NA	0	1.06	3
4	0.532	1	3	1	11	"2;1"	"id_365"	0	2	NA	0	1.06	3
5	0.563	1	1	1	12	"2;1"	"id_365"	0	2	NA	0	1.06	3
6	0.618	1	5	1	17	"2;1"	"id_365"	0	2	NA	0	1.06	3
7	0.59	1	4	1	21	"2;1"	"id_365"	0	2	NA	0	1.06	3
8	0.597	1	2	1	23	"2;1"	"id_365"	0	2	NA	0	1.06	3
9	0.521	1	4	1	27	"2;1"	"id_365"	0	2	NA	0	1.06	3
10	0.522	1	3	1	30	"2;1"	"id_365"	0	2	NA	0	1.06	3
11	0.549	1	3	1	33	"2;1"	"id_365"	0	2	NA	0	1.06	3
12	0.597	1	4	1	37	"2;1"	"id_365"	0	2	NA	0	1.06	3
13	0.538	1	5	1	42	"2;1"	"id_365"	0	2	NA	0	1.06	3
14	0.511	1	-1	1	41	"2;1"	"id_365"	0	2	NA	0	1.06	3
15	0.597	1	-2	1	39	"2;1"	"id_365"	0	2	NA	0	1.06	3
16	0.504	1	4	1	43	"2;1"	"id_365"	0	2	NA	0	1.06	3
17	0.632	1	4	1	47	"2;1"	"id_365"	0	2	NA	0	1.06	3
18	4.219	1	5	1	52	"2;1"	"id_365"	0	2	NA	0	1.06	3
19	1.762	1	-1	1	51	"2;1"	"id_365"	0	2	NA	0	1.06	3
20	0.759	1	4	1	55	"2;1"	"id_365"	0	2	NA	0	1.06	3
21	0.573	1	3	1	58	"2;1"	"id_365"	0	2	NA	0	1.06	3
22	0.607	1	1	1	59	"2;1"	"id_365"	0	2	NA	0	1.06	3
23	0.599	1	6	1	65	"2;1"	"id_365"	0	2	NA	0	1.06	3
24	0.547	1	2	1	67	"2;1"	"id_365"	0	2	NA	0	1.06	3
25	0.53	1	4	1	71	"2;1"	"id_365"	0	2	NA	0	1.06	3
1	1.553	1	-10	2	-10	"2;1"	"id_365"	0	2	NA	0	1.06	3
2	0.522	1	5	2	-5	"2;1"	"id_365"	0	2	NA	0	1.06	3
3	0.574	2	6	2	1	"2;1"	"id_365"	0	2	NA	0	1.06	3
4	0.529	2	6	2	7	"2;1"	"id_365"	0	2	NA	0	1.06	3
5	1.444	2	4	2	11	"2;1"	"id_365"	0	2	NA	0	1.06	3
6	0.513	2	1	2	12	"2;1"	"id_365"	0	2	NA	0	1.06	3
7	0.515	2	3	2	15	"2;1"	"id_365"	0	2	NA	0	1.06	3
8	0.521	2	4	2	19	"2;1"	"id_365"	0	2	NA	0	1.06	3
9	0.608	2	4	2	23	"2;1"	"id_365"	0	2	NA	0	1.06	3
10	0.548	2	2	2	25	"2;1"	"id_365"	0	2	NA	0	1.06	3
11	0.505	2	4	2	29	"2;1"	"id_365"	0	2	NA	0	1.06	3
12	0.633	2	11	2	40	"2;1"	"id_365"	0	2	NA	0	1.06	3
13	0.53	2	3	2	43	"2;1"	"id_365"	0	2	NA	0	1.06	3
14	0.523	2	3	2	46	"2;1"	"id_365"	0	2	NA	0	1.06	3
15	0.538	2	0	2	46	"2;1"	"id_365"	0	2	NA	0	1.06	3
16	0.538	2	10	2	56	"2;1"	"id_365"	0	2	NA	0	1.06	3
17	0.514	2	11	2	67	"2;1"	"id_365"	0	2	NA	0	1.06	3
18	0.521	2	4	2	71	"2;1"	"id_365"	0	2	NA	0	1.06	3
19	0.556	2	6	2	77	"2;1"	"id_365"	0	2	NA	0	1.06	3
20	0.539	2	8	2	85	"2;1"	"id_365"	0	2	NA	0	1.06	3
21	0.524	2	2	2	87	"2;1"	"id_365"	0	2	NA	0	1.06	3
