"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	7.605	1	1	1	1	"2;1"	"id_236"	0	3	NA	1	1	3
2	9.916	1	1	1	2	"2;1"	"id_236"	0	3	NA	1	1	3
3	0.634	2	5	1	7	"2;1"	"id_236"	0	3	NA	1	1	3
4	16.82	1	4	1	11	"2;1"	"id_236"	0	3	NA	1	1	3
5	1.283	2	6	1	17	"2;1"	"id_236"	0	3	NA	1	1	3
6	0.599	1	5	1	22	"2;1"	"id_236"	0	3	NA	1	1	3
7	0.567	2	3	1	25	"2;1"	"id_236"	0	3	NA	1	1	3
8	0.634	1	4	1	29	"2;1"	"id_236"	0	3	NA	1	1	3
9	0.516	2	1	1	30	"2;1"	"id_236"	0	3	NA	1	1	3
10	0.683	1	6	1	36	"2;1"	"id_236"	0	3	NA	1	1	3
11	2.001	2	7	1	43	"2;1"	"id_236"	0	3	NA	1	1	3
12	0.535	1	3	1	46	"2;1"	"id_236"	0	3	NA	1	1	3
13	1.615	2	3	1	49	"2;1"	"id_236"	0	3	NA	1	1	3
14	0.517	1	7	1	56	"2;1"	"id_236"	0	3	NA	1	1	3
15	0.517	2	1	1	57	"2;1"	"id_236"	0	3	NA	1	1	3
16	0.734	1	4	1	61	"2;1"	"id_236"	0	3	NA	1	1	3
17	0.616	2	2	1	63	"2;1"	"id_236"	0	3	NA	1	1	3
18	1.316	2	8	1	71	"2;1"	"id_236"	0	3	NA	1	1	3
19	0.967	2	1	1	72	"2;1"	"id_236"	0	3	NA	1	1	3
20	1.857	1	6	1	78	"2;1"	"id_236"	0	3	NA	1	1	3
21	0.977	1	5	1	83	"2;1"	"id_236"	0	3	NA	1	1	3
22	0.566	1	3	1	86	"2;1"	"id_236"	0	3	NA	1	1	3
23	0.737	1	3	1	89	"2;1"	"id_236"	0	3	NA	1	1	3
24	0.648	1	5	1	94	"2;1"	"id_236"	0	3	NA	1	1	3
25	0.683	1	5	1	99	"2;1"	"id_236"	0	3	NA	1	1	3
1	6.055	1	8	2	8	"1;2"	"id_236"	0	3	NA	1	1	3
2	1.263	2	10	2	18	"1;2"	"id_236"	0	3	NA	1	1	3
3	2.607	2	19	2	37	"1;2"	"id_236"	0	3	NA	1	1	3
4	1.513	2	-2	2	35	"1;2"	"id_236"	0	3	NA	1	1	3
5	1.401	1	0	2	35	"1;2"	"id_236"	0	3	NA	1	1	3
6	1.05	1	4	2	39	"1;2"	"id_236"	0	3	NA	1	1	3
7	4.017	1	4	2	43	"1;2"	"id_236"	0	3	NA	1	1	3
8	0.916	1	0	2	43	"1;2"	"id_236"	0	3	NA	1	1	3
9	0.935	2	13	2	56	"1;2"	"id_236"	0	3	NA	1	1	3
10	1.1	2	-8	2	48	"1;2"	"id_236"	0	3	NA	1	1	3
11	0.9	1	2	2	50	"1;2"	"id_236"	0	3	NA	1	1	3
12	0.819	1	5	2	55	"1;2"	"id_236"	0	3	NA	1	1	3
13	0.964	1	3	2	58	"1;2"	"id_236"	0	3	NA	1	1	3
14	0.8	2	-13	2	45	"1;2"	"id_236"	0	3	NA	1	1	3
15	0.751	1	2	2	47	"1;2"	"id_236"	0	3	NA	1	1	3
16	0.835	1	2	2	49	"1;2"	"id_236"	0	3	NA	1	1	3
17	0.597	1	4	2	53	"1;2"	"id_236"	0	3	NA	1	1	3
18	0.683	1	1	2	54	"1;2"	"id_236"	0	3	NA	1	1	3
19	0.684	1	3	2	57	"1;2"	"id_236"	0	3	NA	1	1	3
20	1.268	2	3	2	60	"1;2"	"id_236"	0	3	NA	1	1	3
21	1.15	2	-6	2	54	"1;2"	"id_236"	0	3	NA	1	1	3
22	0.766	1	4	2	58	"1;2"	"id_236"	0	3	NA	1	1	3
23	0.867	1	0	2	58	"1;2"	"id_236"	0	3	NA	1	1	3
