"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	2.848	1	6	1	6	"2;1"	"id_534"	0	2	NA	2	1.08	1
2	5.59	2	5	1	11	"2;1"	"id_534"	0	2	NA	2	1.08	1
3	1.492	1	6	1	17	"2;1"	"id_534"	0	2	NA	2	1.08	1
4	1.736	2	6	1	23	"2;1"	"id_534"	0	2	NA	2	1.08	1
5	1.019	1	3	1	26	"2;1"	"id_534"	0	2	NA	2	1.08	1
6	0.721	2	1	1	27	"2;1"	"id_534"	0	2	NA	2	1.08	1
7	0.832	1	6	1	33	"2;1"	"id_534"	0	2	NA	2	1.08	1
8	0.947	2	4	1	37	"2;1"	"id_534"	0	2	NA	2	1.08	1
9	0.913	1	3	1	40	"2;1"	"id_534"	0	2	NA	2	1.08	1
10	0.551	1	5	1	45	"2;1"	"id_534"	0	2	NA	2	1.08	1
11	0.648	1	3	1	48	"2;1"	"id_534"	0	2	NA	2	1.08	1
12	0.54	1	3	1	51	"2;1"	"id_534"	0	2	NA	2	1.08	1
13	0.56	1	1	1	52	"2;1"	"id_534"	0	2	NA	2	1.08	1
14	0.688	1	8	1	60	"2;1"	"id_534"	0	2	NA	2	1.08	1
15	0.544	1	5	1	65	"2;1"	"id_534"	0	2	NA	2	1.08	1
16	0.652	1	6	1	71	"2;1"	"id_534"	0	2	NA	2	1.08	1
17	0.536	1	5	1	76	"2;1"	"id_534"	0	2	NA	2	1.08	1
18	0.528	1	4	1	80	"2;1"	"id_534"	0	2	NA	2	1.08	1
19	0.56	1	3	1	83	"2;1"	"id_534"	0	2	NA	2	1.08	1
20	0.528	1	2	1	85	"2;1"	"id_534"	0	2	NA	2	1.08	1
21	0.979	1	9	1	94	"2;1"	"id_534"	0	2	NA	2	1.08	1
22	0.592	1	6	1	100	"2;1"	"id_534"	0	2	NA	2	1.08	1
23	1.192	1	2	1	102	"2;1"	"id_534"	0	2	NA	2	1.08	1
24	0.62	1	4	1	106	"2;1"	"id_534"	0	2	NA	2	1.08	1
25	1.808	1	6	1	112	"2;1"	"id_534"	0	2	NA	2	1.08	1
1	1.398	1	19	2	19	"2;1"	"id_534"	0	2	NA	2	1.08	1
2	1.611	2	5	2	24	"2;1"	"id_534"	0	2	NA	2	1.08	1
3	2.652	1	11	2	35	"2;1"	"id_534"	0	2	NA	2	1.08	1
4	1.66	1	-6	2	29	"2;1"	"id_534"	0	2	NA	2	1.08	1
5	1.479	2	0	2	29	"2;1"	"id_534"	0	2	NA	2	1.08	1
6	1.628	1	4	2	33	"2;1"	"id_534"	0	2	NA	2	1.08	1
7	1.456	2	1	2	34	"2;1"	"id_534"	0	2	NA	2	1.08	1
8	1.428	1	16	2	50	"2;1"	"id_534"	0	2	NA	2	1.08	1
9	1.376	2	6	2	56	"2;1"	"id_534"	0	2	NA	2	1.08	1
10	2.132	1	-2	2	54	"2;1"	"id_534"	0	2	NA	2	1.08	1
11	0.931	1	25	2	79	"2;1"	"id_534"	0	2	NA	2	1.08	1
12	1.392	2	2	2	81	"2;1"	"id_534"	0	2	NA	2	1.08	1
13	1.02	2	4	2	85	"2;1"	"id_534"	0	2	NA	2	1.08	1
14	1.28	1	1	2	86	"2;1"	"id_534"	0	2	NA	2	1.08	1
15	0.96	1	9	2	95	"2;1"	"id_534"	0	2	NA	2	1.08	1
16	1.123	2	1	2	96	"2;1"	"id_534"	0	2	NA	2	1.08	1
17	1.032	2	4	2	100	"2;1"	"id_534"	0	2	NA	2	1.08	1
18	2.036	2	6	2	106	"2;1"	"id_534"	0	2	NA	2	1.08	1
19	0.896	1	7	2	113	"2;1"	"id_534"	0	2	NA	2	1.08	1
20	1.076	1	-2	2	111	"2;1"	"id_534"	0	2	NA	2	1.08	1
21	0.951	1	5	2	116	"2;1"	"id_534"	0	2	NA	2	1.08	1
22	0.989	2	6	2	122	"2;1"	"id_534"	0	2	NA	2	1.08	1
23	0.928	2	11	2	133	"2;1"	"id_534"	0	2	NA	2	1.08	1
24	0.967	1	0	2	133	"2;1"	"id_534"	0	2	NA	2	1.08	1
25	0.916	1	20	2	153	"2;1"	"id_534"	0	2	NA	2	1.08	1
1	1.386	1	-7	3	-7	"2;1"	"id_534"	0	2	NA	2	1.08	1
2	2.019	1	9	3	2	"2;1"	"id_534"	0	2	NA	2	1.08	1
3	1.584	2	2	3	4	"2;1"	"id_534"	0	2	NA	2	1.08	1
4	1.612	1	13	3	17	"2;1"	"id_534"	0	2	NA	2	1.08	1
5	1.787	1	-11	3	6	"2;1"	"id_534"	0	2	NA	2	1.08	1
6	0.816	1	-9	3	-3	"2;1"	"id_534"	0	2	NA	2	1.08	1
7	0.792	1	-3	3	-6	"2;1"	"id_534"	0	2	NA	2	1.08	1
8	0.989	2	7	3	1	"2;1"	"id_534"	0	2	NA	2	1.08	1
9	0.599	2	3	3	4	"2;1"	"id_534"	0	2	NA	2	1.08	1
10	0.64	2	6	3	10	"2;1"	"id_534"	0	2	NA	2	1.08	1
11	1.436	1	7	3	17	"2;1"	"id_534"	0	2	NA	2	1.08	1
12	1.072	2	7	3	24	"2;1"	"id_534"	0	2	NA	2	1.08	1
13	0.823	2	5	3	29	"2;1"	"id_534"	0	2	NA	2	1.08	1
14	0.98	1	12	3	41	"2;1"	"id_534"	0	2	NA	2	1.08	1
15	1.376	1	-2	3	39	"2;1"	"id_534"	0	2	NA	2	1.08	1
16	1.196	2	2	3	41	"2;1"	"id_534"	0	2	NA	2	1.08	1
17	0.744	2	9	3	50	"2;1"	"id_534"	0	2	NA	2	1.08	1
18	0.88	1	1	3	51	"2;1"	"id_534"	0	2	NA	2	1.08	1
19	0.844	1	17	3	68	"2;1"	"id_534"	0	2	NA	2	1.08	1
20	1.456	2	7	3	75	"2;1"	"id_534"	0	2	NA	2	1.08	1
21	1.284	1	-1	3	74	"2;1"	"id_534"	0	2	NA	2	1.08	1
22	1.143	2	8	3	82	"2;1"	"id_534"	0	2	NA	2	1.08	1
23	1.076	1	1	3	83	"2;1"	"id_534"	0	2	NA	2	1.08	1
24	0.784	1	7	3	90	"2;1"	"id_534"	0	2	NA	2	1.08	1
25	1.299	2	8	3	98	"2;1"	"id_534"	0	2	NA	2	1.08	1
1	2.017	1	3	4	3	"1;2"	"id_534"	0	2	NA	2	1.08	1
2	1.499	2	3	4	6	"1;2"	"id_534"	0	2	NA	2	1.08	1
