"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.628	1	3	1	3	"2;1"	"id_442"	100	4	4	0	1	1
2	8.095	1	7	1	10	"2;1"	"id_442"	100	4	4	0	1	1
3	1.76	1	3	1	13	"2;1"	"id_442"	100	4	4	0	1	1
4	0.824	1	6	1	19	"2;1"	"id_442"	100	4	4	0	1	1
5	1.113	2	4	1	23	"2;1"	"id_442"	100	4	4	0	1	1
6	0.967	2	7	1	30	"2;1"	"id_442"	100	4	4	0	1	1
7	0.864	2	5	1	35	"2;1"	"id_442"	100	4	4	0	1	1
8	0.952	2	5	1	40	"2;1"	"id_442"	100	4	4	0	1	1
9	1.056	2	4	1	44	"2;1"	"id_442"	100	4	4	0	1	1
10	0.784	2	3	1	47	"2;1"	"id_442"	100	4	4	0	1	1
11	0.713	2	2	1	49	"2;1"	"id_442"	100	4	4	0	1	1
12	0.735	2	2	1	51	"2;1"	"id_442"	100	4	4	0	1	1
13	0.984	2	7	1	58	"2;1"	"id_442"	100	4	4	0	1	1
14	0.824	2	4	1	62	"2;1"	"id_442"	100	4	4	0	1	1
15	1.008	2	7	1	69	"2;1"	"id_442"	100	4	4	0	1	1
16	0.824	2	1	1	70	"2;1"	"id_442"	100	4	4	0	1	1
17	0.712	2	6	1	76	"2;1"	"id_442"	100	4	4	0	1	1
18	0.856	2	3	1	79	"2;1"	"id_442"	100	4	4	0	1	1
19	1.072	2	3	1	82	"2;1"	"id_442"	100	4	4	0	1	1
20	1.103	2	3	1	85	"2;1"	"id_442"	100	4	4	0	1	1
21	1.601	2	-1	1	84	"2;1"	"id_442"	100	4	4	0	1	1
22	2.057	2	4	1	88	"2;1"	"id_442"	100	4	4	0	1	1
23	1.095	2	6	1	94	"2;1"	"id_442"	100	4	4	0	1	1
24	2.232	2	3	1	97	"2;1"	"id_442"	100	4	4	0	1	1
25	1.28	2	2	1	99	"2;1"	"id_442"	100	4	4	0	1	1
1	1.411	2	-4	2	-4	"1;2"	"id_442"	100	4	4	0	1	1
2	2.768	1	2	2	-2	"1;2"	"id_442"	100	4	4	0	1	1
3	0.791	1	2	2	0	"1;2"	"id_442"	100	4	4	0	1	1
4	0.648	1	3	2	3	"1;2"	"id_442"	100	4	4	0	1	1
5	0.584	1	9	2	12	"1;2"	"id_442"	100	4	4	0	1	1
6	0.824	1	4	2	16	"1;2"	"id_442"	100	4	4	0	1	1
7	0.623	1	1	2	17	"1;2"	"id_442"	100	4	4	0	1	1
8	0.545	1	4	2	21	"1;2"	"id_442"	100	4	4	0	1	1
9	0.616	1	6	2	27	"1;2"	"id_442"	100	4	4	0	1	1
10	0.552	1	1	2	28	"1;2"	"id_442"	100	4	4	0	1	1
11	0.624	1	9	2	37	"1;2"	"id_442"	100	4	4	0	1	1
12	0.616	1	3	2	40	"1;2"	"id_442"	100	4	4	0	1	1
