"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.589541633795611	1	6	1	6	"1;2"	"id_328"	0	3	NA	0	0.94	1
2	0.611530419435224	1	3	1	9	"1;2"	"id_328"	0	3	NA	0	0.94	1
3	0.5	1	3	1	12	"1;2"	"id_328"	0	3	NA	0	0.94	1
4	0.804702130105786	1	6	1	18	"1;2"	"id_328"	0	3	NA	0	0.94	1
5	0.946743999045524	1	2	1	20	"1;2"	"id_328"	0	3	NA	0	0.94	1
6	0.736016337935	2	-1	1	19	"1;2"	"id_328"	0	3	NA	0	0.94	1
7	0.578683095828461	1	4	1	23	"1;2"	"id_328"	0	3	NA	0	0.94	1
8	1.00373757259816	1	2	1	25	"1;2"	"id_328"	0	3	NA	0	0.94	1
9	0.547381741102103	2	1	1	26	"1;2"	"id_328"	0	3	NA	0	0.94	1
10	0.5	1	3	1	29	"1;2"	"id_328"	0	3	NA	0	0.94	1
11	0.725465783766262	1	2	1	31	"1;2"	"id_328"	0	3	NA	0	0.94	1
12	0.972408467130339	1	0	1	31	"1;2"	"id_328"	0	3	NA	0	0.94	1
13	0.542049043384348	1	2	1	33	"1;2"	"id_328"	0	3	NA	0	0.94	1
14	0.5	1	5	1	38	"1;2"	"id_328"	0	3	NA	0	0.94	1
15	0.626774749472409	1	3	1	41	"1;2"	"id_328"	0	3	NA	0	0.94	1
16	1.01975347109142	1	5	1	46	"1;2"	"id_328"	0	3	NA	0	0.94	1
17	0.732180922927838	1	4	1	50	"1;2"	"id_328"	0	3	NA	0	0.94	1
18	0.872855253917923	1	4	1	54	"1;2"	"id_328"	0	3	NA	0	0.94	1
19	0.5	1	5	1	59	"1;2"	"id_328"	0	3	NA	0	0.94	1
20	0.784009450371695	1	5	1	64	"1;2"	"id_328"	0	3	NA	0	0.94	1
1	0.5	2	25	2	25	"1;2"	"id_328"	0	3	NA	0	0.94	1
2	0.932432288614688	2	11	2	36	"1;2"	"id_328"	0	3	NA	0	0.94	1
3	0.749132747099893	1	-2	2	34	"1;2"	"id_328"	0	3	NA	0	0.94	1
4	1.17814486400904	2	1	2	35	"1;2"	"id_328"	0	3	NA	0	0.94	1
5	0.515851711617474	1	4	2	39	"1;2"	"id_328"	0	3	NA	0	0.94	1
6	1.19804894592019	2	7	2	46	"1;2"	"id_328"	0	3	NA	0	0.94	1
7	0.577491895132865	2	16	2	62	"1;2"	"id_328"	0	3	NA	0	0.94	1
8	1.12403219227507	2	-5	2	57	"1;2"	"id_328"	0	3	NA	0	0.94	1
9	1.01862044903972	2	-2	2	55	"1;2"	"id_328"	0	3	NA	0	0.94	1
10	0.854455344104782	2	10	2	65	"1;2"	"id_328"	0	3	NA	0	0.94	1
11	0.900199083272088	2	-1	2	64	"1;2"	"id_328"	0	3	NA	0	0.94	1
12	0.888717394575776	1	5	2	69	"1;2"	"id_328"	0	3	NA	0	0.94	1
13	0.991421592465559	1	-2	2	67	"1;2"	"id_328"	0	3	NA	0	0.94	1
14	0.621323808884925	2	-6	2	61	"1;2"	"id_328"	0	3	NA	0	0.94	1
15	1.02528055946354	2	24	2	85	"1;2"	"id_328"	0	3	NA	0	0.94	1
16	0.765042861370652	2	3	2	88	"1;2"	"id_328"	0	3	NA	0	0.94	1
17	0.833879956983882	1	-1	2	87	"1;2"	"id_328"	0	3	NA	0	0.94	1
18	1.30762257946891	1	2	2	89	"1;2"	"id_328"	0	3	NA	0	0.94	1
19	0.737983925978805	2	-4	2	85	"1;2"	"id_328"	0	3	NA	0	0.94	1
20	1.0951234921511	2	0	2	85	"1;2"	"id_328"	0	3	NA	0	0.94	1
21	0.96565360933193	2	-9	2	76	"1;2"	"id_328"	0	3	NA	0	0.94	1
22	1.02310465304444	2	19	2	95	"1;2"	"id_328"	0	3	NA	0	0.94	1
23	0.997280122964042	2	-3	2	92	"1;2"	"id_328"	0	3	NA	0	0.94	1
24	0.979721041139154	2	26	2	118	"1;2"	"id_328"	0	3	NA	0	0.94	1
25	0.5	2	19	2	137	"1;2"	"id_328"	0	3	NA	0	0.94	1
1	0.5	2	1	3	1	"2;1"	"id_328"	0	3	NA	0	0.94	1
2	0.586937222742167	2	3	3	4	"2;1"	"id_328"	0	3	NA	0	0.94	1
3	0.571597651253328	2	0	3	4	"2;1"	"id_328"	0	3	NA	0	0.94	1
4	0.961356306620745	1	16	3	20	"2;1"	"id_328"	0	3	NA	0	0.94	1
5	0.883548660091145	1	10	3	30	"2;1"	"id_328"	0	3	NA	0	0.94	1
6	0.796902190496391	1	12	3	42	"2;1"	"id_328"	0	3	NA	0	0.94	1
7	0.69312137192744	1	5	3	47	"2;1"	"id_328"	0	3	NA	0	0.94	1
8	1.2189805043148	1	-2	3	45	"2;1"	"id_328"	0	3	NA	0	0.94	1
9	0.745768766844498	1	-5	3	40	"2;1"	"id_328"	0	3	NA	0	0.94	1
10	0.866323649959503	2	3	3	43	"2;1"	"id_328"	0	3	NA	0	0.94	1
11	1.2034601294938	2	6	3	49	"2;1"	"id_328"	0	3	NA	0	0.94	1
12	0.542206339420776	2	-1	3	48	"2;1"	"id_328"	0	3	NA	0	0.94	1
13	0.802713719459834	1	11	3	59	"2;1"	"id_328"	0	3	NA	0	0.94	1
14	0.5	1	-20	3	39	"2;1"	"id_328"	0	3	NA	0	0.94	1
15	1.12444433199511	2	5	3	44	"2;1"	"id_328"	0	3	NA	0	0.94	1
16	0.921496293205946	2	-1	3	43	"2;1"	"id_328"	0	3	NA	0	0.94	1
17	0.808788686722456	1	15	3	58	"2;1"	"id_328"	0	3	NA	0	0.94	1
18	0.509784497858086	1	-12	3	46	"2;1"	"id_328"	0	3	NA	0	0.94	1
19	0.791506157231593	2	0	3	46	"2;1"	"id_328"	0	3	NA	0	0.94	1
20	0.744863375710698	2	3	3	49	"2;1"	"id_328"	0	3	NA	0	0.94	1
21	0.5	2	2	3	51	"2;1"	"id_328"	0	3	NA	0	0.94	1
22	1.05479908224859	2	1	3	52	"2;1"	"id_328"	0	3	NA	0	0.94	1
23	1.24640783351742	2	5	3	57	"2;1"	"id_328"	0	3	NA	0	0.94	1
24	0.801462939114592	2	1	3	58	"2;1"	"id_328"	0	3	NA	0	0.94	1
25	0.895600788512722	2	2	3	60	"2;1"	"id_328"	0	3	NA	0	0.94	1
1	0.957466272731586	2	4	4	4	"1;2"	"id_328"	0	3	NA	0	0.94	1
2	1.02931226346138	1	1	4	5	"1;2"	"id_328"	0	3	NA	0	0.94	1
