"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.59815863511692	2	5	1	5	"2;1"	"id_344"	0	1	NA	1	0.9	3
2	0.638511526544817	1	6	1	11	"2;1"	"id_344"	0	1	NA	1	0.9	3
3	0.631241001010379	1	5	1	16	"2;1"	"id_344"	0	1	NA	1	0.9	3
4	0.873485253650353	2	3	1	19	"2;1"	"id_344"	0	1	NA	1	0.9	3
5	0.805054872286143	1	3	1	22	"2;1"	"id_344"	0	1	NA	1	0.9	3
6	0.5	1	1	1	23	"2;1"	"id_344"	0	1	NA	1	0.9	3
7	1.16482675204976	1	0	1	23	"2;1"	"id_344"	0	1	NA	1	0.9	3
8	0.785844309210597	2	2	1	25	"2;1"	"id_344"	0	1	NA	1	0.9	3
9	0.644166360334277	1	2	1	27	"2;1"	"id_344"	0	1	NA	1	0.9	3
10	1.03932219769488	1	4	1	31	"2;1"	"id_344"	0	1	NA	1	0.9	3
11	1.292915356431	1	5	1	36	"2;1"	"id_344"	0	1	NA	1	0.9	3
12	0.562180322637329	2	6	1	42	"2;1"	"id_344"	0	1	NA	1	0.9	3
13	1.18727742374322	1	5	1	47	"2;1"	"id_344"	0	1	NA	1	0.9	3
14	1.12463416069478	1	2	1	49	"2;1"	"id_344"	0	1	NA	1	0.9	3
15	1.21717866278823	1	3	1	52	"2;1"	"id_344"	0	1	NA	1	0.9	3
16	0.822437243482568	2	3	1	55	"2;1"	"id_344"	0	1	NA	1	0.9	3
17	0.582017241980984	1	5	1	60	"2;1"	"id_344"	0	1	NA	1	0.9	3
18	0.800181781353529	2	3	1	63	"2;1"	"id_344"	0	1	NA	1	0.9	3
19	0.862360642175151	1	2	1	65	"2;1"	"id_344"	0	1	NA	1	0.9	3
20	0.563631562765174	1	5	1	70	"2;1"	"id_344"	0	1	NA	1	0.9	3
1	0.873942263144086	1	13	2	13	"2;1"	"id_344"	0	1	NA	1	0.9	3
2	0.826735141415572	1	15	2	28	"2;1"	"id_344"	0	1	NA	1	0.9	3
3	0.830228846612386	1	-13	2	15	"2;1"	"id_344"	0	1	NA	1	0.9	3
4	0.867819839515861	1	8	2	23	"2;1"	"id_344"	0	1	NA	1	0.9	3
5	1.07616823727777	1	17	2	40	"2;1"	"id_344"	0	1	NA	1	0.9	3
6	0.744586664647764	1	14	2	54	"2;1"	"id_344"	0	1	NA	1	0.9	3
7	0.5	2	8	2	62	"2;1"	"id_344"	0	1	NA	1	0.9	3
8	0.9550609479518	1	-11	2	51	"2;1"	"id_344"	0	1	NA	1	0.9	3
9	0.5	2	3	2	54	"2;1"	"id_344"	0	1	NA	1	0.9	3
10	1.30249650540242	1	9	2	63	"2;1"	"id_344"	0	1	NA	1	0.9	3
11	0.963037818315958	1	0	2	63	"2;1"	"id_344"	0	1	NA	1	0.9	3
12	0.85859156490513	2	5	2	68	"2;1"	"id_344"	0	1	NA	1	0.9	3
