"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.05839067819714	2	2	1	2	"1;2"	"id_301"	100	5	2	1	0.4	3
2	0.593433015459451	1	-1	1	1	"1;2"	"id_301"	100	5	2	1	0.4	3
3	0.792285653356435	1	0	1	1	"1;2"	"id_301"	100	5	2	1	0.4	3
4	0.987582466531754	2	3	1	4	"1;2"	"id_301"	100	5	2	1	0.4	3
5	0.519563757493107	2	1	1	5	"1;2"	"id_301"	100	5	2	1	0.4	3
6	0.956313586806801	2	4	1	9	"1;2"	"id_301"	100	5	2	1	0.4	3
7	1.29765011985368	1	3	1	12	"1;2"	"id_301"	100	5	2	1	0.4	3
8	0.982248030529763	2	1	1	13	"1;2"	"id_301"	100	5	2	1	0.4	3
9	0.651888554453533	1	1	1	14	"1;2"	"id_301"	100	5	2	1	0.4	3
10	0.783398458847949	2	6	1	20	"1;2"	"id_301"	100	5	2	1	0.4	3
11	0.5	1	5	1	25	"1;2"	"id_301"	100	5	2	1	0.4	3
12	0.603745488807199	1	5	1	30	"1;2"	"id_301"	100	5	2	1	0.4	3
13	0.736235081709462	1	6	1	36	"1;2"	"id_301"	100	5	2	1	0.4	3
14	0.935627136540863	1	0	1	36	"1;2"	"id_301"	100	5	2	1	0.4	3
15	0.715347163706047	2	0	1	36	"1;2"	"id_301"	100	5	2	1	0.4	3
16	0.605749179844005	2	1	1	37	"1;2"	"id_301"	100	5	2	1	0.4	3
17	0.772070546217273	2	5	1	42	"1;2"	"id_301"	100	5	2	1	0.4	3
18	0.51992546178564	2	5	1	47	"1;2"	"id_301"	100	5	2	1	0.4	3
19	0.726002475941048	1	2	1	49	"1;2"	"id_301"	100	5	2	1	0.4	3
20	0.729433555885613	1	1	1	50	"1;2"	"id_301"	100	5	2	1	0.4	3
1	0.64274276886127	1	7	2	7	"2;1"	"id_301"	100	5	2	1	0.4	3
2	0.814626002214982	1	-15	2	-8	"2;1"	"id_301"	100	5	2	1	0.4	3
3	0.512636100951138	1	-1	2	-9	"2;1"	"id_301"	100	5	2	1	0.4	3
4	0.896231069219925	2	8	2	-1	"2;1"	"id_301"	100	5	2	1	0.4	3
5	1.08854867572142	2	6	2	5	"2;1"	"id_301"	100	5	2	1	0.4	3
6	1.04280880304824	1	9	2	14	"2;1"	"id_301"	100	5	2	1	0.4	3
7	0.805984717535352	1	5	2	19	"2;1"	"id_301"	100	5	2	1	0.4	3
8	0.577992220593751	1	14	2	33	"2;1"	"id_301"	100	5	2	1	0.4	3
9	0.667412883971415	2	-1	2	32	"2;1"	"id_301"	100	5	2	1	0.4	3
10	0.82057389027927	1	-11	2	21	"2;1"	"id_301"	100	5	2	1	0.4	3
11	0.586963493299176	2	4	2	25	"2;1"	"id_301"	100	5	2	1	0.4	3
12	1.143284082676	2	6	2	31	"2;1"	"id_301"	100	5	2	1	0.4	3
13	1.01540153973729	2	0	2	31	"2;1"	"id_301"	100	5	2	1	0.4	3
14	0.860827354670355	1	-20	2	11	"2;1"	"id_301"	100	5	2	1	0.4	3
15	0.5	2	1	2	12	"2;1"	"id_301"	100	5	2	1	0.4	3
16	0.710163326544331	1	23	2	35	"2;1"	"id_301"	100	5	2	1	0.4	3
17	0.698575063092603	1	21	2	56	"2;1"	"id_301"	100	5	2	1	0.4	3
18	0.5	1	2	2	58	"2;1"	"id_301"	100	5	2	1	0.4	3
19	0.582465089729077	1	-23	2	35	"2;1"	"id_301"	100	5	2	1	0.4	3
20	0.5	2	3	2	38	"2;1"	"id_301"	100	5	2	1	0.4	3
21	0.684994962890273	1	-2	2	36	"2;1"	"id_301"	100	5	2	1	0.4	3
22	0.5	2	4	2	40	"2;1"	"id_301"	100	5	2	1	0.4	3
23	1.07909864856812	1	-4	2	36	"2;1"	"id_301"	100	5	2	1	0.4	3
24	0.980759389239577	2	4	2	40	"2;1"	"id_301"	100	5	2	1	0.4	3
25	1.12165060086235	2	4	2	44	"2;1"	"id_301"	100	5	2	1	0.4	3
1	1.11109849210903	1	4	3	4	"1;2"	"id_301"	100	5	2	1	0.4	3
2	1.23375300382097	2	-2	3	2	"1;2"	"id_301"	100	5	2	1	0.4	3
3	0.942540372289394	2	13	3	15	"1;2"	"id_301"	100	5	2	1	0.4	3
4	1.01830556250622	1	7	3	22	"1;2"	"id_301"	100	5	2	1	0.4	3
5	1.03710607682094	2	17	3	39	"1;2"	"id_301"	100	5	2	1	0.4	3
6	0.823596000215607	1	5	3	44	"1;2"	"id_301"	100	5	2	1	0.4	3
7	1.35902535548629	2	21	3	65	"1;2"	"id_301"	100	5	2	1	0.4	3
8	0.526156445739193	2	13	3	78	"1;2"	"id_301"	100	5	2	1	0.4	3
