"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.04370494182857	1	2	1	2	"2;1"	"id_444"	0	1	NA	0	0.77	2
2	0.978153446665306	2	4	1	6	"2;1"	"id_444"	0	1	NA	0	0.77	2
3	0.991466304448919	1	0	1	6	"2;1"	"id_444"	0	1	NA	0	0.77	2
4	1.1341821602083	2	0	1	6	"2;1"	"id_444"	0	1	NA	0	0.77	2
5	1.1619276005328	2	2	1	8	"2;1"	"id_444"	0	1	NA	0	0.77	2
6	0.617763901648116	2	3	1	11	"2;1"	"id_444"	0	1	NA	0	0.77	2
7	0.541007244975341	1	1	1	12	"2;1"	"id_444"	0	1	NA	0	0.77	2
8	0.5381387174996	2	4	1	16	"2;1"	"id_444"	0	1	NA	0	0.77	2
9	0.780990408228874	2	5	1	21	"2;1"	"id_444"	0	1	NA	0	0.77	2
10	0.639723890173756	2	4	1	25	"2;1"	"id_444"	0	1	NA	0	0.77	2
11	0.998086903257554	1	0	1	25	"2;1"	"id_444"	0	1	NA	0	0.77	2
12	0.79783659666682	2	3	1	28	"2;1"	"id_444"	0	1	NA	0	0.77	2
13	1.00874764188599	2	3	1	31	"2;1"	"id_444"	0	1	NA	0	0.77	2
14	0.636661492828206	2	6	1	37	"2;1"	"id_444"	0	1	NA	0	0.77	2
15	0.5	2	3	1	40	"2;1"	"id_444"	0	1	NA	0	0.77	2
16	0.688823982984095	2	0	1	40	"2;1"	"id_444"	0	1	NA	0	0.77	2
17	0.835325663474255	2	4	1	44	"2;1"	"id_444"	0	1	NA	0	0.77	2
18	0.817763662590654	1	0	1	44	"2;1"	"id_444"	0	1	NA	0	0.77	2
19	0.745805075991044	1	3	1	47	"2;1"	"id_444"	0	1	NA	0	0.77	2
20	0.61204442640833	2	5	1	52	"2;1"	"id_444"	0	1	NA	0	0.77	2
1	0.933971656326567	1	7	2	7	"2;1"	"id_444"	0	1	NA	0	0.77	2
2	0.938558328910842	1	-10	2	-3	"2;1"	"id_444"	0	1	NA	0	0.77	2
3	0.901014104944982	2	5	2	2	"2;1"	"id_444"	0	1	NA	0	0.77	2
4	0.5	2	2	2	4	"2;1"	"id_444"	0	1	NA	0	0.77	2
5	1.15190752566386	2	4	2	8	"2;1"	"id_444"	0	1	NA	0	0.77	2
6	0.75216543033632	1	-6	2	2	"2;1"	"id_444"	0	1	NA	0	0.77	2
7	0.633203451019324	2	2	2	4	"2;1"	"id_444"	0	1	NA	0	0.77	2
8	0.5	2	4	2	8	"2;1"	"id_444"	0	1	NA	0	0.77	2
9	0.5	2	7	2	15	"2;1"	"id_444"	0	1	NA	0	0.77	2
10	0.591532705479514	2	3	2	18	"2;1"	"id_444"	0	1	NA	0	0.77	2
11	0.70199040336266	1	9	2	27	"2;1"	"id_444"	0	1	NA	0	0.77	2
12	1.09165406840856	2	3	2	30	"2;1"	"id_444"	0	1	NA	0	0.77	2
13	1.02898858333328	1	-5	2	25	"2;1"	"id_444"	0	1	NA	0	0.77	2
14	0.5	2	5	2	30	"2;1"	"id_444"	0	1	NA	0	0.77	2
15	0.617548339116393	2	7	2	37	"2;1"	"id_444"	0	1	NA	0	0.77	2
16	1.12835594112139	2	4	2	41	"2;1"	"id_444"	0	1	NA	0	0.77	2
17	0.521212990218119	2	5	2	46	"2;1"	"id_444"	0	1	NA	0	0.77	2
18	0.711043632543727	2	6	2	52	"2;1"	"id_444"	0	1	NA	0	0.77	2
19	0.628418415142422	2	6	2	58	"2;1"	"id_444"	0	1	NA	0	0.77	2
20	0.839143608534645	2	8	2	66	"2;1"	"id_444"	0	1	NA	0	0.77	2
21	1.26992738147927	2	1	2	67	"2;1"	"id_444"	0	1	NA	0	0.77	2
22	0.668822055881249	2	0	2	67	"2;1"	"id_444"	0	1	NA	0	0.77	2
23	0.531550861322346	2	5	2	72	"2;1"	"id_444"	0	1	NA	0	0.77	2
24	0.5	2	7	2	79	"2;1"	"id_444"	0	1	NA	0	0.77	2
25	0.980781267731433	2	2	2	81	"2;1"	"id_444"	0	1	NA	0	0.77	2
1	0.849088147331347	2	7	3	7	"1;2"	"id_444"	0	1	NA	0	0.77	2
2	0.543980198515005	2	-4	3	3	"1;2"	"id_444"	0	1	NA	0	0.77	2
3	0.798513634644847	2	18	3	21	"1;2"	"id_444"	0	1	NA	0	0.77	2
4	0.981532752034085	2	2	3	23	"1;2"	"id_444"	0	1	NA	0	0.77	2
5	0.742862789926026	2	-9	3	14	"1;2"	"id_444"	0	1	NA	0	0.77	2
6	0.5	2	-1	3	13	"1;2"	"id_444"	0	1	NA	0	0.77	2
7	0.507901834376469	2	-6	3	7	"1;2"	"id_444"	0	1	NA	0	0.77	2
8	0.717524681440739	2	-2	3	5	"1;2"	"id_444"	0	1	NA	0	0.77	2
9	0.641325532573384	2	-3	3	2	"1;2"	"id_444"	0	1	NA	0	0.77	2
10	0.665415569490629	2	5	3	7	"1;2"	"id_444"	0	1	NA	0	0.77	2
11	0.5	1	4	3	11	"1;2"	"id_444"	0	1	NA	0	0.77	2
12	0.779868679507725	2	-8	3	3	"1;2"	"id_444"	0	1	NA	0	0.77	2
13	0.622595680767702	1	3	3	6	"1;2"	"id_444"	0	1	NA	0	0.77	2
