"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.778366096572059	1	1	1	1	"1;2"	"id_341"	0	3	NA	0	0.92	1
2	1.07966513301501	2	4	1	5	"1;2"	"id_341"	0	3	NA	0	0.92	1
3	0.736214120644692	2	2	1	7	"1;2"	"id_341"	0	3	NA	0	0.92	1
4	0.732687024794594	1	7	1	14	"1;2"	"id_341"	0	3	NA	0	0.92	1
5	0.529537187645405	1	5	1	19	"1;2"	"id_341"	0	3	NA	0	0.92	1
6	0.708132890689761	1	5	1	24	"1;2"	"id_341"	0	3	NA	0	0.92	1
7	1.1491674768605	2	3	1	27	"1;2"	"id_341"	0	3	NA	0	0.92	1
8	0.757728188739429	1	3	1	30	"1;2"	"id_341"	0	3	NA	0	0.92	1
9	0.847107889380519	2	1	1	31	"1;2"	"id_341"	0	3	NA	0	0.92	1
10	0.536855717440749	1	4	1	35	"1;2"	"id_341"	0	3	NA	0	0.92	1
11	1.09056799396246	1	6	1	41	"1;2"	"id_341"	0	3	NA	0	0.92	1
12	0.676101305840899	2	3	1	44	"1;2"	"id_341"	0	3	NA	0	0.92	1
13	0.811274875134361	1	3	1	47	"1;2"	"id_341"	0	3	NA	0	0.92	1
14	0.554381035210689	2	1	1	48	"1;2"	"id_341"	0	3	NA	0	0.92	1
15	0.926107021897373	1	5	1	53	"1;2"	"id_341"	0	3	NA	0	0.92	1
16	0.5	2	6	1	59	"1;2"	"id_341"	0	3	NA	0	0.92	1
17	0.972316026030558	2	1	1	60	"1;2"	"id_341"	0	3	NA	0	0.92	1
18	0.777388028008599	1	-1	1	59	"1;2"	"id_341"	0	3	NA	0	0.92	1
19	0.702470511060865	1	3	1	62	"1;2"	"id_341"	0	3	NA	0	0.92	1
20	0.736797601153128	2	3	1	65	"1;2"	"id_341"	0	3	NA	0	0.92	1
1	0.976630441182714	1	22	2	22	"2;1"	"id_341"	0	3	NA	0	0.92	1
2	0.825238446314646	1	5	2	27	"2;1"	"id_341"	0	3	NA	0	0.92	1
3	0.871743096970407	2	4	2	31	"2;1"	"id_341"	0	3	NA	0	0.92	1
4	0.622715474157348	1	-7	2	24	"2;1"	"id_341"	0	3	NA	0	0.92	1
5	0.657005727635779	1	14	2	38	"2;1"	"id_341"	0	3	NA	0	0.92	1
6	0.5	1	18	2	56	"2;1"	"id_341"	0	3	NA	0	0.92	1
7	1.01976598731637	2	3	2	59	"2;1"	"id_341"	0	3	NA	0	0.92	1
8	0.5	2	0	2	59	"2;1"	"id_341"	0	3	NA	0	0.92	1
9	0.532869704232628	1	11	2	70	"2;1"	"id_341"	0	3	NA	0	0.92	1
10	0.672170034544305	2	6	2	76	"2;1"	"id_341"	0	3	NA	0	0.92	1
11	0.919381789018171	1	8	2	84	"2;1"	"id_341"	0	3	NA	0	0.92	1
12	0.984636290606027	1	0	2	84	"2;1"	"id_341"	0	3	NA	0	0.92	1
13	0.5	2	-3	2	81	"2;1"	"id_341"	0	3	NA	0	0.92	1
14	1.38223000810086	2	2	2	83	"2;1"	"id_341"	0	3	NA	0	0.92	1
15	0.643977840065673	1	3	2	86	"2;1"	"id_341"	0	3	NA	0	0.92	1
16	1.04751260392419	2	5	2	91	"2;1"	"id_341"	0	3	NA	0	0.92	1
17	0.622288957966203	1	13	2	104	"2;1"	"id_341"	0	3	NA	0	0.92	1
18	1.09838128886056	2	6	2	110	"2;1"	"id_341"	0	3	NA	0	0.92	1
19	1.05558100271996	2	3	2	113	"2;1"	"id_341"	0	3	NA	0	0.92	1
20	0.818558100819589	1	-9	2	104	"2;1"	"id_341"	0	3	NA	0	0.92	1
21	1.0075084586149	1	-1	2	103	"2;1"	"id_341"	0	3	NA	0	0.92	1
22	1.01106758956076	2	3	2	106	"2;1"	"id_341"	0	3	NA	0	0.92	1
23	0.7136052395913	2	3	2	109	"2;1"	"id_341"	0	3	NA	0	0.92	1
24	0.5	2	0	2	109	"2;1"	"id_341"	0	3	NA	0	0.92	1
25	0.5	2	1	2	110	"2;1"	"id_341"	0	3	NA	0	0.92	1
1	1.03958983495431	2	3	3	3	"2;1"	"id_341"	0	3	NA	0	0.92	1
2	0.68326410529172	2	5	3	8	"2;1"	"id_341"	0	3	NA	0	0.92	1
3	0.982570990221431	1	7	3	15	"2;1"	"id_341"	0	3	NA	0	0.92	1
4	0.988308124781263	2	4	3	19	"2;1"	"id_341"	0	3	NA	0	0.92	1
5	0.957858925058848	2	4	3	23	"2;1"	"id_341"	0	3	NA	0	0.92	1
