"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.00869177549139	2	2	1	2	"2;1"	"id_291"	100	5	2	0	0.4	2
2	1.35977587286512	2	6	1	8	"2;1"	"id_291"	100	5	2	0	0.4	2
3	0.814093161961178	2	4	1	12	"2;1"	"id_291"	100	5	2	0	0.4	2
4	0.675512498208161	1	2	1	14	"2;1"	"id_291"	100	5	2	0	0.4	2
5	1.36311360389684	1	3	1	17	"2;1"	"id_291"	100	5	2	0	0.4	2
6	0.516151257477185	1	5	1	22	"2;1"	"id_291"	100	5	2	0	0.4	2
7	0.816845447645075	1	1	1	23	"2;1"	"id_291"	100	5	2	0	0.4	2
8	0.695187140077622	2	2	1	25	"2;1"	"id_291"	100	5	2	0	0.4	2
9	0.94976917766939	1	2	1	27	"2;1"	"id_291"	100	5	2	0	0.4	2
10	0.843686463689146	1	1	1	28	"2;1"	"id_291"	100	5	2	0	0.4	2
11	0.860193770958027	2	2	1	30	"2;1"	"id_291"	100	5	2	0	0.4	2
12	0.719512030320547	1	3	1	33	"2;1"	"id_291"	100	5	2	0	0.4	2
13	0.631890938738016	2	3	1	36	"2;1"	"id_291"	100	5	2	0	0.4	2
14	0.514425695578076	2	2	1	38	"2;1"	"id_291"	100	5	2	0	0.4	2
15	0.835000577218574	2	6	1	44	"2;1"	"id_291"	100	5	2	0	0.4	2
16	0.544480291953945	2	1	1	45	"2;1"	"id_291"	100	5	2	0	0.4	2
17	0.79564121421845	1	4	1	49	"2;1"	"id_291"	100	5	2	0	0.4	2
18	0.83484930063741	2	2	1	51	"2;1"	"id_291"	100	5	2	0	0.4	2
19	0.721930561821876	2	-1	1	50	"2;1"	"id_291"	100	5	2	0	0.4	2
20	0.675121747847536	2	6	1	56	"2;1"	"id_291"	100	5	2	0	0.4	2
1	0.709061021054003	2	9	2	9	"1;2"	"id_291"	100	5	2	0	0.4	2
2	0.585649347485713	1	1	2	10	"1;2"	"id_291"	100	5	2	0	0.4	2
3	1.15441016971452	1	7	2	17	"1;2"	"id_291"	100	5	2	0	0.4	2
4	0.5	1	8	2	25	"1;2"	"id_291"	100	5	2	0	0.4	2
5	0.705991357099646	1	5	2	30	"1;2"	"id_291"	100	5	2	0	0.4	2
6	0.999375911947455	1	3	2	33	"1;2"	"id_291"	100	5	2	0	0.4	2
7	1.0022025464064	1	10	2	43	"1;2"	"id_291"	100	5	2	0	0.4	2
8	0.519675113805982	1	6	2	49	"1;2"	"id_291"	100	5	2	0	0.4	2
9	1.18536048616277	1	5	2	54	"1;2"	"id_291"	100	5	2	0	0.4	2
10	1.10176022717839	1	4	2	58	"1;2"	"id_291"	100	5	2	0	0.4	2
11	0.546615411033892	1	7	2	65	"1;2"	"id_291"	100	5	2	0	0.4	2
12	0.876707677265233	1	2	2	67	"1;2"	"id_291"	100	5	2	0	0.4	2
13	0.56590450819148	2	6	2	73	"1;2"	"id_291"	100	5	2	0	0.4	2
14	0.5	1	0	2	73	"1;2"	"id_291"	100	5	2	0	0.4	2
15	0.941898828205073	2	17	2	90	"1;2"	"id_291"	100	5	2	0	0.4	2
16	0.898894814065476	1	6	2	96	"1;2"	"id_291"	100	5	2	0	0.4	2
17	0.5	2	3	2	99	"1;2"	"id_291"	100	5	2	0	0.4	2
18	0.5	1	8	2	107	"1;2"	"id_291"	100	5	2	0	0.4	2
19	0.567449367677772	2	16	2	123	"1;2"	"id_291"	100	5	2	0	0.4	2
20	0.527701337411794	1	6	2	129	"1;2"	"id_291"	100	5	2	0	0.4	2
21	0.959807232920386	1	2	2	131	"1;2"	"id_291"	100	5	2	0	0.4	2
22	0.661841250330164	1	1	2	132	"1;2"	"id_291"	100	5	2	0	0.4	2
23	0.893664460377957	1	2	2	134	"1;2"	"id_291"	100	5	2	0	0.4	2
24	0.797124840620531	1	3	2	137	"1;2"	"id_291"	100	5	2	0	0.4	2
25	0.866282342483712	1	6	2	143	"1;2"	"id_291"	100	5	2	0	0.4	2
1	1.20603904289787	2	3	3	3	"2;1"	"id_291"	100	5	2	0	0.4	2
2	0.569796382056758	2	2	3	5	"2;1"	"id_291"	100	5	2	0	0.4	2
3	0.827584887073865	2	8	3	13	"2;1"	"id_291"	100	5	2	0	0.4	2
4	0.94229374000554	2	1	3	14	"2;1"	"id_291"	100	5	2	0	0.4	2
5	0.5	2	2	3	16	"2;1"	"id_291"	100	5	2	0	0.4	2
6	0.862916947904178	2	3	3	19	"2;1"	"id_291"	100	5	2	0	0.4	2
7	0.679325596904402	2	7	3	26	"2;1"	"id_291"	100	5	2	0	0.4	2
8	1.11452305677103	1	18	3	44	"2;1"	"id_291"	100	5	2	0	0.4	2
9	1.11378606223016	2	7	3	51	"2;1"	"id_291"	100	5	2	0	0.4	2
10	0.991799862518374	2	0	3	51	"2;1"	"id_291"	100	5	2	0	0.4	2
11	0.852481594174377	2	10	3	61	"2;1"	"id_291"	100	5	2	0	0.4	2
12	0.634006861597544	2	10	3	71	"2;1"	"id_291"	100	5	2	0	0.4	2
13	0.888376695920442	1	-3	3	68	"2;1"	"id_291"	100	5	2	0	0.4	2
14	1.12699086120126	1	-3	3	65	"2;1"	"id_291"	100	5	2	0	0.4	2
15	0.775145543518096	1	-8	3	57	"2;1"	"id_291"	100	5	2	0	0.4	2
16	0.716399999404466	1	-17	3	40	"2;1"	"id_291"	100	5	2	0	0.4	2
17	1.36551648271214	1	5	3	45	"2;1"	"id_291"	100	5	2	0	0.4	2
18	1.07268628931216	1	0	3	45	"2;1"	"id_291"	100	5	2	0	0.4	2
19	0.503679954998829	1	13	3	58	"2;1"	"id_291"	100	5	2	0	0.4	2
20	0.58685665352801	1	-6	3	52	"2;1"	"id_291"	100	5	2	0	0.4	2
21	0.566239037121127	1	2	3	54	"2;1"	"id_291"	100	5	2	0	0.4	2
22	0.630897029763227	1	3	3	57	"2;1"	"id_291"	100	5	2	0	0.4	2
23	0.543304307714812	1	-12	3	45	"2;1"	"id_291"	100	5	2	0	0.4	2
24	0.550921973413384	1	1	3	46	"2;1"	"id_291"	100	5	2	0	0.4	2
25	1.07053287732789	2	6	3	52	"2;1"	"id_291"	100	5	2	0	0.4	2
1	1.06920107386073	2	3	4	3	"1;2"	"id_291"	100	5	2	0	0.4	2
2	0.9009904898624	2	0	4	3	"1;2"	"id_291"	100	5	2	0	0.4	2
3	0.860695224310339	1	2	4	5	"1;2"	"id_291"	100	5	2	0	0.4	2
4	0.545372449232544	2	-14	4	-9	"1;2"	"id_291"	100	5	2	0	0.4	2
5	0.909512489274602	2	-1	4	-10	"1;2"	"id_291"	100	5	2	0	0.4	2
6	0.617262481800492	2	-1	4	-11	"1;2"	"id_291"	100	5	2	0	0.4	2
7	0.5	2	11	4	0	"1;2"	"id_291"	100	5	2	0	0.4	2
8	0.644720208557281	2	-16	4	-16	"1;2"	"id_291"	100	5	2	0	0.4	2
9	0.5	2	-2	4	-18	"1;2"	"id_291"	100	5	2	0	0.4	2
10	0.622003586636502	2	17	4	-1	"1;2"	"id_291"	100	5	2	0	0.4	2
11	0.5	2	-7	4	-8	"1;2"	"id_291"	100	5	2	0	0.4	2
12	0.5	2	-13	4	-21	"1;2"	"id_291"	100	5	2	0	0.4	2
13	0.845107860645533	2	1	4	-20	"1;2"	"id_291"	100	5	2	0	0.4	2
14	0.81198940139046	2	12	4	-8	"1;2"	"id_291"	100	5	2	0	0.4	2
15	0.585085226965627	2	3	4	-5	"1;2"	"id_291"	100	5	2	0	0.4	2
16	1.17849676298097	2	1	4	-4	"1;2"	"id_291"	100	5	2	0	0.4	2
17	0.936931758788695	2	-9	4	-13	"1;2"	"id_291"	100	5	2	0	0.4	2
18	0.870125498092628	2	-21	4	-34	"1;2"	"id_291"	100	5	2	0	0.4	2
19	1.11009668705718	2	8	4	-26	"1;2"	"id_291"	100	5	2	0	0.4	2
20	0.551382986918474	1	0	4	-26	"1;2"	"id_291"	100	5	2	0	0.4	2
21	0.717375807986506	2	15	4	-11	"1;2"	"id_291"	100	5	2	0	0.4	2
22	0.926546757187429	2	-8	4	-19	"1;2"	"id_291"	100	5	2	0	0.4	2
23	0.750955007494521	2	-7	4	-26	"1;2"	"id_291"	100	5	2	0	0.4	2
24	0.685396820969553	1	5	4	-21	"1;2"	"id_291"	100	5	2	0	0.4	2
25	0.88532036777092	2	-6	4	-27	"1;2"	"id_291"	100	5	2	0	0.4	2
1	1.0769401504514	2	-11	5	-11	"1;2"	"id_291"	100	5	2	0	0.4	2
2	1.00827795222567	2	-16	5	-27	"1;2"	"id_291"	100	5	2	0	0.4	2
3	0.689254535015588	2	-16	5	-43	"1;2"	"id_291"	100	5	2	0	0.4	2
4	0.723260428563295	1	9	5	-34	"1;2"	"id_291"	100	5	2	0	0.4	2
5	0.729746982977072	1	4	5	-30	"1;2"	"id_291"	100	5	2	0	0.4	2
6	0.566962044812441	2	10	5	-20	"1;2"	"id_291"	100	5	2	0	0.4	2
7	0.873605234073108	2	18	5	-2	"1;2"	"id_291"	100	5	2	0	0.4	2
8	0.5	2	16	5	14	"1;2"	"id_291"	100	5	2	0	0.4	2
9	0.793164021037464	2	1	5	15	"1;2"	"id_291"	100	5	2	0	0.4	2
10	0.798266261198129	2	9	5	24	"1;2"	"id_291"	100	5	2	0	0.4	2
11	1.09987287380112	1	3	5	27	"1;2"	"id_291"	100	5	2	0	0.4	2
12	0.626532223175957	2	-3	5	24	"1;2"	"id_291"	100	5	2	0	0.4	2
13	1.11142870646098	2	-1	5	23	"1;2"	"id_291"	100	5	2	0	0.4	2
14	1.11254152853029	2	7	5	30	"1;2"	"id_291"	100	5	2	0	0.4	2
15	1.19060855638795	2	30	5	60	"1;2"	"id_291"	100	5	2	0	0.4	2
16	0.884098800861107	2	-6	5	54	"1;2"	"id_291"	100	5	2	0	0.4	2
17	0.5	1	2	5	56	"1;2"	"id_291"	100	5	2	0	0.4	2
18	0.585177594034615	2	6	5	62	"1;2"	"id_291"	100	5	2	0	0.4	2
19	1.02316715228104	2	-14	5	48	"1;2"	"id_291"	100	5	2	0	0.4	2
20	0.510283387492095	2	18	5	66	"1;2"	"id_291"	100	5	2	0	0.4	2
21	0.911503012042253	2	-10	5	56	"1;2"	"id_291"	100	5	2	0	0.4	2
22	1.14061155391121	1	2	5	58	"1;2"	"id_291"	100	5	2	0	0.4	2
23	0.76607125665274	2	4	5	62	"1;2"	"id_291"	100	5	2	0	0.4	2
24	0.967179244397294	1	2	5	64	"1;2"	"id_291"	100	5	2	0	0.4	2
25	1.08362924360473	1	6	5	70	"1;2"	"id_291"	100	5	2	0	0.4	2
1	0.872315407707611	2	5	6	5	"2;1"	"id_291"	100	5	2	0	0.4	2
2	0.5	1	-5	6	0	"2;1"	"id_291"	100	5	2	0	0.4	2
3	1.00026671876095	1	1	6	1	"2;1"	"id_291"	100	5	2	0	0.4	2
4	1.14960310460025	1	7	6	8	"2;1"	"id_291"	100	5	2	0	0.4	2
5	0.5	1	5	6	13	"2;1"	"id_291"	100	5	2	0	0.4	2
6	0.922192930330685	1	-1	6	12	"2;1"	"id_291"	100	5	2	0	0.4	2
7	0.562463928181399	1	-21	6	-9	"2;1"	"id_291"	100	5	2	0	0.4	2
8	1.0861949266125	1	4	6	-5	"2;1"	"id_291"	100	5	2	0	0.4	2
9	0.892291099982221	1	12	6	7	"2;1"	"id_291"	100	5	2	0	0.4	2
10	1.05272512806474	1	7	6	14	"2;1"	"id_291"	100	5	2	0	0.4	2
11	0.5	1	14	6	28	"2;1"	"id_291"	100	5	2	0	0.4	2
12	0.759358045357378	1	9	6	37	"2;1"	"id_291"	100	5	2	0	0.4	2
13	0.832130325442655	1	17	6	54	"2;1"	"id_291"	100	5	2	0	0.4	2
14	1.21803611684754	2	6	6	60	"2;1"	"id_291"	100	5	2	0	0.4	2
15	0.929111802378917	1	-14	6	46	"2;1"	"id_291"	100	5	2	0	0.4	2
16	1.06756052714798	2	1	6	47	"2;1"	"id_291"	100	5	2	0	0.4	2
17	0.861901712071304	1	-4	6	43	"2;1"	"id_291"	100	5	2	0	0.4	2
18	1.07811386103479	1	-7	6	36	"2;1"	"id_291"	100	5	2	0	0.4	2
19	0.728153609637948	1	-3	6	33	"2;1"	"id_291"	100	5	2	0	0.4	2
20	0.615295612921135	1	0	6	33	"2;1"	"id_291"	100	5	2	0	0.4	2
21	0.981649388305872	1	12	6	45	"2;1"	"id_291"	100	5	2	0	0.4	2
22	0.577277927452426	1	-2	6	43	"2;1"	"id_291"	100	5	2	0	0.4	2
23	0.679670394517187	1	17	6	60	"2;1"	"id_291"	100	5	2	0	0.4	2
24	0.776537729178921	1	1	6	61	"2;1"	"id_291"	100	5	2	0	0.4	2
