"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.5	2	1	1	1	"1;2"	"id_097"	100	5	3	0	0.6	1
2	0.88960907295611	2	1	1	2	"1;2"	"id_097"	100	5	3	0	0.6	1
3	0.5	1	4	1	6	"1;2"	"id_097"	100	5	3	0	0.6	1
4	0.84156940561786	2	2	1	8	"1;2"	"id_097"	100	5	3	0	0.6	1
5	1.16553478162478	2	6	1	14	"1;2"	"id_097"	100	5	3	0	0.6	1
6	0.70660885485605	2	3	1	17	"1;2"	"id_097"	100	5	3	0	0.6	1
7	0.518619517857821	2	6	1	23	"1;2"	"id_097"	100	5	3	0	0.6	1
8	0.922405377364448	2	2	1	25	"1;2"	"id_097"	100	5	3	0	0.6	1
9	0.692687276656498	2	6	1	31	"1;2"	"id_097"	100	5	3	0	0.6	1
10	1.08679622144769	2	2	1	33	"1;2"	"id_097"	100	5	3	0	0.6	1
11	0.792852470743407	2	4	1	37	"1;2"	"id_097"	100	5	3	0	0.6	1
12	1.11015509821233	2	-1	1	36	"1;2"	"id_097"	100	5	3	0	0.6	1
13	0.639208657504346	2	3	1	39	"1;2"	"id_097"	100	5	3	0	0.6	1
14	0.5	2	4	1	43	"1;2"	"id_097"	100	5	3	0	0.6	1
15	0.5	2	3	1	46	"1;2"	"id_097"	100	5	3	0	0.6	1
16	0.926069464830206	1	2	1	48	"1;2"	"id_097"	100	5	3	0	0.6	1
17	0.5	2	4	1	52	"1;2"	"id_097"	100	5	3	0	0.6	1
18	0.983072799600342	2	0	1	52	"1;2"	"id_097"	100	5	3	0	0.6	1
19	0.592297250937363	2	4	1	56	"1;2"	"id_097"	100	5	3	0	0.6	1
20	1.15880000148369	1	5	1	61	"1;2"	"id_097"	100	5	3	0	0.6	1
1	0.548444222807996	2	4	2	4	"2;1"	"id_097"	100	5	3	0	0.6	1
2	0.604839074904739	1	11	2	15	"2;1"	"id_097"	100	5	3	0	0.6	1
3	0.916325129172542	1	-18	2	-3	"2;1"	"id_097"	100	5	3	0	0.6	1
4	0.5	1	23	2	20	"2;1"	"id_097"	100	5	3	0	0.6	1
5	0.5	1	-6	2	14	"2;1"	"id_097"	100	5	3	0	0.6	1
6	0.794717420214666	1	4	2	18	"2;1"	"id_097"	100	5	3	0	0.6	1
7	0.620647826010367	1	2	2	20	"2;1"	"id_097"	100	5	3	0	0.6	1
8	0.692245872418563	1	2	2	22	"2;1"	"id_097"	100	5	3	0	0.6	1
9	1.10048402090875	1	6	2	28	"2;1"	"id_097"	100	5	3	0	0.6	1
10	1.08609762016435	1	13	2	41	"2;1"	"id_097"	100	5	3	0	0.6	1
11	0.840853065955465	1	-9	2	32	"2;1"	"id_097"	100	5	3	0	0.6	1
12	1.02438399000616	1	2	2	34	"2;1"	"id_097"	100	5	3	0	0.6	1
13	0.912745418716558	1	11	2	45	"2;1"	"id_097"	100	5	3	0	0.6	1
14	0.713470730408557	1	-3	2	42	"2;1"	"id_097"	100	5	3	0	0.6	1
15	0.791688452439258	1	-13	2	29	"2;1"	"id_097"	100	5	3	0	0.6	1
16	0.945900945969125	1	11	2	40	"2;1"	"id_097"	100	5	3	0	0.6	1
17	0.899487771736797	1	17	2	57	"2;1"	"id_097"	100	5	3	0	0.6	1
