"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.5	2	0	1	0	"2;1"	"id_245"	0	2	NA	1	0.73	2
2	1.26010925694685	1	1	1	1	"2;1"	"id_245"	0	2	NA	1	0.73	2
3	0.580295004825145	1	3	1	4	"2;1"	"id_245"	0	2	NA	1	0.73	2
4	1.12137394305329	1	5	1	9	"2;1"	"id_245"	0	2	NA	1	0.73	2
5	0.65792461291336	1	0	1	9	"2;1"	"id_245"	0	2	NA	1	0.73	2
6	0.843114593348525	1	5	1	14	"2;1"	"id_245"	0	2	NA	1	0.73	2
7	0.5	1	3	1	17	"2;1"	"id_245"	0	2	NA	1	0.73	2
8	0.5	1	3	1	20	"2;1"	"id_245"	0	2	NA	1	0.73	2
9	0.937134062761072	1	1	1	21	"2;1"	"id_245"	0	2	NA	1	0.73	2
10	0.911512021090087	1	5	1	26	"2;1"	"id_245"	0	2	NA	1	0.73	2
11	0.637813016900702	1	2	1	28	"2;1"	"id_245"	0	2	NA	1	0.73	2
12	0.504888991875351	1	7	1	35	"2;1"	"id_245"	0	2	NA	1	0.73	2
13	0.84677949453471	2	0	1	35	"2;1"	"id_245"	0	2	NA	1	0.73	2
14	0.824720081721322	1	7	1	42	"2;1"	"id_245"	0	2	NA	1	0.73	2
15	0.750840579552501	2	3	1	45	"2;1"	"id_245"	0	2	NA	1	0.73	2
16	1.12907888937841	1	1	1	46	"2;1"	"id_245"	0	2	NA	1	0.73	2
17	0.842219748305702	2	7	1	53	"2;1"	"id_245"	0	2	NA	1	0.73	2
18	1.1772231065782	1	5	1	58	"2;1"	"id_245"	0	2	NA	1	0.73	2
19	0.801386773052957	1	3	1	61	"2;1"	"id_245"	0	2	NA	1	0.73	2
20	0.883538973941121	1	4	1	65	"2;1"	"id_245"	0	2	NA	1	0.73	2
1	0.533575413705849	1	-1	2	-1	"2;1"	"id_245"	0	2	NA	1	0.73	2
2	1.08404666607756	2	0	2	-1	"2;1"	"id_245"	0	2	NA	1	0.73	2
3	0.590837264713243	2	7	2	6	"2;1"	"id_245"	0	2	NA	1	0.73	2
4	0.645516401883434	2	4	2	10	"2;1"	"id_245"	0	2	NA	1	0.73	2
5	0.727856390813045	2	1	2	11	"2;1"	"id_245"	0	2	NA	1	0.73	2
6	1.08740186813941	2	3	2	14	"2;1"	"id_245"	0	2	NA	1	0.73	2
7	0.926590710515274	2	9	2	23	"2;1"	"id_245"	0	2	NA	1	0.73	2
8	0.642317507552085	2	4	2	27	"2;1"	"id_245"	0	2	NA	1	0.73	2
9	0.975023934235684	2	2	2	29	"2;1"	"id_245"	0	2	NA	1	0.73	2
10	0.975280826099395	2	2	2	31	"2;1"	"id_245"	0	2	NA	1	0.73	2
11	0.681299043095316	2	6	2	37	"2;1"	"id_245"	0	2	NA	1	0.73	2
12	1.07960704437798	2	5	2	42	"2;1"	"id_245"	0	2	NA	1	0.73	2
13	0.538801725148513	2	2	2	44	"2;1"	"id_245"	0	2	NA	1	0.73	2
14	0.5	2	6	2	50	"2;1"	"id_245"	0	2	NA	1	0.73	2
15	1.2041105356395	2	4	2	54	"2;1"	"id_245"	0	2	NA	1	0.73	2
16	0.897605130766321	2	8	2	62	"2;1"	"id_245"	0	2	NA	1	0.73	2
17	0.683403209358905	2	3	2	65	"2;1"	"id_245"	0	2	NA	1	0.73	2
18	0.801994956216571	2	4	2	69	"2;1"	"id_245"	0	2	NA	1	0.73	2
19	0.744265156903288	2	3	2	72	"2;1"	"id_245"	0	2	NA	1	0.73	2
20	0.98285244811718	2	6	2	78	"2;1"	"id_245"	0	2	NA	1	0.73	2
21	0.799078094517908	2	5	2	83	"2;1"	"id_245"	0	2	NA	1	0.73	2
22	0.654621205993926	2	4	2	87	"2;1"	"id_245"	0	2	NA	1	0.73	2
23	0.726734178984408	2	4	2	91	"2;1"	"id_245"	0	2	NA	1	0.73	2
24	0.511089180000531	2	4	2	95	"2;1"	"id_245"	0	2	NA	1	0.73	2
25	1.07282162261982	2	4	2	99	"2;1"	"id_245"	0	2	NA	1	0.73	2
1	0.672206846785214	1	4	3	4	"1;2"	"id_245"	0	2	NA	1	0.73	2
2	0.862335273377791	1	10	3	14	"1;2"	"id_245"	0	2	NA	1	0.73	2
3	0.867615556333981	1	2	3	16	"1;2"	"id_245"	0	2	NA	1	0.73	2
4	0.5	1	10	3	26	"1;2"	"id_245"	0	2	NA	1	0.73	2
5	0.773781929858049	1	7	3	33	"1;2"	"id_245"	0	2	NA	1	0.73	2
6	0.588952696966494	1	5	3	38	"1;2"	"id_245"	0	2	NA	1	0.73	2
7	0.5	1	2	3	40	"1;2"	"id_245"	0	2	NA	1	0.73	2
8	1.09836899472187	1	-1	3	39	"1;2"	"id_245"	0	2	NA	1	0.73	2
9	0.609411384506931	1	0	3	39	"1;2"	"id_245"	0	2	NA	1	0.73	2
10	0.793278383021521	1	2	3	41	"1;2"	"id_245"	0	2	NA	1	0.73	2
11	0.969564734472293	1	6	3	47	"1;2"	"id_245"	0	2	NA	1	0.73	2
12	0.5	1	1	3	48	"1;2"	"id_245"	0	2	NA	1	0.73	2
13	0.506103316885748	1	4	3	52	"1;2"	"id_245"	0	2	NA	1	0.73	2
14	1.04078386880396	1	4	3	56	"1;2"	"id_245"	0	2	NA	1	0.73	2
15	1.20829335700879	1	7	3	63	"1;2"	"id_245"	0	2	NA	1	0.73	2
16	0.851809092700212	1	2	3	65	"1;2"	"id_245"	0	2	NA	1	0.73	2
17	1.10151973709983	1	7	3	72	"1;2"	"id_245"	0	2	NA	1	0.73	2
18	1.01217677767529	1	3	3	75	"1;2"	"id_245"	0	2	NA	1	0.73	2
19	0.997792390224795	1	6	3	81	"1;2"	"id_245"	0	2	NA	1	0.73	2
20	0.57980704892643	1	0	3	81	"1;2"	"id_245"	0	2	NA	1	0.73	2
