"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.754974661818455	1	4	1	4	"2;1"	"id_237"	100	5	5	0	1	2
2	1.17530378916699	1	3	1	7	"2;1"	"id_237"	100	5	5	0	1	2
3	0.622070095843874	2	4	1	11	"2;1"	"id_237"	100	5	5	0	1	2
4	0.7482329785222	2	2	1	13	"2;1"	"id_237"	100	5	5	0	1	2
5	0.977755064107935	2	1	1	14	"2;1"	"id_237"	100	5	5	0	1	2
6	1.00061897425964	2	1	1	15	"2;1"	"id_237"	100	5	5	0	1	2
7	0.5	2	3	1	18	"2;1"	"id_237"	100	5	5	0	1	2
8	0.821628770956414	1	4	1	22	"2;1"	"id_237"	100	5	5	0	1	2
9	0.944543746985895	1	-1	1	21	"2;1"	"id_237"	100	5	5	0	1	2
10	0.670396205777109	1	8	1	29	"2;1"	"id_237"	100	5	5	0	1	2
11	1.15326974716166	2	5	1	34	"2;1"	"id_237"	100	5	5	0	1	2
12	0.720464354145543	1	-2	1	32	"2;1"	"id_237"	100	5	5	0	1	2
13	1.08441786602695	1	1	1	33	"2;1"	"id_237"	100	5	5	0	1	2
14	0.559650106022418	1	3	1	36	"2;1"	"id_237"	100	5	5	0	1	2
15	0.691273003685972	2	3	1	39	"2;1"	"id_237"	100	5	5	0	1	2
16	1.02161383244935	2	5	1	44	"2;1"	"id_237"	100	5	5	0	1	2
17	0.652098117025599	2	3	1	47	"2;1"	"id_237"	100	5	5	0	1	2
18	0.880787532380333	2	4	1	51	"2;1"	"id_237"	100	5	5	0	1	2
19	1.1477209816487	2	-1	1	50	"2;1"	"id_237"	100	5	5	0	1	2
20	1.28194682333387	2	3	1	53	"2;1"	"id_237"	100	5	5	0	1	2
1	0.691356638172795	2	3	2	3	"2;1"	"id_237"	100	5	5	0	1	2
2	0.72277255733849	2	3	2	6	"2;1"	"id_237"	100	5	5	0	1	2
3	0.913435771989805	1	10	2	16	"2;1"	"id_237"	100	5	5	0	1	2
4	0.993931838884509	2	6	2	22	"2;1"	"id_237"	100	5	5	0	1	2
5	0.82673538183041	1	3	2	25	"2;1"	"id_237"	100	5	5	0	1	2
6	0.928799998531456	2	2	2	27	"2;1"	"id_237"	100	5	5	0	1	2
7	1.0619271536704	2	6	2	33	"2;1"	"id_237"	100	5	5	0	1	2
8	0.898221817840999	1	-2	2	31	"2;1"	"id_237"	100	5	5	0	1	2
9	1.07185267868748	1	1	2	32	"2;1"	"id_237"	100	5	5	0	1	2
10	0.5	1	7	2	39	"2;1"	"id_237"	100	5	5	0	1	2
11	1.12651072622322	1	9	2	48	"2;1"	"id_237"	100	5	5	0	1	2
12	0.5	2	4	2	52	"2;1"	"id_237"	100	5	5	0	1	2
13	0.655185373710489	1	-2	2	50	"2;1"	"id_237"	100	5	5	0	1	2
14	1.0760361411027	2	7	2	57	"2;1"	"id_237"	100	5	5	0	1	2
15	0.773190393813899	2	4	2	61	"2;1"	"id_237"	100	5	5	0	1	2
16	0.817076062356084	2	6	2	67	"2;1"	"id_237"	100	5	5	0	1	2
17	0.5	2	7	2	74	"2;1"	"id_237"	100	5	5	0	1	2
18	0.567890550770291	2	6	2	80	"2;1"	"id_237"	100	5	5	0	1	2
19	0.5	1	-15	2	65	"2;1"	"id_237"	100	5	5	0	1	2
20	0.932171274635875	2	-1	2	64	"2;1"	"id_237"	100	5	5	0	1	2
21	1.04718561423199	2	6	2	70	"2;1"	"id_237"	100	5	5	0	1	2
22	0.995408952252468	1	-3	2	67	"2;1"	"id_237"	100	5	5	0	1	2
23	0.5	1	10	2	77	"2;1"	"id_237"	100	5	5	0	1	2
24	0.8405184681155	2	0	2	77	"2;1"	"id_237"	100	5	5	0	1	2
25	0.5	2	3	2	80	"2;1"	"id_237"	100	5	5	0	1	2
1	0.511110358419684	1	4	3	4	"2;1"	"id_237"	100	5	5	0	1	2
2	1.13095708794063	1	19	3	23	"2;1"	"id_237"	100	5	5	0	1	2
3	1.20271761869008	1	2	3	25	"2;1"	"id_237"	100	5	5	0	1	2
4	0.5	1	22	3	47	"2;1"	"id_237"	100	5	5	0	1	2
5	0.5	2	5	3	52	"2;1"	"id_237"	100	5	5	0	1	2
6	0.738751558848035	1	-10	3	42	"2;1"	"id_237"	100	5	5	0	1	2
7	0.5	2	3	3	45	"2;1"	"id_237"	100	5	5	0	1	2
8	0.773867463097853	2	8	3	53	"2;1"	"id_237"	100	5	5	0	1	2
9	0.805701180223809	1	-14	3	39	"2;1"	"id_237"	100	5	5	0	1	2
10	0.64610114888851	1	7	3	46	"2;1"	"id_237"	100	5	5	0	1	2
11	0.768551185235715	2	3	3	49	"2;1"	"id_237"	100	5	5	0	1	2
