"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.5	1	0	1	0	"2;1"	"id_161"	0	1	NA	0	0.69	2
2	0.883538038788451	2	5	1	5	"2;1"	"id_161"	0	1	NA	0	0.69	2
3	0.639889406112132	1	6	1	11	"2;1"	"id_161"	0	1	NA	0	0.69	2
4	0.772942959132828	2	2	1	13	"2;1"	"id_161"	0	1	NA	0	0.69	2
5	0.855822182925268	1	3	1	16	"2;1"	"id_161"	0	1	NA	0	0.69	2
6	0.76225950740222	1	0	1	16	"2;1"	"id_161"	0	1	NA	0	0.69	2
7	0.531209131394126	1	1	1	17	"2;1"	"id_161"	0	1	NA	0	0.69	2
8	0.947557255615601	1	3	1	20	"2;1"	"id_161"	0	1	NA	0	0.69	2
9	0.611061695553416	1	8	1	28	"2;1"	"id_161"	0	1	NA	0	0.69	2
10	0.530723728042391	1	3	1	31	"2;1"	"id_161"	0	1	NA	0	0.69	2
11	0.751878513522813	1	5	1	36	"2;1"	"id_161"	0	1	NA	0	0.69	2
12	0.952144023747806	1	2	1	38	"2;1"	"id_161"	0	1	NA	0	0.69	2
13	0.642411029635649	2	5	1	43	"2;1"	"id_161"	0	1	NA	0	0.69	2
14	0.536336544569096	1	6	1	49	"2;1"	"id_161"	0	1	NA	0	0.69	2
15	0.532086737997886	2	5	1	54	"2;1"	"id_161"	0	1	NA	0	0.69	2
16	0.9689328936263	2	1	1	55	"2;1"	"id_161"	0	1	NA	0	0.69	2
17	0.690955947208455	1	8	1	63	"2;1"	"id_161"	0	1	NA	0	0.69	2
18	0.828481465507658	1	5	1	68	"2;1"	"id_161"	0	1	NA	0	0.69	2
19	0.917004848669397	2	4	1	72	"2;1"	"id_161"	0	1	NA	0	0.69	2
20	0.683185918635896	1	4	1	76	"2;1"	"id_161"	0	1	NA	0	0.69	2
1	0.819000885933992	1	2	2	2	"1;2"	"id_161"	0	1	NA	0	0.69	2
2	0.5	2	15	2	17	"1;2"	"id_161"	0	1	NA	0	0.69	2
3	1.03431657788713	2	-12	2	5	"1;2"	"id_161"	0	1	NA	0	0.69	2
4	1.02680825234858	1	2	2	7	"1;2"	"id_161"	0	1	NA	0	0.69	2
5	0.863992127379413	1	9	2	16	"1;2"	"id_161"	0	1	NA	0	0.69	2
6	0.841541167446138	2	7	2	23	"1;2"	"id_161"	0	1	NA	0	0.69	2
7	0.5	1	8	2	31	"1;2"	"id_161"	0	1	NA	0	0.69	2
8	0.800299845327673	1	2	2	33	"1;2"	"id_161"	0	1	NA	0	0.69	2
9	0.704171549607404	1	7	2	40	"1;2"	"id_161"	0	1	NA	0	0.69	2
10	1.41508642860031	2	6	2	46	"1;2"	"id_161"	0	1	NA	0	0.69	2
11	0.5	1	3	2	49	"1;2"	"id_161"	0	1	NA	0	0.69	2
