"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.678097515837415	1	4	1	4	"1;2"	"id_094"	100	4	6	0	1.2	2
2	0.925373199986587	2	3	1	7	"1;2"	"id_094"	100	4	6	0	1.2	2
3	1.26767247426342	1	2	1	9	"1;2"	"id_094"	100	4	6	0	1.2	2
4	0.726820054443237	2	5	1	14	"1;2"	"id_094"	100	4	6	0	1.2	2
5	1.04042214589409	1	1	1	15	"1;2"	"id_094"	100	4	6	0	1.2	2
6	0.676989495990244	1	2	1	17	"1;2"	"id_094"	100	4	6	0	1.2	2
7	0.597408846926371	1	2	1	19	"1;2"	"id_094"	100	4	6	0	1.2	2
8	0.818461160396996	2	4	1	23	"1;2"	"id_094"	100	4	6	0	1.2	2
9	0.968546797081164	2	3	1	26	"1;2"	"id_094"	100	4	6	0	1.2	2
10	0.637303561654333	1	4	1	30	"1;2"	"id_094"	100	4	6	0	1.2	2
11	0.5	1	-1	1	29	"1;2"	"id_094"	100	4	6	0	1.2	2
12	0.511433338631446	1	1	1	30	"1;2"	"id_094"	100	4	6	0	1.2	2
13	0.586074251101761	2	3	1	33	"1;2"	"id_094"	100	4	6	0	1.2	2
14	0.899313913233484	2	2	1	35	"1;2"	"id_094"	100	4	6	0	1.2	2
15	1.19452423405514	1	4	1	39	"1;2"	"id_094"	100	4	6	0	1.2	2
16	0.925824345818655	1	1	1	40	"1;2"	"id_094"	100	4	6	0	1.2	2
17	0.933856322183683	1	7	1	47	"1;2"	"id_094"	100	4	6	0	1.2	2
18	1.02222051971177	1	6	1	53	"1;2"	"id_094"	100	4	6	0	1.2	2
19	0.834799133955661	1	3	1	56	"1;2"	"id_094"	100	4	6	0	1.2	2
20	1.10473393108235	1	3	1	59	"1;2"	"id_094"	100	4	6	0	1.2	2
1	0.538730212380797	2	-9	2	-9	"1;2"	"id_094"	100	4	6	0	1.2	2
2	0.771652013238207	1	1	2	-8	"1;2"	"id_094"	100	4	6	0	1.2	2
3	1.12993577898226	2	0	2	-8	"1;2"	"id_094"	100	4	6	0	1.2	2
4	0.641921572228623	2	12	2	4	"1;2"	"id_094"	100	4	6	0	1.2	2
5	0.740400621843139	2	-8	2	-4	"1;2"	"id_094"	100	4	6	0	1.2	2
6	0.5	2	7	2	3	"1;2"	"id_094"	100	4	6	0	1.2	2
7	0.806387860730953	2	3	2	6	"1;2"	"id_094"	100	4	6	0	1.2	2
8	0.91908144416024	2	14	2	20	"1;2"	"id_094"	100	4	6	0	1.2	2
9	0.5700843665142	2	-5	2	15	"1;2"	"id_094"	100	4	6	0	1.2	2
10	0.618088160469612	2	-6	2	9	"1;2"	"id_094"	100	4	6	0	1.2	2
11	0.761795161099167	2	-1	2	8	"1;2"	"id_094"	100	4	6	0	1.2	2
12	0.803656121282118	2	0	2	8	"1;2"	"id_094"	100	4	6	0	1.2	2
13	0.702445055833744	2	-8	2	0	"1;2"	"id_094"	100	4	6	0	1.2	2
14	0.747546609803136	2	-18	2	-18	"1;2"	"id_094"	100	4	6	0	1.2	2
15	0.594712940677881	1	4	2	-14	"1;2"	"id_094"	100	4	6	0	1.2	2
16	0.70309544941779	2	9	2	-5	"1;2"	"id_094"	100	4	6	0	1.2	2
17	0.5	2	-6	2	-11	"1;2"	"id_094"	100	4	6	0	1.2	2
18	0.83481076482948	2	0	2	-11	"1;2"	"id_094"	100	4	6	0	1.2	2
19	1.17321493049311	1	3	2	-8	"1;2"	"id_094"	100	4	6	0	1.2	2
20	0.5	2	19	2	11	"1;2"	"id_094"	100	4	6	0	1.2	2
21	0.790767829413668	2	0	2	11	"1;2"	"id_094"	100	4	6	0	1.2	2
