"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.876697322506419	2	2	1	2	"2;1"	"id_155"	0	1	NA	0	0.9	3
2	0.718026134118813	1	-2	1	0	"2;1"	"id_155"	0	1	NA	0	0.9	3
3	0.663686973495307	2	4	1	4	"2;1"	"id_155"	0	1	NA	0	0.9	3
4	0.780229010637158	1	7	1	11	"2;1"	"id_155"	0	1	NA	0	0.9	3
5	1.20235571331647	1	8	1	19	"2;1"	"id_155"	0	1	NA	0	0.9	3
6	0.598938871361519	1	4	1	23	"2;1"	"id_155"	0	1	NA	0	0.9	3
7	0.6203191052965	1	3	1	26	"2;1"	"id_155"	0	1	NA	0	0.9	3
8	0.5	1	2	1	28	"2;1"	"id_155"	0	1	NA	0	0.9	3
9	0.950885588943601	1	5	1	33	"2;1"	"id_155"	0	1	NA	0	0.9	3
10	0.5	1	1	1	34	"2;1"	"id_155"	0	1	NA	0	0.9	3
11	0.867394832619617	1	0	1	34	"2;1"	"id_155"	0	1	NA	0	0.9	3
12	1.38226766997065	1	0	1	34	"2;1"	"id_155"	0	1	NA	0	0.9	3
13	0.636447065700532	2	2	1	36	"2;1"	"id_155"	0	1	NA	0	0.9	3
14	1.08633121786567	2	2	1	38	"2;1"	"id_155"	0	1	NA	0	0.9	3
15	0.649621592128225	2	4	1	42	"2;1"	"id_155"	0	1	NA	0	0.9	3
16	1.25028458112256	2	1	1	43	"2;1"	"id_155"	0	1	NA	0	0.9	3
17	1.08220674880742	1	4	1	47	"2;1"	"id_155"	0	1	NA	0	0.9	3
18	0.690823954878222	2	2	1	49	"2;1"	"id_155"	0	1	NA	0	0.9	3
19	0.636468595543656	1	1	1	50	"2;1"	"id_155"	0	1	NA	0	0.9	3
20	0.549087989213312	2	3	1	53	"2;1"	"id_155"	0	1	NA	0	0.9	3
1	1.12680019461847	2	4	2	4	"2;1"	"id_155"	0	1	NA	0	0.9	3
2	0.5	2	3	2	7	"2;1"	"id_155"	0	1	NA	0	0.9	3
3	1.2407346204857	2	5	2	12	"2;1"	"id_155"	0	1	NA	0	0.9	3
4	0.626337635446389	2	2	2	14	"2;1"	"id_155"	0	1	NA	0	0.9	3
5	0.747607517543714	1	1	2	15	"2;1"	"id_155"	0	1	NA	0	0.9	3
6	0.507501423717225	2	4	2	19	"2;1"	"id_155"	0	1	NA	0	0.9	3
7	0.66201973612319	2	5	2	24	"2;1"	"id_155"	0	1	NA	0	0.9	3
8	0.710808467729355	2	0	2	24	"2;1"	"id_155"	0	1	NA	0	0.9	3
9	0.80275396876422	2	4	2	28	"2;1"	"id_155"	0	1	NA	0	0.9	3
10	1.218058629749	2	0	2	28	"2;1"	"id_155"	0	1	NA	0	0.9	3
11	0.51114994591534	2	7	2	35	"2;1"	"id_155"	0	1	NA	0	0.9	3
12	0.586162023239929	2	4	2	39	"2;1"	"id_155"	0	1	NA	0	0.9	3
13	0.806400471250655	2	1	2	40	"2;1"	"id_155"	0	1	NA	0	0.9	3
14	1.05732910363565	2	7	2	47	"2;1"	"id_155"	0	1	NA	0	0.9	3
15	0.5	2	5	2	52	"2;1"	"id_155"	0	1	NA	0	0.9	3
16	0.645765514871287	2	7	2	59	"2;1"	"id_155"	0	1	NA	0	0.9	3
17	0.5	2	1	2	60	"2;1"	"id_155"	0	1	NA	0	0.9	3
18	0.855277867303446	2	5	2	65	"2;1"	"id_155"	0	1	NA	0	0.9	3
19	1.22047436354688	2	5	2	70	"2;1"	"id_155"	0	1	NA	0	0.9	3
20	0.989421480998243	2	9	2	79	"2;1"	"id_155"	0	1	NA	0	0.9	3
21	1.16485272606622	2	4	2	83	"2;1"	"id_155"	0	1	NA	0	0.9	3
22	0.881350381893854	2	4	2	87	"2;1"	"id_155"	0	1	NA	0	0.9	3
23	0.5	2	2	2	89	"2;1"	"id_155"	0	1	NA	0	0.9	3
24	0.702145379364859	2	4	2	93	"2;1"	"id_155"	0	1	NA	0	0.9	3
25	0.86353255442461	1	0	2	93	"2;1"	"id_155"	0	1	NA	0	0.9	3
1	0.540361553031178	2	-1	3	-1	"1;2"	"id_155"	0	1	NA	0	0.9	3
2	0.5	1	7	3	6	"1;2"	"id_155"	0	1	NA	0	0.9	3
3	0.830130215104625	1	2	3	8	"1;2"	"id_155"	0	1	NA	0	0.9	3
4	0.659593338977751	1	8	3	16	"1;2"	"id_155"	0	1	NA	0	0.9	3
5	0.645220314052801	2	-7	3	9	"1;2"	"id_155"	0	1	NA	0	0.9	3
