"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.935161097975407	2	4	1	4	"1;2"	"id_176"	100	4	3	4	0.6	3
2	0.910578755135137	1	0	1	4	"1;2"	"id_176"	100	4	3	4	0.6	3
3	0.568819495708803	1	3	1	7	"1;2"	"id_176"	100	4	3	4	0.6	3
4	0.80297226168986	2	3	1	10	"1;2"	"id_176"	100	4	3	4	0.6	3
5	0.959565801553991	2	5	1	15	"1;2"	"id_176"	100	4	3	4	0.6	3
6	1.13003231576037	1	2	1	17	"1;2"	"id_176"	100	4	3	4	0.6	3
7	0.523928033139335	2	3	1	20	"1;2"	"id_176"	100	4	3	4	0.6	3
8	0.5127472517292	1	8	1	28	"1;2"	"id_176"	100	4	3	4	0.6	3
9	1.10811800347994	1	2	1	30	"1;2"	"id_176"	100	4	3	4	0.6	3
10	0.735806578714776	2	6	1	36	"1;2"	"id_176"	100	4	3	4	0.6	3
11	0.811719704637729	1	4	1	40	"1;2"	"id_176"	100	4	3	4	0.6	3
12	0.5	2	3	1	43	"1;2"	"id_176"	100	4	3	4	0.6	3
13	0.796012149084955	1	3	1	46	"1;2"	"id_176"	100	4	3	4	0.6	3
14	0.5	1	2	1	48	"1;2"	"id_176"	100	4	3	4	0.6	3
15	0.970359373810918	1	0	1	48	"1;2"	"id_176"	100	4	3	4	0.6	3
16	0.638085550653269	1	6	1	54	"1;2"	"id_176"	100	4	3	4	0.6	3
17	0.691414502233494	2	3	1	57	"1;2"	"id_176"	100	4	3	4	0.6	3
18	1.02769672487332	2	1	1	58	"1;2"	"id_176"	100	4	3	4	0.6	3
19	0.710715915406541	1	1	1	59	"1;2"	"id_176"	100	4	3	4	0.6	3
20	0.5	1	6	1	65	"1;2"	"id_176"	100	4	3	4	0.6	3
1	0.804616494505589	1	0	2	0	"2;1"	"id_176"	100	4	3	4	0.6	3
2	1.12542305066693	1	-17	2	-17	"2;1"	"id_176"	100	4	3	4	0.6	3
3	0.949436895925172	1	-3	2	-20	"2;1"	"id_176"	100	4	3	4	0.6	3
4	0.766984976498932	1	7	2	-13	"2;1"	"id_176"	100	4	3	4	0.6	3
5	0.643920670937381	1	-6	2	-19	"2;1"	"id_176"	100	4	3	4	0.6	3
6	0.73145648795519	1	11	2	-8	"2;1"	"id_176"	100	4	3	4	0.6	3
7	0.979163347841359	1	9	2	1	"2;1"	"id_176"	100	4	3	4	0.6	3
8	0.906205214183814	1	-4	2	-3	"2;1"	"id_176"	100	4	3	4	0.6	3
9	0.5	1	9	2	6	"2;1"	"id_176"	100	4	3	4	0.6	3
10	0.922955809014223	1	6	2	12	"2;1"	"id_176"	100	4	3	4	0.6	3
11	1.00245075674224	1	-11	2	1	"2;1"	"id_176"	100	4	3	4	0.6	3
12	0.5	2	3	2	4	"2;1"	"id_176"	100	4	3	4	0.6	3
13	1.01005298048355	2	2	2	6	"2;1"	"id_176"	100	4	3	4	0.6	3
14	0.938514644472583	1	-13	2	-7	"2;1"	"id_176"	100	4	3	4	0.6	3
15	0.785027600961605	2	5	2	-2	"2;1"	"id_176"	100	4	3	4	0.6	3
16	1.05993517396643	1	-3	2	-5	"2;1"	"id_176"	100	4	3	4	0.6	3
17	0.862090630372486	2	4	2	-1	"2;1"	"id_176"	100	4	3	4	0.6	3
18	0.5	1	0	2	-1	"2;1"	"id_176"	100	4	3	4	0.6	3
19	0.704021018094947	1	4	2	3	"2;1"	"id_176"	100	4	3	4	0.6	3
20	0.83235116989462	1	4	2	7	"2;1"	"id_176"	100	4	3	4	0.6	3
21	1.06026443254591	1	18	2	25	"2;1"	"id_176"	100	4	3	4	0.6	3
22	0.536204584227191	1	16	2	41	"2;1"	"id_176"	100	4	3	4	0.6	3
23	0.827583442989229	1	-6	2	35	"2;1"	"id_176"	100	4	3	4	0.6	3
24	0.737743060887063	1	0	2	35	"2;1"	"id_176"	100	4	3	4	0.6	3
25	0.5	2	10	2	45	"2;1"	"id_176"	100	4	3	4	0.6	3
1	1.24779242933594	2	11	3	11	"1;2"	"id_176"	100	4	3	4	0.6	3
2	0.979280265319959	2	2	3	13	"1;2"	"id_176"	100	4	3	4	0.6	3
3	0.740686534876514	1	4	3	17	"1;2"	"id_176"	100	4	3	4	0.6	3
4	0.703453706852457	2	-5	3	12	"1;2"	"id_176"	100	4	3	4	0.6	3
5	1.01307520481759	2	10	3	22	"1;2"	"id_176"	100	4	3	4	0.6	3
6	1.35088510689876	2	-23	3	-1	"1;2"	"id_176"	100	4	3	4	0.6	3
7	0.71111958066043	2	25	3	24	"1;2"	"id_176"	100	4	3	4	0.6	3
8	1.00778346419319	2	6	3	30	"1;2"	"id_176"	100	4	3	4	0.6	3
9	1.31836589880145	1	0	3	30	"1;2"	"id_176"	100	4	3	4	0.6	3
10	0.783638795570598	2	18	3	48	"1;2"	"id_176"	100	4	3	4	0.6	3
11	0.803538839332804	1	6	3	54	"1;2"	"id_176"	100	4	3	4	0.6	3
12	0.670495651677209	2	11	3	65	"1;2"	"id_176"	100	4	3	4	0.6	3
13	1.00377151043885	2	22	3	87	"1;2"	"id_176"	100	4	3	4	0.6	3
14	0.626555007032467	2	3	3	90	"1;2"	"id_176"	100	4	3	4	0.6	3
15	1.22906807779942	2	22	3	112	"1;2"	"id_176"	100	4	3	4	0.6	3
16	0.82599582755683	2	7	3	119	"1;2"	"id_176"	100	4	3	4	0.6	3
17	0.829422840731704	2	-6	3	113	"1;2"	"id_176"	100	4	3	4	0.6	3
18	1.24951511139842	1	6	3	119	"1;2"	"id_176"	100	4	3	4	0.6	3
19	1.03048833143493	1	3	3	122	"1;2"	"id_176"	100	4	3	4	0.6	3
20	0.929927922264151	1	5	3	127	"1;2"	"id_176"	100	4	3	4	0.6	3
21	0.62431114771972	1	-2	3	125	"1;2"	"id_176"	100	4	3	4	0.6	3
22	0.716554894120591	2	1	3	126	"1;2"	"id_176"	100	4	3	4	0.6	3
23	0.577062880241092	1	1	3	127	"1;2"	"id_176"	100	4	3	4	0.6	3
24	1.03315157302882	1	4	3	131	"1;2"	"id_176"	100	4	3	4	0.6	3
25	1.04777962392042	1	8	3	139	"1;2"	"id_176"	100	4	3	4	0.6	3
1	0.881080624972195	1	11	4	11	"2;1"	"id_176"	100	4	3	4	0.6	3
2	0.666223418158648	2	8	4	19	"2;1"	"id_176"	100	4	3	4	0.6	3
3	0.99428254421716	1	-3	4	16	"2;1"	"id_176"	100	4	3	4	0.6	3
4	1.16268523419443	1	1	4	17	"2;1"	"id_176"	100	4	3	4	0.6	3
5	0.989545942711309	1	12	4	29	"2;1"	"id_176"	100	4	3	4	0.6	3
6	0.622974203896222	1	18	4	47	"2;1"	"id_176"	100	4	3	4	0.6	3
7	0.575890584708478	2	2	4	49	"2;1"	"id_176"	100	4	3	4	0.6	3
8	1.01875410771305	1	0	4	49	"2;1"	"id_176"	100	4	3	4	0.6	3
9	0.842607574457686	2	4	4	53	"2;1"	"id_176"	100	4	3	4	0.6	3
10	0.886557518637233	1	-9	4	44	"2;1"	"id_176"	100	4	3	4	0.6	3
11	0.658234593938181	1	-2	4	42	"2;1"	"id_176"	100	4	3	4	0.6	3
12	0.674559277425612	1	12	4	54	"2;1"	"id_176"	100	4	3	4	0.6	3
13	0.5071832717197	1	6	4	60	"2;1"	"id_176"	100	4	3	4	0.6	3
14	1.14590385221912	1	-17	4	43	"2;1"	"id_176"	100	4	3	4	0.6	3
15	0.72308895198137	1	11	4	54	"2;1"	"id_176"	100	4	3	4	0.6	3
16	0.796817529529527	1	-14	4	40	"2;1"	"id_176"	100	4	3	4	0.6	3
