"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.669085679651633	2	5	1	5	"2;1"	"id_227"	100	6	0	0	0	1
2	0.540416211818391	2	6	1	11	"2;1"	"id_227"	100	6	0	0	0	1
3	0.845482368045819	1	4	1	15	"2;1"	"id_227"	100	6	0	0	0	1
4	0.904797992069203	2	3	1	18	"2;1"	"id_227"	100	6	0	0	0	1
5	0.664193432173649	2	0	1	18	"2;1"	"id_227"	100	6	0	0	0	1
6	1.13906312857221	2	3	1	21	"2;1"	"id_227"	100	6	0	0	0	1
7	0.530394684075852	2	2	1	23	"2;1"	"id_227"	100	6	0	0	0	1
8	0.5	1	9	1	32	"2;1"	"id_227"	100	6	0	0	0	1
9	0.737827971376861	1	4	1	36	"2;1"	"id_227"	100	6	0	0	0	1
10	1.15432876550166	1	3	1	39	"2;1"	"id_227"	100	6	0	0	0	1
11	0.822168146977594	2	5	1	44	"2;1"	"id_227"	100	6	0	0	0	1
12	0.613374072366234	1	3	1	47	"2;1"	"id_227"	100	6	0	0	0	1
13	1.12374676640693	1	3	1	50	"2;1"	"id_227"	100	6	0	0	0	1
14	0.821107269353963	2	7	1	57	"2;1"	"id_227"	100	6	0	0	0	1
15	1.00057452044494	1	5	1	62	"2;1"	"id_227"	100	6	0	0	0	1
16	1.25062874868623	2	6	1	68	"2;1"	"id_227"	100	6	0	0	0	1
17	0.69261069458486	2	3	1	71	"2;1"	"id_227"	100	6	0	0	0	1
18	0.551431478819614	2	2	1	73	"2;1"	"id_227"	100	6	0	0	0	1
19	0.574428244771595	1	4	1	77	"2;1"	"id_227"	100	6	0	0	0	1
20	0.71021723732815	1	3	1	80	"2;1"	"id_227"	100	6	0	0	0	1
1	1.24351622472454	1	3	2	3	"1;2"	"id_227"	100	6	0	0	0	1
2	0.5	2	-10	2	-7	"1;2"	"id_227"	100	6	0	0	0	1
3	0.5	1	3	2	-4	"1;2"	"id_227"	100	6	0	0	0	1
4	0.5	1	2	2	-2	"1;2"	"id_227"	100	6	0	0	0	1
5	0.5	1	6	2	4	"1;2"	"id_227"	100	6	0	0	0	1
6	0.715149630609551	1	3	2	7	"1;2"	"id_227"	100	6	0	0	0	1
7	1.1480806983531	1	0	2	7	"1;2"	"id_227"	100	6	0	0	0	1
8	0.654045792502915	1	3	2	10	"1;2"	"id_227"	100	6	0	0	0	1
9	0.821350527682659	1	-2	2	8	"1;2"	"id_227"	100	6	0	0	0	1
10	0.834521664950997	1	5	2	13	"1;2"	"id_227"	100	6	0	0	0	1
11	0.872095200916183	1	0	2	13	"1;2"	"id_227"	100	6	0	0	0	1
12	0.670766318431859	2	14	2	27	"1;2"	"id_227"	100	6	0	0	0	1
13	0.682511867262501	1	5	2	32	"1;2"	"id_227"	100	6	0	0	0	1
14	1.08739626228296	2	6	2	38	"1;2"	"id_227"	100	6	0	0	0	1
15	0.655835069021439	2	8	2	46	"1;2"	"id_227"	100	6	0	0	0	1
16	0.822804322610849	2	18	2	64	"1;2"	"id_227"	100	6	0	0	0	1
17	0.844951937970442	2	9	2	73	"1;2"	"id_227"	100	6	0	0	0	1
18	0.834199658258793	2	-17	2	56	"1;2"	"id_227"	100	6	0	0	0	1
19	0.911482657140102	2	-4	2	52	"1;2"	"id_227"	100	6	0	0	0	1
20	0.685696675071633	1	4	2	56	"1;2"	"id_227"	100	6	0	0	0	1
21	1.2163079906353	2	8	2	64	"1;2"	"id_227"	100	6	0	0	0	1
22	0.649345821939009	2	-8	2	56	"1;2"	"id_227"	100	6	0	0	0	1
23	0.785625275132128	2	6	2	62	"1;2"	"id_227"	100	6	0	0	0	1
24	0.701322835194257	2	-2	2	60	"1;2"	"id_227"	100	6	0	0	0	1
25	1.04659221323839	2	23	2	83	"1;2"	"id_227"	100	6	0	0	0	1
1	1.16180349803475	1	3	3	3	"1;2"	"id_227"	100	6	0	0	0	1
2	0.5	1	3	3	6	"1;2"	"id_227"	100	6	0	0	0	1
3	0.907604688747307	1	6	3	12	"1;2"	"id_227"	100	6	0	0	0	1
4	1.08427288758236	1	7	3	19	"1;2"	"id_227"	100	6	0	0	0	1
5	0.748482355353324	1	2	3	21	"1;2"	"id_227"	100	6	0	0	0	1
6	0.971290513871666	1	3	3	24	"1;2"	"id_227"	100	6	0	0	0	1
7	0.910501963989857	2	23	3	47	"1;2"	"id_227"	100	6	0	0	0	1
8	0.968512303423277	2	2	3	49	"1;2"	"id_227"	100	6	0	0	0	1
9	1.05255318312481	2	-7	3	42	"1;2"	"id_227"	100	6	0	0	0	1
10	0.631786337604976	2	13	3	55	"1;2"	"id_227"	100	6	0	0	0	1
11	0.644808148901609	2	2	3	57	"1;2"	"id_227"	100	6	0	0	0	1
12	0.883846346646158	2	-9	3	48	"1;2"	"id_227"	100	6	0	0	0	1
13	0.706731295329253	1	0	3	48	"1;2"	"id_227"	100	6	0	0	0	1
14	0.5	2	-4	3	44	"1;2"	"id_227"	100	6	0	0	0	1
15	0.800316596252562	2	4	3	48	"1;2"	"id_227"	100	6	0	0	0	1
16	0.809931177099013	2	-3	3	45	"1;2"	"id_227"	100	6	0	0	0	1
17	0.51240777541061	1	4	3	49	"1;2"	"id_227"	100	6	0	0	0	1
18	0.675963008345381	2	-9	3	40	"1;2"	"id_227"	100	6	0	0	0	1
19	0.5	1	3	3	43	"1;2"	"id_227"	100	6	0	0	0	1
20	0.588069501378103	2	-15	3	28	"1;2"	"id_227"	100	6	0	0	0	1
21	0.917730783902206	2	-18	3	10	"1;2"	"id_227"	100	6	0	0	0	1
22	1.14519545626257	2	14	3	24	"1;2"	"id_227"	100	6	0	0	0	1
23	0.621080164577079	1	4	3	28	"1;2"	"id_227"	100	6	0	0	0	1
24	0.992818908815852	1	0	3	28	"1;2"	"id_227"	100	6	0	0	0	1
