"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.743983962149882	2	6	1	6	"1;2"	"id_023"	0	1	NA	0	1.22	3
2	1.03380425365356	2	3	1	9	"1;2"	"id_023"	0	1	NA	0	1.22	3
3	0.658221038214852	2	0	1	9	"1;2"	"id_023"	0	1	NA	0	1.22	3
4	1.1611605583728	2	5	1	14	"1;2"	"id_023"	0	1	NA	0	1.22	3
5	0.650262622339091	2	3	1	17	"1;2"	"id_023"	0	1	NA	0	1.22	3
6	1.04702636997194	2	5	1	22	"1;2"	"id_023"	0	1	NA	0	1.22	3
7	0.696863081469945	2	2	1	24	"1;2"	"id_023"	0	1	NA	0	1.22	3
8	0.977108883478343	2	2	1	26	"1;2"	"id_023"	0	1	NA	0	1.22	3
9	0.531862762610326	2	2	1	28	"1;2"	"id_023"	0	1	NA	0	1.22	3
10	0.933172121250823	2	1	1	29	"1;2"	"id_023"	0	1	NA	0	1.22	3
11	0.610730166500441	2	1	1	30	"1;2"	"id_023"	0	1	NA	0	1.22	3
12	0.875651901743378	2	2	1	32	"1;2"	"id_023"	0	1	NA	0	1.22	3
13	0.762695901509091	1	3	1	35	"1;2"	"id_023"	0	1	NA	0	1.22	3
14	0.721825023980896	2	1	1	36	"1;2"	"id_023"	0	1	NA	0	1.22	3
15	0.5	2	1	1	37	"1;2"	"id_023"	0	1	NA	0	1.22	3
16	0.5	2	3	1	40	"1;2"	"id_023"	0	1	NA	0	1.22	3
17	0.781253192620043	2	2	1	42	"1;2"	"id_023"	0	1	NA	0	1.22	3
18	1.19462862423863	2	3	1	45	"1;2"	"id_023"	0	1	NA	0	1.22	3
19	0.960223130810683	2	5	1	50	"1;2"	"id_023"	0	1	NA	0	1.22	3
20	0.916000013406323	2	3	1	53	"1;2"	"id_023"	0	1	NA	0	1.22	3
1	0.857389290332703	1	-1	2	-1	"2;1"	"id_023"	0	1	NA	0	1.22	3
2	0.537820929430865	2	5	2	4	"2;1"	"id_023"	0	1	NA	0	1.22	3
3	0.949339689697533	2	7	2	11	"2;1"	"id_023"	0	1	NA	0	1.22	3
4	0.868489822189942	2	7	2	18	"2;1"	"id_023"	0	1	NA	0	1.22	3
5	0.883211775542182	2	5	2	23	"2;1"	"id_023"	0	1	NA	0	1.22	3
6	0.854957400702203	2	2	2	25	"2;1"	"id_023"	0	1	NA	0	1.22	3
7	0.667495104638438	2	6	2	31	"2;1"	"id_023"	0	1	NA	0	1.22	3
8	0.907421715599753	2	2	2	33	"2;1"	"id_023"	0	1	NA	0	1.22	3
9	0.682325297283974	1	32	2	65	"2;1"	"id_023"	0	1	NA	0	1.22	3
10	0.55459532024506	1	8	2	73	"2;1"	"id_023"	0	1	NA	0	1.22	3
11	0.79938071742873	1	2	2	75	"2;1"	"id_023"	0	1	NA	0	1.22	3
12	0.651215451094781	1	-6	2	69	"2;1"	"id_023"	0	1	NA	0	1.22	3
13	0.871117811573285	2	6	2	75	"2;1"	"id_023"	0	1	NA	0	1.22	3
14	0.883205316243311	2	4	2	79	"2;1"	"id_023"	0	1	NA	0	1.22	3
15	0.762892695992161	2	5	2	84	"2;1"	"id_023"	0	1	NA	0	1.22	3
16	0.740168538338733	2	5	2	89	"2;1"	"id_023"	0	1	NA	0	1.22	3
17	0.992187275596765	2	5	2	94	"2;1"	"id_023"	0	1	NA	0	1.22	3
18	0.687227818687558	2	4	2	98	"2;1"	"id_023"	0	1	NA	0	1.22	3
19	0.639591243738896	2	2	2	100	"2;1"	"id_023"	0	1	NA	0	1.22	3
20	0.5	2	4	2	104	"2;1"	"id_023"	0	1	NA	0	1.22	3
21	1.26905047143574	1	11	2	115	"2;1"	"id_023"	0	1	NA	0	1.22	3
22	1.08970831044465	1	13	2	128	"2;1"	"id_023"	0	1	NA	0	1.22	3
23	0.527324874070685	1	-2	2	126	"2;1"	"id_023"	0	1	NA	0	1.22	3
24	0.880922979844269	1	10	2	136	"2;1"	"id_023"	0	1	NA	0	1.22	3
25	0.868916253524319	1	-14	2	122	"2;1"	"id_023"	0	1	NA	0	1.22	3
1	0.5	2	20	3	20	"1;2"	"id_023"	0	1	NA	0	1.22	3
2	0.81114025231893	2	13	3	33	"1;2"	"id_023"	0	1	NA	0	1.22	3
3	0.579017273937663	2	19	3	52	"1;2"	"id_023"	0	1	NA	0	1.22	3
4	0.745925915330139	2	8	3	60	"1;2"	"id_023"	0	1	NA	0	1.22	3
5	0.784160202156137	2	-20	3	40	"1;2"	"id_023"	0	1	NA	0	1.22	3
6	0.818636894886656	2	-14	3	26	"1;2"	"id_023"	0	1	NA	0	1.22	3
7	0.5	1	5	3	31	"1;2"	"id_023"	0	1	NA	0	1.22	3
8	0.546876379460874	1	4	3	35	"1;2"	"id_023"	0	1	NA	0	1.22	3
9	0.5	1	7	3	42	"1;2"	"id_023"	0	1	NA	0	1.22	3
10	0.875734637173853	1	-1	3	41	"1;2"	"id_023"	0	1	NA	0	1.22	3
11	1.26724256938745	1	7	3	48	"1;2"	"id_023"	0	1	NA	0	1.22	3
12	0.755550052332162	1	-1	3	47	"1;2"	"id_023"	0	1	NA	0	1.22	3
13	1.14423857935535	1	6	3	53	"1;2"	"id_023"	0	1	NA	0	1.22	3
14	0.708429975775522	1	5	3	58	"1;2"	"id_023"	0	1	NA	0	1.22	3
15	0.566364771600369	1	5	3	63	"1;2"	"id_023"	0	1	NA	0	1.22	3
16	0.986945469540026	1	7	3	70	"1;2"	"id_023"	0	1	NA	0	1.22	3
17	0.97009113022959	1	6	3	76	"1;2"	"id_023"	0	1	NA	0	1.22	3
18	1.48893812806194	1	4	3	80	"1;2"	"id_023"	0	1	NA	0	1.22	3
19	1.18761001465567	1	3	3	83	"1;2"	"id_023"	0	1	NA	0	1.22	3
20	1.32741237151639	1	10	3	93	"1;2"	"id_023"	0	1	NA	0	1.22	3
21	0.808018304090017	1	4	3	97	"1;2"	"id_023"	0	1	NA	0	1.22	3
22	0.707409637007595	1	2	3	99	"1;2"	"id_023"	0	1	NA	0	1.22	3
23	0.988982221735925	1	8	3	107	"1;2"	"id_023"	0	1	NA	0	1.22	3
24	1.081895479436	1	7	3	114	"1;2"	"id_023"	0	1	NA	0	1.22	3
25	1.19233045102652	2	5	3	119	"1;2"	"id_023"	0	1	NA	0	1.22	3
1	1.14360598006382	2	4	4	4	"1;2"	"id_023"	0	1	NA	0	1.22	3
2	0.845287969744047	2	12	4	16	"1;2"	"id_023"	0	1	NA	0	1.22	3
3	1.2502124438918	1	3	4	19	"1;2"	"id_023"	0	1	NA	0	1.22	3
4	0.922145895707758	2	14	4	33	"1;2"	"id_023"	0	1	NA	0	1.22	3
5	0.684267342610588	2	18	4	51	"1;2"	"id_023"	0	1	NA	0	1.22	3
6	0.978657074182486	2	27	4	78	"1;2"	"id_023"	0	1	NA	0	1.22	3
7	0.574245667544534	2	-16	4	62	"1;2"	"id_023"	0	1	NA	0	1.22	3
8	0.594040310126182	2	-18	4	44	"1;2"	"id_023"	0	1	NA	0	1.22	3
9	0.60504748242043	2	10	4	54	"1;2"	"id_023"	0	1	NA	0	1.22	3
10	0.872592440935631	2	1	4	55	"1;2"	"id_023"	0	1	NA	0	1.22	3
11	0.534625977675429	2	-12	4	43	"1;2"	"id_023"	0	1	NA	0	1.22	3
12	0.525774983344632	1	7	4	50	"1;2"	"id_023"	0	1	NA	0	1.22	3
13	0.650959555981199	1	-1	4	49	"1;2"	"id_023"	0	1	NA	0	1.22	3
14	0.983752429712697	1	3	4	52	"1;2"	"id_023"	0	1	NA	0	1.22	3
15	0.990595923072927	1	2	4	54	"1;2"	"id_023"	0	1	NA	0	1.22	3
16	0.906447426143808	2	11	4	65	"1;2"	"id_023"	0	1	NA	0	1.22	3
17	0.896176270531825	2	15	4	80	"1;2"	"id_023"	0	1	NA	0	1.22	3
18	0.520372188981433	2	11	4	91	"1;2"	"id_023"	0	1	NA	0	1.22	3
