"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.703980710799302	1	0	1	0	"1;2"	"id_396"	100	4	3	0	0.6	2
2	0.820134240941921	2	4	1	4	"1;2"	"id_396"	100	4	3	0	0.6	2
3	0.625929378948624	2	0	1	4	"1;2"	"id_396"	100	4	3	0	0.6	2
4	0.5	1	0	1	4	"1;2"	"id_396"	100	4	3	0	0.6	2
5	0.569255344826861	2	6	1	10	"1;2"	"id_396"	100	4	3	0	0.6	2
6	1.01492048750067	2	2	1	12	"1;2"	"id_396"	100	4	3	0	0.6	2
7	0.542333554804591	2	2	1	14	"1;2"	"id_396"	100	4	3	0	0.6	2
8	0.778819677364142	2	4	1	18	"1;2"	"id_396"	100	4	3	0	0.6	2
9	0.82891888434055	2	1	1	19	"1;2"	"id_396"	100	4	3	0	0.6	2
10	0.768809070179645	1	3	1	22	"1;2"	"id_396"	100	4	3	0	0.6	2
11	0.930243939375834	2	2	1	24	"1;2"	"id_396"	100	4	3	0	0.6	2
12	0.761107339783873	2	0	1	24	"1;2"	"id_396"	100	4	3	0	0.6	2
13	0.955200786039602	1	5	1	29	"1;2"	"id_396"	100	4	3	0	0.6	2
14	1.05691400838036	2	3	1	32	"1;2"	"id_396"	100	4	3	0	0.6	2
15	0.628734352897866	2	1	1	33	"1;2"	"id_396"	100	4	3	0	0.6	2
16	0.777505557474596	1	2	1	35	"1;2"	"id_396"	100	4	3	0	0.6	2
17	0.54615402792205	2	1	1	36	"1;2"	"id_396"	100	4	3	0	0.6	2
18	0.701873349173659	2	4	1	40	"1;2"	"id_396"	100	4	3	0	0.6	2
19	1.17597820852003	2	-1	1	39	"1;2"	"id_396"	100	4	3	0	0.6	2
20	0.857691888511323	2	-1	1	38	"1;2"	"id_396"	100	4	3	0	0.6	2
1	0.952600925761653	2	4	2	4	"2;1"	"id_396"	100	4	3	0	0.6	2
