"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	1.14511927657754	1	3	1	3	"2;1"	"id_089"	0	3	NA	0	0.57	1
2	0.918266999133302	1	3	1	6	"2;1"	"id_089"	0	3	NA	0	0.57	1
3	0.796840954974908	1	4	1	10	"2;1"	"id_089"	0	3	NA	0	0.57	1
4	0.898693972788442	1	6	1	16	"2;1"	"id_089"	0	3	NA	0	0.57	1
5	1.29631646112178	1	2	1	18	"2;1"	"id_089"	0	3	NA	0	0.57	1
6	0.625431829386046	2	3	1	21	"2;1"	"id_089"	0	3	NA	0	0.57	1
7	0.817781108628379	1	7	1	28	"2;1"	"id_089"	0	3	NA	0	0.57	1
8	0.5	1	1	1	29	"2;1"	"id_089"	0	3	NA	0	0.57	1
9	0.915974616340541	1	0	1	29	"2;1"	"id_089"	0	3	NA	0	0.57	1
10	0.762282953504289	1	4	1	33	"2;1"	"id_089"	0	3	NA	0	0.57	1
11	1.24426362709842	2	6	1	39	"2;1"	"id_089"	0	3	NA	0	0.57	1
12	0.712924782729617	2	3	1	42	"2;1"	"id_089"	0	3	NA	0	0.57	1
13	1.08120022731382	1	1	1	43	"2;1"	"id_089"	0	3	NA	0	0.57	1
14	0.7635515090453	1	5	1	48	"2;1"	"id_089"	0	3	NA	0	0.57	1
15	0.633613619095568	1	6	1	54	"2;1"	"id_089"	0	3	NA	0	0.57	1
16	0.5	1	0	1	54	"2;1"	"id_089"	0	3	NA	0	0.57	1
17	0.5	1	1	1	55	"2;1"	"id_089"	0	3	NA	0	0.57	1
18	0.888472147617226	1	-2	1	53	"2;1"	"id_089"	0	3	NA	0	0.57	1
19	0.541962091780649	2	-1	1	52	"2;1"	"id_089"	0	3	NA	0	0.57	1
20	0.923730331353179	1	5	1	57	"2;1"	"id_089"	0	3	NA	0	0.57	1
1	1.1305205623762	2	3	2	3	"1;2"	"id_089"	0	3	NA	0	0.57	1
2	1.0209076148667	2	6	2	9	"1;2"	"id_089"	0	3	NA	0	0.57	1
3	0.580243895866948	1	-1	2	8	"1;2"	"id_089"	0	3	NA	0	0.57	1
4	0.807297329646591	2	3	2	11	"1;2"	"id_089"	0	3	NA	0	0.57	1
5	1.22883483589907	2	14	2	25	"1;2"	"id_089"	0	3	NA	0	0.57	1
6	0.64551702823635	2	4	2	29	"1;2"	"id_089"	0	3	NA	0	0.57	1
7	0.744729264229241	2	-11	2	18	"1;2"	"id_089"	0	3	NA	0	0.57	1
8	0.893185659521063	2	10	2	28	"1;2"	"id_089"	0	3	NA	0	0.57	1
9	0.846019029596442	2	4	2	32	"1;2"	"id_089"	0	3	NA	0	0.57	1
10	1.13233729528198	2	1	2	33	"1;2"	"id_089"	0	3	NA	0	0.57	1
11	1.00559497716366	2	11	2	44	"1;2"	"id_089"	0	3	NA	0	0.57	1
12	0.703693368585965	2	4	2	48	"1;2"	"id_089"	0	3	NA	0	0.57	1
13	0.550214616165113	2	11	2	59	"1;2"	"id_089"	0	3	NA	0	0.57	1
14	0.553054213154759	1	1	2	60	"1;2"	"id_089"	0	3	NA	0	0.57	1
15	0.941582071066645	2	-4	2	56	"1;2"	"id_089"	0	3	NA	0	0.57	1
16	0.948682271750259	2	-3	2	53	"1;2"	"id_089"	0	3	NA	0	0.57	1
17	1.0613470183897	1	0	2	53	"1;2"	"id_089"	0	3	NA	0	0.57	1
18	1.00933527988222	2	-8	2	45	"1;2"	"id_089"	0	3	NA	0	0.57	1
