"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.893954504133291	1	1	1	1	"2;1"	"id_306"	0	3	NA	2	0.83	1
2	0.5	1	4	1	5	"2;1"	"id_306"	0	3	NA	2	0.83	1
3	0.974212908831335	2	1	1	6	"2;1"	"id_306"	0	3	NA	2	0.83	1
4	1.01466641685693	2	5	1	11	"2;1"	"id_306"	0	3	NA	2	0.83	1
5	0.889262924174833	1	6	1	17	"2;1"	"id_306"	0	3	NA	2	0.83	1
6	1.04501767597931	1	1	1	18	"2;1"	"id_306"	0	3	NA	2	0.83	1
7	0.735037162892695	1	3	1	21	"2;1"	"id_306"	0	3	NA	2	0.83	1
8	0.507162594081899	1	-1	1	20	"2;1"	"id_306"	0	3	NA	2	0.83	1
9	0.5	1	5	1	25	"2;1"	"id_306"	0	3	NA	2	0.83	1
10	1.00404190977966	1	1	1	26	"2;1"	"id_306"	0	3	NA	2	0.83	1
11	0.954326163653173	2	3	1	29	"2;1"	"id_306"	0	3	NA	2	0.83	1
12	1.01065653112049	1	3	1	32	"2;1"	"id_306"	0	3	NA	2	0.83	1
13	0.973429029659572	1	6	1	38	"2;1"	"id_306"	0	3	NA	2	0.83	1
14	0.5	1	3	1	41	"2;1"	"id_306"	0	3	NA	2	0.83	1
15	0.579851619587534	2	5	1	46	"2;1"	"id_306"	0	3	NA	2	0.83	1
16	0.542215169731006	2	5	1	51	"2;1"	"id_306"	0	3	NA	2	0.83	1
17	0.568730163424575	1	5	1	56	"2;1"	"id_306"	0	3	NA	2	0.83	1
18	0.681699390584369	1	5	1	61	"2;1"	"id_306"	0	3	NA	2	0.83	1
19	0.966110771964224	1	5	1	66	"2;1"	"id_306"	0	3	NA	2	0.83	1
20	1.02142597431812	1	2	1	68	"2;1"	"id_306"	0	3	NA	2	0.83	1
1	0.831229195035808	1	4	2	4	"1;2"	"id_306"	0	3	NA	2	0.83	1
2	0.705372204494445	2	10	2	14	"1;2"	"id_306"	0	3	NA	2	0.83	1
3	0.811598783022149	2	3	2	17	"1;2"	"id_306"	0	3	NA	2	0.83	1
4	0.991964589158316	2	1	2	18	"1;2"	"id_306"	0	3	NA	2	0.83	1
5	0.5	2	18	2	36	"1;2"	"id_306"	0	3	NA	2	0.83	1
6	0.842081206697898	2	-6	2	30	"1;2"	"id_306"	0	3	NA	2	0.83	1
7	1.04807823413682	1	0	2	30	"1;2"	"id_306"	0	3	NA	2	0.83	1
8	0.922151386207485	2	-1	2	29	"1;2"	"id_306"	0	3	NA	2	0.83	1
9	0.537058865498011	2	1	2	30	"1;2"	"id_306"	0	3	NA	2	0.83	1
10	0.752825657736836	2	17	2	47	"1;2"	"id_306"	0	3	NA	2	0.83	1
11	0.709031742986424	1	3	2	50	"1;2"	"id_306"	0	3	NA	2	0.83	1
12	0.923624332994661	2	-8	2	42	"1;2"	"id_306"	0	3	NA	2	0.83	1
13	0.5	1	3	2	45	"1;2"	"id_306"	0	3	NA	2	0.83	1
14	0.706110574411418	2	12	2	57	"1;2"	"id_306"	0	3	NA	2	0.83	1
15	1.06933328438761	2	-12	2	45	"1;2"	"id_306"	0	3	NA	2	0.83	1
16	0.753133908039039	1	4	2	49	"1;2"	"id_306"	0	3	NA	2	0.83	1
17	0.681377907388643	1	-1	2	48	"1;2"	"id_306"	0	3	NA	2	0.83	1
18	0.5	2	-10	2	38	"1;2"	"id_306"	0	3	NA	2	0.83	1
19	0.953977644614893	1	2	2	40	"1;2"	"id_306"	0	3	NA	2	0.83	1
20	0.849483166966964	2	3	2	43	"1;2"	"id_306"	0	3	NA	2	0.83	1
21	0.561035850600874	2	-14	2	29	"1;2"	"id_306"	0	3	NA	2	0.83	1
22	0.534587839251523	1	5	2	34	"1;2"	"id_306"	0	3	NA	2	0.83	1
23	0.704319169120608	1	7	2	41	"1;2"	"id_306"	0	3	NA	2	0.83	1
24	0.9753064473983	2	5	2	46	"1;2"	"id_306"	0	3	NA	2	0.83	1
25	1.00179045755185	2	7	2	53	"1;2"	"id_306"	0	3	NA	2	0.83	1
1	0.784842469638335	1	3	3	3	"2;1"	"id_306"	0	3	NA	2	0.83	1
2	1.25023370251841	1	-6	3	-3	"2;1"	"id_306"	0	3	NA	2	0.83	1
3	0.714634939376473	2	0	3	-3	"2;1"	"id_306"	0	3	NA	2	0.83	1
4	0.716667303779491	2	5	3	2	"2;1"	"id_306"	0	3	NA	2	0.83	1
5	0.910162740923435	1	-13	3	-11	"2;1"	"id_306"	0	3	NA	2	0.83	1
6	1.17913228623372	2	1	3	-10	"2;1"	"id_306"	0	3	NA	2	0.83	1
7	0.800499677768706	2	2	3	-8	"2;1"	"id_306"	0	3	NA	2	0.83	1
8	0.5	2	-1	3	-9	"2;1"	"id_306"	0	3	NA	2	0.83	1
9	0.558718458888031	2	-2	3	-11	"2;1"	"id_306"	0	3	NA	2	0.83	1
10	0.839798182048145	1	19	3	8	"2;1"	"id_306"	0	3	NA	2	0.83	1
11	1.18404689649347	1	5	3	13	"2;1"	"id_306"	0	3	NA	2	0.83	1
12	1.20125546386934	1	7	3	20	"2;1"	"id_306"	0	3	NA	2	0.83	1
13	0.777139692392856	1	-6	3	14	"2;1"	"id_306"	0	3	NA	2	0.83	1
14	0.899869645938075	1	10	3	24	"2;1"	"id_306"	0	3	NA	2	0.83	1
15	0.862493642539989	2	0	3	24	"2;1"	"id_306"	0	3	NA	2	0.83	1
16	0.906796713069304	1	-3	3	21	"2;1"	"id_306"	0	3	NA	2	0.83	1
17	1.26748645241255	1	5	3	26	"2;1"	"id_306"	0	3	NA	2	0.83	1
18	0.633575972399116	1	-5	3	21	"2;1"	"id_306"	0	3	NA	2	0.83	1
19	0.751958043769953	1	-2	3	19	"2;1"	"id_306"	0	3	NA	2	0.83	1
