"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.72883294877843	2	2	1	2	"1;2"	"id_066"	0	3	NA	0	0.37	3
2	0.984811300281051	2	4	1	6	"1;2"	"id_066"	0	3	NA	0	0.37	3
3	0.608650138828432	2	2	1	8	"1;2"	"id_066"	0	3	NA	0	0.37	3
4	1.05058885336333	2	2	1	10	"1;2"	"id_066"	0	3	NA	0	0.37	3
5	0.997549234520939	2	4	1	14	"1;2"	"id_066"	0	3	NA	0	0.37	3
6	0.906255449492851	2	6	1	20	"1;2"	"id_066"	0	3	NA	0	0.37	3
7	0.797669150909449	2	7	1	27	"1;2"	"id_066"	0	3	NA	0	0.37	3
8	0.768250602525219	2	4	1	31	"1;2"	"id_066"	0	3	NA	0	0.37	3
9	0.887541283313474	2	5	1	36	"1;2"	"id_066"	0	3	NA	0	0.37	3
10	0.924329264848661	2	6	1	42	"1;2"	"id_066"	0	3	NA	0	0.37	3
11	0.533676708593492	2	0	1	42	"1;2"	"id_066"	0	3	NA	0	0.37	3
12	0.546883424205205	2	1	1	43	"1;2"	"id_066"	0	3	NA	0	0.37	3
13	0.856461971197499	2	6	1	49	"1;2"	"id_066"	0	3	NA	0	0.37	3
14	0.966244560772286	2	3	1	52	"1;2"	"id_066"	0	3	NA	0	0.37	3
15	0.799737152790566	2	5	1	57	"1;2"	"id_066"	0	3	NA	0	0.37	3
16	0.5	2	1	1	58	"1;2"	"id_066"	0	3	NA	0	0.37	3
17	0.64335229767817	2	5	1	63	"1;2"	"id_066"	0	3	NA	0	0.37	3
18	0.660971830943422	2	1	1	64	"1;2"	"id_066"	0	3	NA	0	0.37	3
19	0.726178236422684	2	2	1	66	"1;2"	"id_066"	0	3	NA	0	0.37	3
20	1.17654881547487	2	6	1	72	"1;2"	"id_066"	0	3	NA	0	0.37	3
1	1.05869820091368	2	1	2	1	"1;2"	"id_066"	0	3	NA	0	0.37	3
2	1.0052121099957	2	-11	2	-10	"1;2"	"id_066"	0	3	NA	0	0.37	3
3	0.5	1	0	2	-10	"1;2"	"id_066"	0	3	NA	0	0.37	3
4	0.950911867219662	1	3	2	-7	"1;2"	"id_066"	0	3	NA	0	0.37	3
5	0.829080843408016	1	2	2	-5	"1;2"	"id_066"	0	3	NA	0	0.37	3
6	0.923565482197839	1	5	2	0	"1;2"	"id_066"	0	3	NA	0	0.37	3
7	0.628507934571607	1	8	2	8	"1;2"	"id_066"	0	3	NA	0	0.37	3
8	0.563518970034314	1	0	2	8	"1;2"	"id_066"	0	3	NA	0	0.37	3
9	0.504559557897931	1	1	2	9	"1;2"	"id_066"	0	3	NA	0	0.37	3
10	0.715476705003171	1	3	2	12	"1;2"	"id_066"	0	3	NA	0	0.37	3
11	1.12970413236011	1	7	2	19	"1;2"	"id_066"	0	3	NA	0	0.37	3
12	0.540390106649604	1	5	2	24	"1;2"	"id_066"	0	3	NA	0	0.37	3
13	0.660481305019496	1	-1	2	23	"1;2"	"id_066"	0	3	NA	0	0.37	3
14	0.632920594710268	1	0	2	23	"1;2"	"id_066"	0	3	NA	0	0.37	3
15	1.18835008296293	1	6	2	29	"1;2"	"id_066"	0	3	NA	0	0.37	3
16	1.11852705294388	1	0	2	29	"1;2"	"id_066"	0	3	NA	0	0.37	3
17	0.567757546552104	1	3	2	32	"1;2"	"id_066"	0	3	NA	0	0.37	3
18	0.848429901402525	1	0	2	32	"1;2"	"id_066"	0	3	NA	0	0.37	3
19	1.10161176383137	1	5	2	37	"1;2"	"id_066"	0	3	NA	0	0.37	3
20	0.747778019112816	1	0	2	37	"1;2"	"id_066"	0	3	NA	0	0.37	3
21	1.11045781733073	1	-1	2	36	"1;2"	"id_066"	0	3	NA	0	0.37	3
22	0.839005724039335	1	2	2	38	"1;2"	"id_066"	0	3	NA	0	0.37	3
23	0.848366843371782	1	5	2	43	"1;2"	"id_066"	0	3	NA	0	0.37	3
