"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.809456743833581	2	4	1	4	"2;1"	"id_024"	0	2	NA	3	1.02	2
2	0.765893115354817	2	6	1	10	"2;1"	"id_024"	0	2	NA	3	1.02	2
3	0.911172127025843	1	-5	1	5	"2;1"	"id_024"	0	2	NA	3	1.02	2
4	0.93550951123964	2	3	1	8	"2;1"	"id_024"	0	2	NA	3	1.02	2
5	0.867209758307002	1	4	1	12	"2;1"	"id_024"	0	2	NA	3	1.02	2
6	0.5	2	3	1	15	"2;1"	"id_024"	0	2	NA	3	1.02	2
7	0.554607770616488	2	2	1	17	"2;1"	"id_024"	0	2	NA	3	1.02	2
8	0.5	1	4	1	21	"2;1"	"id_024"	0	2	NA	3	1.02	2
9	0.625449671664875	2	3	1	24	"2;1"	"id_024"	0	2	NA	3	1.02	2
10	0.702877142087062	2	3	1	27	"2;1"	"id_024"	0	2	NA	3	1.02	2
11	0.933411576891185	2	9	1	36	"2;1"	"id_024"	0	2	NA	3	1.02	2
12	0.777708979288618	1	5	1	41	"2;1"	"id_024"	0	2	NA	3	1.02	2
13	1.19350720877574	2	2	1	43	"2;1"	"id_024"	0	2	NA	3	1.02	2
14	0.834692570521306	2	2	1	45	"2;1"	"id_024"	0	2	NA	3	1.02	2
15	0.772878375012452	2	1	1	46	"2;1"	"id_024"	0	2	NA	3	1.02	2
16	0.942762824905141	1	3	1	49	"2;1"	"id_024"	0	2	NA	3	1.02	2
17	0.673012299887642	1	7	1	56	"2;1"	"id_024"	0	2	NA	3	1.02	2
18	0.5	2	1	1	57	"2;1"	"id_024"	0	2	NA	3	1.02	2
19	0.63252918702099	1	5	1	62	"2;1"	"id_024"	0	2	NA	3	1.02	2
20	0.5	1	6	1	68	"2;1"	"id_024"	0	2	NA	3	1.02	2
1	0.884000049205817	2	5	2	5	"2;1"	"id_024"	0	2	NA	3	1.02	2
