"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.836174649043195	1	4	1	4	"1;2"	"id_140"	0	2	NA	0	0.77	2
2	0.706813145467142	2	3	1	7	"1;2"	"id_140"	0	2	NA	0	0.77	2
3	1.21494064545119	2	0	1	7	"1;2"	"id_140"	0	2	NA	0	0.77	2
4	0.841093207318416	1	3	1	10	"1;2"	"id_140"	0	2	NA	0	0.77	2
5	0.827710986950686	1	6	1	16	"1;2"	"id_140"	0	2	NA	0	0.77	2
6	0.5	1	2	1	18	"1;2"	"id_140"	0	2	NA	0	0.77	2
7	0.664747919506367	2	1	1	19	"1;2"	"id_140"	0	2	NA	0	0.77	2
8	0.819111338764768	2	-1	1	18	"1;2"	"id_140"	0	2	NA	0	0.77	2
9	0.999964040385707	1	3	1	21	"1;2"	"id_140"	0	2	NA	0	0.77	2
10	0.936629436024534	1	6	1	27	"1;2"	"id_140"	0	2	NA	0	0.77	2
11	0.73443720917731	2	3	1	30	"1;2"	"id_140"	0	2	NA	0	0.77	2
12	0.50098200499737	1	1	1	31	"1;2"	"id_140"	0	2	NA	0	0.77	2
13	0.905048784493669	1	7	1	38	"1;2"	"id_140"	0	2	NA	0	0.77	2
14	1.05835705195077	1	2	1	40	"1;2"	"id_140"	0	2	NA	0	0.77	2
15	0.5	2	6	1	46	"1;2"	"id_140"	0	2	NA	0	0.77	2
16	0.992477422780526	1	2	1	48	"1;2"	"id_140"	0	2	NA	0	0.77	2
17	0.888829235073422	1	3	1	51	"1;2"	"id_140"	0	2	NA	0	0.77	2
18	0.782526454342233	1	4	1	55	"1;2"	"id_140"	0	2	NA	0	0.77	2
19	0.735941880330057	1	3	1	58	"1;2"	"id_140"	0	2	NA	0	0.77	2
20	0.5	2	4	1	62	"1;2"	"id_140"	0	2	NA	0	0.77	2
1	1.07596490922809	1	3	2	3	"1;2"	"id_140"	0	2	NA	0	0.77	2
2	1.51202791650755	1	2	2	5	"1;2"	"id_140"	0	2	NA	0	0.77	2
3	0.86303568157989	1	5	2	10	"1;2"	"id_140"	0	2	NA	0	0.77	2
4	0.710737195067511	2	21	2	31	"1;2"	"id_140"	0	2	NA	0	0.77	2
5	0.932456160463519	2	14	2	45	"1;2"	"id_140"	0	2	NA	0	0.77	2
6	0.5	2	13	2	58	"1;2"	"id_140"	0	2	NA	0	0.77	2
7	0.568917673288568	2	-15	2	43	"1;2"	"id_140"	0	2	NA	0	0.77	2
8	1.2896221589575	2	3	2	46	"1;2"	"id_140"	0	2	NA	0	0.77	2
9	0.858620921809906	2	-7	2	39	"1;2"	"id_140"	0	2	NA	0	0.77	2
10	0.610870078664721	1	6	2	45	"1;2"	"id_140"	0	2	NA	0	0.77	2
11	1.05625159684797	1	7	2	52	"1;2"	"id_140"	0	2	NA	0	0.77	2
12	0.878143006681414	1	3	2	55	"1;2"	"id_140"	0	2	NA	0	0.77	2
13	0.825984520909733	1	1	2	56	"1;2"	"id_140"	0	2	NA	0	0.77	2
14	1.23454003038441	1	6	2	62	"1;2"	"id_140"	0	2	NA	0	0.77	2
15	0.752900140328814	1	10	2	72	"1;2"	"id_140"	0	2	NA	0	0.77	2
16	0.894773191080438	1	5	2	77	"1;2"	"id_140"	0	2	NA	0	0.77	2
17	0.864275579956242	1	2	2	79	"1;2"	"id_140"	0	2	NA	0	0.77	2
18	0.528964872309177	1	5	2	84	"1;2"	"id_140"	0	2	NA	0	0.77	2
19	0.847036799091109	2	-1	2	83	"1;2"	"id_140"	0	2	NA	0	0.77	2
20	1.44682012648543	1	6	2	89	"1;2"	"id_140"	0	2	NA	0	0.77	2
21	1.08127878942199	1	1	2	90	"1;2"	"id_140"	0	2	NA	0	0.77	2
