"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"	"n.goals.reached"	"checkFails"	"payout"	"which.high.ev"
1	0.890382218593063	2	3	1	3	"2;1"	"id_274"	100	5	2	0	0.4	2
2	0.765250456799848	1	3	1	6	"2;1"	"id_274"	100	5	2	0	0.4	2
3	0.790137149087955	1	1	1	7	"2;1"	"id_274"	100	5	2	0	0.4	2
4	0.57662153751604	2	1	1	8	"2;1"	"id_274"	100	5	2	0	0.4	2
5	0.968613004140466	1	2	1	10	"2;1"	"id_274"	100	5	2	0	0.4	2
6	0.995989431599444	2	4	1	14	"2;1"	"id_274"	100	5	2	0	0.4	2
7	0.970052087882178	2	3	1	17	"2;1"	"id_274"	100	5	2	0	0.4	2
8	0.558432948238373	2	3	1	20	"2;1"	"id_274"	100	5	2	0	0.4	2
9	1.04629911002286	1	4	1	24	"2;1"	"id_274"	100	5	2	0	0.4	2
10	1.06060791120706	2	1	1	25	"2;1"	"id_274"	100	5	2	0	0.4	2
11	0.742504590503532	1	5	1	30	"2;1"	"id_274"	100	5	2	0	0.4	2
12	1.36747504669347	1	4	1	34	"2;1"	"id_274"	100	5	2	0	0.4	2
13	0.979786368903993	2	3	1	37	"2;1"	"id_274"	100	5	2	0	0.4	2
14	0.554763717935994	2	3	1	40	"2;1"	"id_274"	100	5	2	0	0.4	2
15	0.637666338930943	1	2	1	42	"2;1"	"id_274"	100	5	2	0	0.4	2
16	1.13743551074877	2	6	1	48	"2;1"	"id_274"	100	5	2	0	0.4	2
17	0.752635890871145	2	0	1	48	"2;1"	"id_274"	100	5	2	0	0.4	2
18	0.5	1	3	1	51	"2;1"	"id_274"	100	5	2	0	0.4	2
19	0.542897037160915	2	1	1	52	"2;1"	"id_274"	100	5	2	0	0.4	2
20	0.852013177291618	1	3	1	55	"2;1"	"id_274"	100	5	2	0	0.4	2
1	0.976147335154522	2	2	2	2	"2;1"	"id_274"	100	5	2	0	0.4	2
2	0.682294809805202	1	1	2	3	"2;1"	"id_274"	100	5	2	0	0.4	2
3	0.54362907993146	1	-4	2	-1	"2;1"	"id_274"	100	5	2	0	0.4	2
4	1.10085390749316	2	8	2	7	"2;1"	"id_274"	100	5	2	0	0.4	2
5	1.22738943635471	1	9	2	16	"2;1"	"id_274"	100	5	2	0	0.4	2
6	0.918957041288217	2	2	2	18	"2;1"	"id_274"	100	5	2	0	0.4	2
7	0.793033359360856	1	13	2	31	"2;1"	"id_274"	100	5	2	0	0.4	2
8	1.08598566245762	1	8	2	39	"2;1"	"id_274"	100	5	2	0	0.4	2
9	0.911190121124046	2	2	2	41	"2;1"	"id_274"	100	5	2	0	0.4	2
10	0.91968855961258	1	14	2	55	"2;1"	"id_274"	100	5	2	0	0.4	2
11	0.638976868429676	1	-2	2	53	"2;1"	"id_274"	100	5	2	0	0.4	2
12	0.752947047794994	1	-14	2	39	"2;1"	"id_274"	100	5	2	0	0.4	2
13	0.680415657553998	1	25	2	64	"2;1"	"id_274"	100	5	2	0	0.4	2
14	0.913926494358083	1	9	2	73	"2;1"	"id_274"	100	5	2	0	0.4	2
15	0.670237616665229	2	5	2	78	"2;1"	"id_274"	100	5	2	0	0.4	2
16	0.657758839104587	2	6	2	84	"2;1"	"id_274"	100	5	2	0	0.4	2
17	0.905642332368407	2	8	2	92	"2;1"	"id_274"	100	5	2	0	0.4	2
18	0.546502928005269	1	-4	2	88	"2;1"	"id_274"	100	5	2	0	0.4	2
19	0.647735611481111	1	-13	2	75	"2;1"	"id_274"	100	5	2	0	0.4	2
20	1.47400766023198	2	4	2	79	"2;1"	"id_274"	100	5	2	0	0.4	2
21	0.713287833167347	2	7	2	86	"2;1"	"id_274"	100	5	2	0	0.4	2
22	0.856134822627711	1	-1	2	85	"2;1"	"id_274"	100	5	2	0	0.4	2
23	0.661954494596168	2	0	2	85	"2;1"	"id_274"	100	5	2	0	0.4	2
24	1.10151532222544	1	13	2	98	"2;1"	"id_274"	100	5	2	0	0.4	2
25	0.5	2	6	2	104	"2;1"	"id_274"	100	5	2	0	0.4	2
1	0.669982743007339	1	5	3	5	"2;1"	"id_274"	100	5	2	0	0.4	2
2	0.911200653586258	2	4	3	9	"2;1"	"id_274"	100	5	2	0	0.4	2
3	0.845909857325718	1	-18	3	-9	"2;1"	"id_274"	100	5	2	0	0.4	2
4	0.77794680870872	1	17	3	8	"2;1"	"id_274"	100	5	2	0	0.4	2
5	0.783289823288866	1	14	3	22	"2;1"	"id_274"	100	5	2	0	0.4	2
6	0.631635424382063	1	-6	3	16	"2;1"	"id_274"	100	5	2	0	0.4	2
7	0.950892419171583	1	1	3	17	"2;1"	"id_274"	100	5	2	0	0.4	2
8	0.969908110418608	2	1	3	18	"2;1"	"id_274"	100	5	2	0	0.4	2
9	0.672361329909676	2	5	3	23	"2;1"	"id_274"	100	5	2	0	0.4	2
10	0.911267484105893	2	4	3	27	"2;1"	"id_274"	100	5	2	0	0.4	2
11	0.5	1	-5	3	22	"2;1"	"id_274"	100	5	2	0	0.4	2
12	0.898542395430816	1	14	3	36	"2;1"	"id_274"	100	5	2	0	0.4	2
13	0.750857863186736	1	-5	3	31	"2;1"	"id_274"	100	5	2	0	0.4	2
14	1.34567852435115	1	7	3	38	"2;1"	"id_274"	100	5	2	0	0.4	2
15	0.5	1	-20	3	18	"2;1"	"id_274"	100	5	2	0	0.4	2
16	0.508079556073225	1	6	3	24	"2;1"	"id_274"	100	5	2	0	0.4	2
17	1.12972016332349	1	-3	3	21	"2;1"	"id_274"	100	5	2	0	0.4	2
18	0.5	1	-3	3	18	"2;1"	"id_274"	100	5	2	0	0.4	2
19	0.904573555059407	1	-2	3	16	"2;1"	"id_274"	100	5	2	0	0.4	2
20	0.937821468512121	1	5	3	21	"2;1"	"id_274"	100	5	2	0	0.4	2
21	1.04996278959783	2	0	3	21	"2;1"	"id_274"	100	5	2	0	0.4	2
22	0.532401435653851	1	21	3	42	"2;1"	"id_274"	100	5	2	0	0.4	2
23	0.5	1	12	3	54	"2;1"	"id_274"	100	5	2	0	0.4	2
24	0.635150508142513	1	12	3	66	"2;1"	"id_274"	100	5	2	0	0.4	2
25	0.573190322825892	2	5	3	71	"2;1"	"id_274"	100	5	2	0	0.4	2
1	0.78003056366181	1	3	4	3	"2;1"	"id_274"	100	5	2	0	0.4	2
2	0.804590822405235	2	8	4	11	"2;1"	"id_274"	100	5	2	0	0.4	2
3	1.01883330350103	2	0	4	11	"2;1"	"id_274"	100	5	2	0	0.4	2
4	1.1497641964373	1	-1	4	10	"2;1"	"id_274"	100	5	2	0	0.4	2
5	0.90755407051877	2	5	4	15	"2;1"	"id_274"	100	5	2	0	0.4	2
6	1.12242809082395	2	4	4	19	"2;1"	"id_274"	100	5	2	0	0.4	2
7	0.980216200695521	2	8	4	27	"2;1"	"id_274"	100	5	2	0	0.4	2
8	0.864331148372466	2	5	4	32	"2;1"	"id_274"	100	5	2	0	0.4	2
9	0.736357679881089	1	-14	4	18	"2;1"	"id_274"	100	5	2	0	0.4	2
10	1.07629256384647	2	0	4	18	"2;1"	"id_274"	100	5	2	0	0.4	2
11	0.935239657210223	2	4	4	22	"2;1"	"id_274"	100	5	2	0	0.4	2
12	0.5	2	2	4	24	"2;1"	"id_274"	100	5	2	0	0.4	2
13	0.886484358699366	2	6	4	30	"2;1"	"id_274"	100	5	2	0	0.4	2
14	0.993453539678146	2	4	4	34	"2;1"	"id_274"	100	5	2	0	0.4	2
15	0.716855607466867	1	-4	4	30	"2;1"	"id_274"	100	5	2	0	0.4	2
16	0.692667915678085	1	-3	4	27	"2;1"	"id_274"	100	5	2	0	0.4	2
17	0.694714829463881	2	5	4	32	"2;1"	"id_274"	100	5	2	0	0.4	2
18	0.981564441889856	2	9	4	41	"2;1"	"id_274"	100	5	2	0	0.4	2
