"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	3	1	3	"1;2;3"	"id_047"	0	1
2	7.548	2	2	1	5	"1;2;3"	"id_047"	0	1
3	1.903	3	2	1	7	"1;2;3"	"id_047"	0	1
4	1.071	2	6	1	13	"1;2;3"	"id_047"	0	1
5	1.249	1	3	1	16	"1;2;3"	"id_047"	0	1
6	0.629	1	6	1	22	"1;2;3"	"id_047"	0	1
7	1.129	1	5	1	27	"1;2;3"	"id_047"	0	1
8	0.815	1	4	1	31	"1;2;3"	"id_047"	0	1
9	0.205	1	-1	1	30	"1;2;3"	"id_047"	0	1
10	0.285	1	1	1	31	"1;2;3"	"id_047"	0	1
11	0.35	1	-2	1	29	"1;2;3"	"id_047"	0	1
12	0.084	1	0	1	29	"1;2;3"	"id_047"	0	1
13	0.089	1	4	1	33	"1;2;3"	"id_047"	0	1
14	0.15	1	0	1	33	"1;2;3"	"id_047"	0	1
15	0.656	2	1	1	34	"1;2;3"	"id_047"	0	1
16	0.806	3	3	1	37	"1;2;3"	"id_047"	0	1
17	1.01	2	5	1	42	"1;2;3"	"id_047"	0	1
18	0.778	1	3	1	45	"1;2;3"	"id_047"	0	1
19	0.789	3	2	1	47	"1;2;3"	"id_047"	0	1
20	0.593	2	2	1	49	"1;2;3"	"id_047"	0	1
0	-104.781	0	0	2	0	"1;2;3"	"id_047"	0	1
1	140.003	1	-5	2	-5	"3;1;2"	"id_047"	0	1
2	2.455	2	3	2	-2	"3;1;2"	"id_047"	0	1
3	2.555	3	0	2	-2	"3;1;2"	"id_047"	0	1
4	2.335	3	5	2	3	"3;1;2"	"id_047"	0	1
5	1.3	3	-3	2	0	"3;1;2"	"id_047"	0	1
6	1.614	2	5	2	5	"3;1;2"	"id_047"	0	1
7	1.197	2	2	2	7	"3;1;2"	"id_047"	0	1
8	0.946	1	6	2	13	"3;1;2"	"id_047"	0	1
9	0.9	2	2	2	15	"3;1;2"	"id_047"	0	1
10	0.984	3	5	2	20	"3;1;2"	"id_047"	0	1
11	0.98	1	-6	2	14	"3;1;2"	"id_047"	0	1
12	1.17	2	2	2	16	"3;1;2"	"id_047"	0	1
13	1.821	2	1	2	17	"3;1;2"	"id_047"	0	1
14	0.906	3	5	2	22	"3;1;2"	"id_047"	0	1
15	1.291	2	6	2	28	"3;1;2"	"id_047"	0	1
16	0.595	3	3	2	31	"3;1;2"	"id_047"	0	1
17	0.598	2	1	2	32	"3;1;2"	"id_047"	0	1
18	0.619	3	-4	2	28	"3;1;2"	"id_047"	0	1
19	0.519	2	3	2	31	"3;1;2"	"id_047"	0	1
20	0.57	1	2	2	33	"3;1;2"	"id_047"	0	1
21	1.01	2	2	2	35	"3;1;2"	"id_047"	0	1
22	0.668	1	-4	2	31	"3;1;2"	"id_047"	0	1
23	1.48	3	0	2	31	"3;1;2"	"id_047"	0	1
24	0.794	2	3	2	34	"3;1;2"	"id_047"	0	1
25	0.873	1	1	2	35	"3;1;2"	"id_047"	0	1
26	0.794	2	1	2	36	"3;1;2"	"id_047"	0	1
27	0.895	3	6	2	42	"3;1;2"	"id_047"	0	1
28	0.949	2	5	2	47	"3;1;2"	"id_047"	0	1
29	0.99	1	-4	2	43	"3;1;2"	"id_047"	0	1
30	1.256	2	5	2	48	"3;1;2"	"id_047"	0	1
31	2.227	3	-1	2	47	"3;1;2"	"id_047"	0	1
32	1.435	2	0	2	47	"3;1;2"	"id_047"	0	1
33	1.257	2	6	2	53	"3;1;2"	"id_047"	0	1
34	0.115	2	4	2	57	"3;1;2"	"id_047"	0	1
35	0.129	2	6	2	63	"3;1;2"	"id_047"	0	1
36	0.12	2	0	2	63	"3;1;2"	"id_047"	0	1
37	1.014	3	4	2	67	"3;1;2"	"id_047"	0	1
38	0.82	1	6	2	73	"3;1;2"	"id_047"	0	1
39	0.785	2	2	2	75	"3;1;2"	"id_047"	0	1
40	0.627	3	2	2	77	"3;1;2"	"id_047"	0	1
41	0.841	2	4	2	81	"3;1;2"	"id_047"	0	1
42	1.249	1	-2	2	79	"3;1;2"	"id_047"	0	1
43	1.323	3	5	2	84	"3;1;2"	"id_047"	0	1
44	0.666	2	4	2	88	"3;1;2"	"id_047"	0	1
45	0.736	1	5	2	93	"3;1;2"	"id_047"	0	1
46	0.754	2	5	2	98	"3;1;2"	"id_047"	0	1
47	0.702	3	1	2	99	"3;1;2"	"id_047"	0	1
48	0.77	2	2	2	101	"3;1;2"	"id_047"	0	1
49	0.793	1	-3	2	98	"3;1;2"	"id_047"	0	1
50	0.726	3	0	2	98	"3;1;2"	"id_047"	0	1
0	-190.156	0	0	3	0	"3;1;2"	"id_047"	0	1
1	200.783	1	2	3	2	"2;1;3"	"id_047"	0	1
2	0.471	2	4	3	6	"2;1;3"	"id_047"	0	1
3	0.457	3	3	3	9	"2;1;3"	"id_047"	0	1
4	1.013	1	2	3	11	"2;1;3"	"id_047"	0	1
5	1.559	2	2	3	13	"2;1;3"	"id_047"	0	1
6	0.497	1	2	3	15	"2;1;3"	"id_047"	0	1
7	0.541	3	-2	3	13	"2;1;3"	"id_047"	0	1
8	0.635	2	7	3	20	"2;1;3"	"id_047"	0	1
9	0.845	1	3	3	23	"2;1;3"	"id_047"	0	1
10	0.77	3	-4	3	19	"2;1;3"	"id_047"	0	1
11	1.156	1	2	3	21	"2;1;3"	"id_047"	0	1
12	0.427	2	2	3	23	"2;1;3"	"id_047"	0	1
13	0.335	3	3	3	26	"2;1;3"	"id_047"	0	1
14	0.704	2	4	3	30	"2;1;3"	"id_047"	0	1
15	0.449	1	-2	3	28	"2;1;3"	"id_047"	0	1
16	1.125	3	-3	3	25	"2;1;3"	"id_047"	0	1
17	0.337	2	2	3	27	"2;1;3"	"id_047"	0	1
18	1.145	1	4	3	31	"2;1;3"	"id_047"	0	1
19	0.455	3	-1	3	30	"2;1;3"	"id_047"	0	1
20	0.85	2	3	3	33	"2;1;3"	"id_047"	0	1
21	0.774	1	0	3	33	"2;1;3"	"id_047"	0	1
22	0.739	3	6	3	39	"2;1;3"	"id_047"	0	1
23	0.651	2	6	3	45	"2;1;3"	"id_047"	0	1
24	0.644	1	-1	3	44	"2;1;3"	"id_047"	0	1
25	0.734	3	-8	3	36	"2;1;3"	"id_047"	0	1
26	0.667	2	1	3	37	"2;1;3"	"id_047"	0	1
27	0.175	3	-3	3	34	"2;1;3"	"id_047"	0	1
28	3.064	2	2	3	36	"2;1;3"	"id_047"	0	1
29	0.861	1	3	3	39	"2;1;3"	"id_047"	0	1
30	0.804	2	1	3	40	"2;1;3"	"id_047"	0	1
31	0.649	1	3	3	43	"2;1;3"	"id_047"	0	1
32	0.772	3	0	3	43	"2;1;3"	"id_047"	0	1
33	5.872	3	-3	3	40	"2;1;3"	"id_047"	0	1
34	0.323	2	2	3	42	"2;1;3"	"id_047"	0	1
35	0.804	1	1	3	43	"2;1;3"	"id_047"	0	1
36	0.988	2	1	3	44	"2;1;3"	"id_047"	0	1
37	1.421	3	4	3	48	"2;1;3"	"id_047"	0	1
38	2.176	1	0	3	48	"2;1;3"	"id_047"	0	1
39	0.777	2	6	3	54	"2;1;3"	"id_047"	0	1
40	0.848	3	-2	3	52	"2;1;3"	"id_047"	0	1
41	1.115	2	-2	3	50	"2;1;3"	"id_047"	0	1
42	0.976	1	0	3	50	"2;1;3"	"id_047"	0	1
43	1.12	2	5	3	55	"2;1;3"	"id_047"	0	1
44	1.166	3	7	3	62	"2;1;3"	"id_047"	0	1
45	0.77	2	5	3	67	"2;1;3"	"id_047"	0	1
46	0.857	3	6	3	73	"2;1;3"	"id_047"	0	1
47	2.033	2	5	3	78	"2;1;3"	"id_047"	0	1
48	0.668	1	2	3	80	"2;1;3"	"id_047"	0	1
49	0.852	2	4	3	84	"2;1;3"	"id_047"	0	1
50	0.837	3	-2	3	82	"2;1;3"	"id_047"	0	1
0	-248.691	0	0	4	0	"2;1;3"	"id_047"	0	1
1	255.735	1	3	4	3	"3;1;2"	"id_047"	0	1
2	0.485	3	0	4	3	"3;1;2"	"id_047"	0	1
3	0.543	2	1	4	4	"3;1;2"	"id_047"	0	1
4	0.569	1	8	4	12	"3;1;2"	"id_047"	0	1
5	0.918	1	8	4	20	"3;1;2"	"id_047"	0	1
6	1	2	1	4	21	"3;1;2"	"id_047"	0	1
7	1.841	3	3	4	24	"3;1;2"	"id_047"	0	1
8	1.069	1	4	4	28	"3;1;2"	"id_047"	0	1
9	0.699	3	0	4	28	"3;1;2"	"id_047"	0	1
10	1.618	1	-8	4	20	"3;1;2"	"id_047"	0	1
11	0.728	2	5	4	25	"3;1;2"	"id_047"	0	1
12	0.635	3	3	4	28	"3;1;2"	"id_047"	0	1
13	0.649	2	4	4	32	"3;1;2"	"id_047"	0	1
14	0.568	3	-1	4	31	"3;1;2"	"id_047"	0	1
15	1.244	1	13	4	44	"3;1;2"	"id_047"	0	1
16	0.677	2	0	4	44	"3;1;2"	"id_047"	0	1
17	1.323	3	5	4	49	"3;1;2"	"id_047"	0	1
18	0.794	1	2	4	51	"3;1;2"	"id_047"	0	1
19	0.789	3	5	4	56	"3;1;2"	"id_047"	0	1
20	0.878	2	3	4	59	"3;1;2"	"id_047"	0	1
21	0.482	1	2	4	61	"3;1;2"	"id_047"	0	1
22	0.824	2	2	4	63	"3;1;2"	"id_047"	0	1
23	0.454	3	3	4	66	"3;1;2"	"id_047"	0	1
24	0.767	1	11	4	77	"3;1;2"	"id_047"	0	1
25	0.617	3	-2	4	75	"3;1;2"	"id_047"	0	1
26	0.497	2	1	4	76	"3;1;2"	"id_047"	0	1
27	0.559	1	-1	4	75	"3;1;2"	"id_047"	0	1
28	1.743	3	4	4	79	"3;1;2"	"id_047"	0	1
29	0.692	2	2	4	81	"3;1;2"	"id_047"	0	1
30	0.098	1	-2	4	79	"3;1;2"	"id_047"	0	1
31	0.631	2	1	4	80	"3;1;2"	"id_047"	0	1
32	0.601	3	1	4	81	"3;1;2"	"id_047"	0	1
33	0.806	2	3	4	84	"3;1;2"	"id_047"	0	1
34	0.258	1	4	4	88	"3;1;2"	"id_047"	0	1
35	0.731	3	2	4	90	"3;1;2"	"id_047"	0	1
36	0.444	2	1	4	91	"3;1;2"	"id_047"	0	1
37	0.409	1	-1	4	90	"3;1;2"	"id_047"	0	1
38	0.85	2	5	4	95	"3;1;2"	"id_047"	0	1
39	0.425	3	5	4	100	"3;1;2"	"id_047"	0	1
40	0.915	1	3	4	103	"3;1;2"	"id_047"	0	1
41	0.808	2	3	4	106	"3;1;2"	"id_047"	0	1
42	0.348	3	4	4	110	"3;1;2"	"id_047"	0	1
43	1.099	1	11	4	121	"3;1;2"	"id_047"	0	1
44	0.326	2	1	4	122	"3;1;2"	"id_047"	0	1
45	0.903	3	0	4	122	"3;1;2"	"id_047"	0	1
46	0.637	2	4	4	126	"3;1;2"	"id_047"	0	1
47	0.381	1	2	4	128	"3;1;2"	"id_047"	0	1
48	0.848	3	2	4	130	"3;1;2"	"id_047"	0	1
49	0.565	2	1	4	131	"3;1;2"	"id_047"	0	1
50	0.819	1	-4	4	127	"3;1;2"	"id_047"	0	1
0	-292.299	0	0	5	0	"3;1;2"	"id_047"	0	1
1	301.532	2	3	5	3	"1;3;2"	"id_047"	0	1
2	0.417	1	1	5	4	"1;3;2"	"id_047"	0	1
3	0.367	3	4	5	8	"1;3;2"	"id_047"	0	1
4	0.891	1	5	5	13	"1;3;2"	"id_047"	0	1
5	0.589	3	2	5	15	"1;3;2"	"id_047"	0	1
6	0.42	2	12	5	27	"1;3;2"	"id_047"	0	1
7	0.449	1	3	5	30	"1;3;2"	"id_047"	0	1
8	0.851	3	-2	5	28	"1;3;2"	"id_047"	0	1
9	0.471	2	3	5	31	"1;3;2"	"id_047"	0	1
10	0.802	1	7	5	38	"1;3;2"	"id_047"	0	1
11	0.349	3	1	5	39	"1;3;2"	"id_047"	0	1
12	1.011	1	1	5	40	"1;3;2"	"id_047"	0	1
13	0.381	2	0	5	40	"1;3;2"	"id_047"	0	1
14	0.352	3	5	5	45	"1;3;2"	"id_047"	0	1
15	0.874	1	2	5	47	"1;3;2"	"id_047"	0	1
16	0.919	2	0	5	47	"1;3;2"	"id_047"	0	1
17	0.105	3	2	5	49	"1;3;2"	"id_047"	0	1
18	0.849	1	4	5	53	"1;3;2"	"id_047"	0	1
19	0.709	3	4	5	57	"1;3;2"	"id_047"	0	1
20	0.53	2	5	5	62	"1;3;2"	"id_047"	0	1
21	0.25	1	3	5	65	"1;3;2"	"id_047"	0	1
22	0.983	3	-3	5	62	"1;3;2"	"id_047"	0	1
23	0.315	2	-2	5	60	"1;3;2"	"id_047"	0	1
24	0.56	1	1	5	61	"1;3;2"	"id_047"	0	1
25	1.234	2	4	5	65	"1;3;2"	"id_047"	0	1
26	0.356	3	0	5	65	"1;3;2"	"id_047"	0	1
27	0.344	2	1	5	66	"1;3;2"	"id_047"	0	1
28	1.432	1	3	5	69	"1;3;2"	"id_047"	0	1
29	0.519	3	-3	5	66	"1;3;2"	"id_047"	0	1
30	0.963	2	1	5	67	"1;3;2"	"id_047"	0	1
31	1.135	1	3	5	70	"1;3;2"	"id_047"	0	1
32	0.788	3	1	5	71	"1;3;2"	"id_047"	0	1
33	0.588	2	4	5	75	"1;3;2"	"id_047"	0	1
34	0.386	1	1	5	76	"1;3;2"	"id_047"	0	1
35	0.525	3	1	5	77	"1;3;2"	"id_047"	0	1
36	1.116	2	9	5	86	"1;3;2"	"id_047"	0	1
37	0.298	1	6	5	92	"1;3;2"	"id_047"	0	1
38	0.978	3	0	5	92	"1;3;2"	"id_047"	0	1
