"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	4	1	4	"3;2;1"	"id_082"	135	4
2	1.971	2	1	1	5	"3;2;1"	"id_082"	135	4
3	1.592	1	1	1	6	"3;2;1"	"id_082"	135	4
4	1.395	2	3	1	9	"3;2;1"	"id_082"	135	4
5	1.37	2	6	1	15	"3;2;1"	"id_082"	135	4
6	1.608	2	7	1	22	"3;2;1"	"id_082"	135	4
7	1.282	2	2	1	24	"3;2;1"	"id_082"	135	4
8	0.936	2	6	1	30	"3;2;1"	"id_082"	135	4
9	1.301	1	1	1	31	"3;2;1"	"id_082"	135	4
10	1.262	1	4	1	35	"3;2;1"	"id_082"	135	4
11	1.195	1	-2	1	33	"3;2;1"	"id_082"	135	4
12	1.537	2	3	1	36	"3;2;1"	"id_082"	135	4
13	0.931	2	1	1	37	"3;2;1"	"id_082"	135	4
14	0.743	2	4	1	41	"3;2;1"	"id_082"	135	4
15	0.847	2	2	1	43	"3;2;1"	"id_082"	135	4
16	0.758	2	4	1	47	"3;2;1"	"id_082"	135	4
17	1.151	2	2	1	49	"3;2;1"	"id_082"	135	4
18	1.162	2	4	1	53	"3;2;1"	"id_082"	135	4
19	1.073	2	2	1	55	"3;2;1"	"id_082"	135	4
20	1.522	2	2	1	57	"3;2;1"	"id_082"	135	4
0	-165.768	0	0	2	0	"3;2;1"	"id_082"	135	4
1	193.109	1	5	2	5	"2;3;1"	"id_082"	135	4
2	1.845	1	-3	2	2	"2;3;1"	"id_082"	135	4
3	1.535	2	2	2	4	"2;3;1"	"id_082"	135	4
4	0.942	2	0	2	4	"2;3;1"	"id_082"	135	4
5	1.15	2	7	2	11	"2;3;1"	"id_082"	135	4
6	0.995	2	3	2	14	"2;3;1"	"id_082"	135	4
7	1.708	2	3	2	17	"2;3;1"	"id_082"	135	4
8	1.096	2	1	2	18	"2;3;1"	"id_082"	135	4
9	0.961	2	2	2	20	"2;3;1"	"id_082"	135	4
10	1.442	1	-4	2	16	"2;3;1"	"id_082"	135	4
11	1.208	2	-2	2	14	"2;3;1"	"id_082"	135	4
12	0.896	2	4	2	18	"2;3;1"	"id_082"	135	4
13	1.021	2	5	2	23	"2;3;1"	"id_082"	135	4
14	0.844	2	1	2	24	"2;3;1"	"id_082"	135	4
15	1.167	2	6	2	30	"2;3;1"	"id_082"	135	4
16	0.837	2	2	2	32	"2;3;1"	"id_082"	135	4
17	1.008	2	4	2	36	"2;3;1"	"id_082"	135	4
18	0.892	2	1	2	37	"2;3;1"	"id_082"	135	4
19	0.882	2	7	2	44	"2;3;1"	"id_082"	135	4
20	0.674	2	2	2	46	"2;3;1"	"id_082"	135	4
21	0.83	2	3	2	49	"2;3;1"	"id_082"	135	4
22	0.189	2	-2	2	47	"2;3;1"	"id_082"	135	4
23	0.249	2	2	2	49	"2;3;1"	"id_082"	135	4
24	0.386	2	1	2	50	"2;3;1"	"id_082"	135	4
25	0.33	2	7	2	57	"2;3;1"	"id_082"	135	4
26	0.391	2	-1	2	56	"2;3;1"	"id_082"	135	4
27	0.463	2	0	2	56	"2;3;1"	"id_082"	135	4
28	0.21	2	5	2	61	"2;3;1"	"id_082"	135	4
29	0.208	2	3	2	64	"2;3;1"	"id_082"	135	4
30	0.509	2	-1	2	63	"2;3;1"	"id_082"	135	4
31	0.78	2	0	2	63	"2;3;1"	"id_082"	135	4
32	0.684	2	1	2	64	"2;3;1"	"id_082"	135	4
33	0.807	2	4	2	68	"2;3;1"	"id_082"	135	4
34	0.923	2	2	2	70	"2;3;1"	"id_082"	135	4
35	0.821	2	0	2	70	"2;3;1"	"id_082"	135	4
36	0.978	2	4	2	74	"2;3;1"	"id_082"	135	4
37	1.17	2	2	2	76	"2;3;1"	"id_082"	135	4
38	1.016	2	4	2	80	"2;3;1"	"id_082"	135	4
39	0.994	2	1	2	81	"2;3;1"	"id_082"	135	4
40	0.816	2	1	2	82	"2;3;1"	"id_082"	135	4
41	0.819	2	0	2	82	"2;3;1"	"id_082"	135	4
42	1.404	2	-2	2	80	"2;3;1"	"id_082"	135	4
43	0.854	2	3	2	83	"2;3;1"	"id_082"	135	4
44	0.985	2	2	2	85	"2;3;1"	"id_082"	135	4
45	0.8	2	4	2	89	"2;3;1"	"id_082"	135	4
46	0.718	2	5	2	94	"2;3;1"	"id_082"	135	4
47	0.999	2	1	2	95	"2;3;1"	"id_082"	135	4
48	0.552	2	3	2	98	"2;3;1"	"id_082"	135	4
49	1.94	2	1	2	99	"2;3;1"	"id_082"	135	4
50	1.274	2	0	2	99	"2;3;1"	"id_082"	135	4
0	-237.311	0	0	3	0	"2;3;1"	"id_082"	135	4
1	260.47	1	1	3	1	"1;3;2"	"id_082"	135	4
2	1.892	2	-2	3	-1	"1;3;2"	"id_082"	135	4
3	1.234	2	2	3	1	"1;3;2"	"id_082"	135	4
4	1.088	2	3	3	4	"1;3;2"	"id_082"	135	4
5	1.024	2	6	3	10	"1;3;2"	"id_082"	135	4
6	1.147	2	4	3	14	"1;3;2"	"id_082"	135	4
7	1.055	2	2	3	16	"1;3;2"	"id_082"	135	4
8	0.972	2	3	3	19	"1;3;2"	"id_082"	135	4
9	1.063	2	3	3	22	"1;3;2"	"id_082"	135	4
10	1.496	2	-1	3	21	"1;3;2"	"id_082"	135	4
11	1.393	1	8	3	29	"1;3;2"	"id_082"	135	4
12	1.564	1	5	3	34	"1;3;2"	"id_082"	135	4
13	1.484	1	2	3	36	"1;3;2"	"id_082"	135	4
14	1.214	1	8	3	44	"1;3;2"	"id_082"	135	4
15	1.092	1	8	3	52	"1;3;2"	"id_082"	135	4
16	1.43	1	-3	3	49	"1;3;2"	"id_082"	135	4
17	1.759	1	6	3	55	"1;3;2"	"id_082"	135	4
18	1.181	1	6	3	61	"1;3;2"	"id_082"	135	4
19	2.104	1	11	3	72	"1;3;2"	"id_082"	135	4
20	1.316	1	9	3	81	"1;3;2"	"id_082"	135	4
21	1.332	1	7	3	88	"1;3;2"	"id_082"	135	4
22	1.291	1	-4	3	84	"1;3;2"	"id_082"	135	4
23	1.362	1	8	3	92	"1;3;2"	"id_082"	135	4
24	1.239	1	3	3	95	"1;3;2"	"id_082"	135	4
25	1.187	1	5	3	100	"1;3;2"	"id_082"	135	4
26	1.156	1	-2	3	98	"1;3;2"	"id_082"	135	4
27	1.407	1	11	3	109	"1;3;2"	"id_082"	135	4
28	1.611	1	-4	3	105	"1;3;2"	"id_082"	135	4
29	2.46	1	-4	3	101	"1;3;2"	"id_082"	135	4
30	1.284	1	6	3	107	"1;3;2"	"id_082"	135	4
