"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	2	1	2	"2;1;3"	"id_004"	0	1
2	0.624	1	2	1	4	"2;1;3"	"id_004"	0	1
3	0.505	2	-2	1	2	"2;1;3"	"id_004"	0	1
4	0.498	3	5	1	7	"2;1;3"	"id_004"	0	1
5	0.727	1	1	1	8	"2;1;3"	"id_004"	0	1
6	0.696	3	1	1	9	"2;1;3"	"id_004"	0	1
7	1.162	2	2	1	11	"2;1;3"	"id_004"	0	1
8	0.613	1	-1	1	10	"2;1;3"	"id_004"	0	1
9	1.081	2	3	1	13	"2;1;3"	"id_004"	0	1
10	0.439	3	2	1	15	"2;1;3"	"id_004"	0	1
11	0.385	1	5	1	20	"2;1;3"	"id_004"	0	1
12	0.299	2	3	1	23	"2;1;3"	"id_004"	0	1
13	0.279	3	-1	1	22	"2;1;3"	"id_004"	0	1
14	0.332	1	3	1	25	"2;1;3"	"id_004"	0	1
15	0.327	2	3	1	28	"2;1;3"	"id_004"	0	1
16	0.241	3	2	1	30	"2;1;3"	"id_004"	0	1
17	0.579	2	1	1	31	"2;1;3"	"id_004"	0	1
18	0.278	1	1	1	32	"2;1;3"	"id_004"	0	1
19	0.371	3	2	1	34	"2;1;3"	"id_004"	0	1
20	0.265	2	5	1	39	"2;1;3"	"id_004"	0	1
0	-316.787	0	0	2	0	"2;1;3"	"id_004"	0	1
1	330.537	1	0	2	0	"3;1;2"	"id_004"	0	1
2	0.242	2	5	2	5	"3;1;2"	"id_004"	0	1
3	0.25	1	-3	2	2	"3;1;2"	"id_004"	0	1
4	0.243	2	4	2	6	"3;1;2"	"id_004"	0	1
5	0.3	3	4	2	10	"3;1;2"	"id_004"	0	1
6	0.611	3	1	2	11	"3;1;2"	"id_004"	0	1
7	0.49	2	4	2	15	"3;1;2"	"id_004"	0	1
8	0.415	3	1	2	16	"3;1;2"	"id_004"	0	1
9	0.257	2	7	2	23	"3;1;2"	"id_004"	0	1
10	0.271	3	5	2	28	"3;1;2"	"id_004"	0	1
11	0.309	2	3	2	31	"3;1;2"	"id_004"	0	1
12	0.284	3	3	2	34	"3;1;2"	"id_004"	0	1
13	0.25	2	2	2	36	"3;1;2"	"id_004"	0	1
14	0.256	3	-2	2	34	"3;1;2"	"id_004"	0	1
15	0.257	2	6	2	40	"3;1;2"	"id_004"	0	1
16	0.565	1	2	2	42	"3;1;2"	"id_004"	0	1
17	0.457	2	2	2	44	"3;1;2"	"id_004"	0	1
18	0.441	1	7	2	51	"3;1;2"	"id_004"	0	1
19	0.397	2	4	2	55	"3;1;2"	"id_004"	0	1
20	0.378	1	5	2	60	"3;1;2"	"id_004"	0	1
21	0.854	3	3	2	63	"3;1;2"	"id_004"	0	1
22	0.252	2	1	2	64	"3;1;2"	"id_004"	0	1
23	0.245	1	9	2	73	"3;1;2"	"id_004"	0	1
24	0.438	3	1	2	74	"3;1;2"	"id_004"	0	1
25	0.261	2	8	2	82	"3;1;2"	"id_004"	0	1
26	0.232	1	12	2	94	"3;1;2"	"id_004"	0	1
27	0.339	2	3	2	97	"3;1;2"	"id_004"	0	1
28	0.289	1	-2	2	95	"3;1;2"	"id_004"	0	1
29	0.27	2	4	2	99	"3;1;2"	"id_004"	0	1
30	0.241	1	7	2	106	"3;1;2"	"id_004"	0	1
31	0.296	3	-2	2	104	"3;1;2"	"id_004"	0	1
32	0.306	2	1	2	105	"3;1;2"	"id_004"	0	1
33	0.212	1	-5	2	100	"3;1;2"	"id_004"	0	1
34	0.678	3	5	2	105	"3;1;2"	"id_004"	0	1
35	0.3	3	5	2	110	"3;1;2"	"id_004"	0	1
36	0.746	2	4	2	114	"3;1;2"	"id_004"	0	1
37	0.534	2	2	2	116	"3;1;2"	"id_004"	0	1
38	0.575	3	2	2	118	"3;1;2"	"id_004"	0	1
39	0.304	3	4	2	122	"3;1;2"	"id_004"	0	1
40	0.212	3	6	2	128	"3;1;2"	"id_004"	0	1
41	0.15	3	-1	2	127	"3;1;2"	"id_004"	0	1
42	0.156	3	3	2	130	"3;1;2"	"id_004"	0	1
43	0.488	3	-1	2	129	"3;1;2"	"id_004"	0	1
44	0.167	3	6	2	135	"3;1;2"	"id_004"	0	1
45	0.144	3	5	2	140	"3;1;2"	"id_004"	0	1
46	0.386	3	1	2	141	"3;1;2"	"id_004"	0	1
47	0.304	3	4	2	145	"3;1;2"	"id_004"	0	1
48	0.117	3	-4	2	141	"3;1;2"	"id_004"	0	1
49	0.466	3	1	2	142	"3;1;2"	"id_004"	0	1
50	0.356	2	3	2	145	"3;1;2"	"id_004"	0	1
0	-347.528	0	0	3	0	"3;1;2"	"id_004"	0	1
