"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	1	1	1	"2;1;3"	"id_052"	135	4
2	5.386	3	4	1	5	"2;1;3"	"id_052"	135	4
3	4.034	2	7	1	12	"2;1;3"	"id_052"	135	4
4	3.797	2	4	1	16	"2;1;3"	"id_052"	135	4
5	5.055	3	2	1	18	"2;1;3"	"id_052"	135	4
6	4.111	1	0	1	18	"2;1;3"	"id_052"	135	4
7	1.194	2	3	1	21	"2;1;3"	"id_052"	135	4
8	1.264	2	2	1	23	"2;1;3"	"id_052"	135	4
9	1.058	3	4	1	27	"2;1;3"	"id_052"	135	4
10	2.79	3	7	1	34	"2;1;3"	"id_052"	135	4
11	2.49	2	3	1	37	"2;1;3"	"id_052"	135	4
12	1.714	1	7	1	44	"2;1;3"	"id_052"	135	4
13	0.784	3	3	1	47	"2;1;3"	"id_052"	135	4
14	0.576	2	2	1	49	"2;1;3"	"id_052"	135	4
15	0.629	1	3	1	52	"2;1;3"	"id_052"	135	4
16	0.589	3	3	1	55	"2;1;3"	"id_052"	135	4
17	0.525	2	1	1	56	"2;1;3"	"id_052"	135	4
18	0.475	1	4	1	60	"2;1;3"	"id_052"	135	4
19	0.467	3	4	1	64	"2;1;3"	"id_052"	135	4
20	0.484	2	1	1	65	"2;1;3"	"id_052"	135	4
0	-206.675	0	0	2	0	"2;1;3"	"id_052"	135	4
1	262.413	1	3	2	3	"2;1;3"	"id_052"	135	4
2	1.133	3	1	2	4	"2;1;3"	"id_052"	135	4
3	0.865	2	-2	2	2	"2;1;3"	"id_052"	135	4
4	1.523	1	4	2	6	"2;1;3"	"id_052"	135	4
5	1.573	1	-1	2	5	"2;1;3"	"id_052"	135	4
6	0.996	3	3	2	8	"2;1;3"	"id_052"	135	4
7	2.344	2	10	2	18	"2;1;3"	"id_052"	135	4
8	2.672	3	4	2	22	"2;1;3"	"id_052"	135	4
9	1.378	2	-3	2	19	"2;1;3"	"id_052"	135	4
10	0.939	1	5	2	24	"2;1;3"	"id_052"	135	4
11	3.793	3	1	2	25	"2;1;3"	"id_052"	135	4
12	2.29	2	1	2	26	"2;1;3"	"id_052"	135	4
13	1.012	1	-1	2	25	"2;1;3"	"id_052"	135	4
14	1.057	3	2	2	27	"2;1;3"	"id_052"	135	4
15	1.491	3	1	2	28	"2;1;3"	"id_052"	135	4
16	1.182	1	-4	2	24	"2;1;3"	"id_052"	135	4
17	1.12	2	15	2	39	"2;1;3"	"id_052"	135	4
18	3.069	3	3	2	42	"2;1;3"	"id_052"	135	4
19	3.672	2	2	2	44	"2;1;3"	"id_052"	135	4
20	1.819	3	3	2	47	"2;1;3"	"id_052"	135	4
21	1.483	1	2	2	49	"2;1;3"	"id_052"	135	4
22	1.758	3	1	2	50	"2;1;3"	"id_052"	135	4
23	1.894	2	6	2	56	"2;1;3"	"id_052"	135	4
24	2.126	3	0	2	56	"2;1;3"	"id_052"	135	4
25	1.006	1	0	2	56	"2;1;3"	"id_052"	135	4
26	0.773	2	4	2	60	"2;1;3"	"id_052"	135	4
27	1.68	2	13	2	73	"2;1;3"	"id_052"	135	4
28	1.792	2	6	2	79	"2;1;3"	"id_052"	135	4
29	1.602	2	12	2	91	"2;1;3"	"id_052"	135	4
30	1.036	2	7	2	98	"2;1;3"	"id_052"	135	4
31	0.787	2	3	2	101	"2;1;3"	"id_052"	135	4
32	0.957	2	-2	2	99	"2;1;3"	"id_052"	135	4
33	0.834	3	2	2	101	"2;1;3"	"id_052"	135	4
34	1.136	1	5	2	106	"2;1;3"	"id_052"	135	4
35	0.815	2	5	2	111	"2;1;3"	"id_052"	135	4
36	0.896	1	2	2	113	"2;1;3"	"id_052"	135	4
37	1.511	3	3	2	116	"2;1;3"	"id_052"	135	4
38	0.87	2	18	2	134	"2;1;3"	"id_052"	135	4
39	1.557	1	0	2	134	"2;1;3"	"id_052"	135	4
40	0.871	2	-7	2	127	"2;1;3"	"id_052"	135	4
41	0.944	3	3	2	130	"2;1;3"	"id_052"	135	4
42	1.152	2	-8	2	122	"2;1;3"	"id_052"	135	4
43	0.926	3	3	2	125	"2;1;3"	"id_052"	135	4
44	0.967	3	2	2	127	"2;1;3"	"id_052"	135	4
45	2.546	3	2	2	129	"2;1;3"	"id_052"	135	4
46	1.361	3	5	2	134	"2;1;3"	"id_052"	135	4
47	1.454	3	5	2	139	"2;1;3"	"id_052"	135	4
48	3.104	3	2	2	141	"2;1;3"	"id_052"	135	4
49	1.612	1	4	2	145	"2;1;3"	"id_052"	135	4
50	1.791	3	3	2	148	"2;1;3"	"id_052"	135	4
0	-337.582	0	0	3	0	"2;1;3"	"id_052"	135	4
1	355.742	3	0	3	0	"3;1;2"	"id_052"	135	4
2	1.047	2	0	3	0	"3;1;2"	"id_052"	135	4
3	0.863	1	1	3	1	"3;1;2"	"id_052"	135	4
4	1.023	2	0	3	1	"3;1;2"	"id_052"	135	4
5	0.537	1	1	3	2	"3;1;2"	"id_052"	135	4
6	0.512	1	6	3	8	"3;1;2"	"id_052"	135	4
7	0.552	1	2	3	10	"3;1;2"	"id_052"	135	4
8	0.574	1	5	3	15	"3;1;2"	"id_052"	135	4
9	0.577	1	3	3	18	"3;1;2"	"id_052"	135	4
10	0.546	1	4	3	22	"3;1;2"	"id_052"	135	4
11	0.552	1	4	3	26	"3;1;2"	"id_052"	135	4
12	0.621	1	5	3	31	"3;1;2"	"id_052"	135	4
13	0.619	1	4	3	35	"3;1;2"	"id_052"	135	4
14	0.601	1	2	3	37	"3;1;2"	"id_052"	135	4
15	0.575	1	2	3	39	"3;1;2"	"id_052"	135	4
16	0.556	1	2	3	41	"3;1;2"	"id_052"	135	4
17	0.97	3	3	3	44	"3;1;2"	"id_052"	135	4
18	2.041	2	5	3	49	"3;1;2"	"id_052"	135	4
19	0.761	3	-2	3	47	"3;1;2"	"id_052"	135	4
20	0.634	1	4	3	51	"3;1;2"	"id_052"	135	4
21	0.661	1	5	3	56	"3;1;2"	"id_052"	135	4
22	0.761	2	-2	3	54	"3;1;2"	"id_052"	135	4
23	0.96	3	6	3	60	"3;1;2"	"id_052"	135	4
24	0.685	1	4	3	64	"3;1;2"	"id_052"	135	4
25	0.794	1	1	3	65	"3;1;2"	"id_052"	135	4
26	3.16	3	1	3	66	"3;1;2"	"id_052"	135	4
27	1.223	1	-2	3	64	"3;1;2"	"id_052"	135	4
28	0.784	2	7	3	71	"3;1;2"	"id_052"	135	4
29	1.273	3	-1	3	70	"3;1;2"	"id_052"	135	4
30	0.278	2	6	3	76	"3;1;2"	"id_052"	135	4
31	1.012	2	9	3	85	"3;1;2"	"id_052"	135	4
32	0.566	2	13	3	98	"3;1;2"	"id_052"	135	4
33	0.745	2	7	3	105	"3;1;2"	"id_052"	135	4
34	0.83	2	0	3	105	"3;1;2"	"id_052"	135	4
35	1.12	1	2	3	107	"3;1;2"	"id_052"	135	4
36	0.566	2	3	3	110	"3;1;2"	"id_052"	135	4
37	0.785	3	0	3	110	"3;1;2"	"id_052"	135	4
38	1.161	2	-7	3	103	"3;1;2"	"id_052"	135	4
39	1.739	1	4	3	107	"3;1;2"	"id_052"	135	4
40	0.652	2	11	3	118	"3;1;2"	"id_052"	135	4
41	1.125	2	0	3	118	"3;1;2"	"id_052"	135	4
42	1.053	2	10	3	128	"3;1;2"	"id_052"	135	4
43	1.002	2	-3	3	125	"3;1;2"	"id_052"	135	4
44	1.087	2	8	3	133	"3;1;2"	"id_052"	135	4
45	1.613	2	12	3	145	"3;1;2"	"id_052"	135	4
46	2.359	3	0	3	145	"3;1;2"	"id_052"	135	4
47	0.778	2	-3	3	142	"3;1;2"	"id_052"	135	4
48	0.831	2	3	3	145	"3;1;2"	"id_052"	135	4
49	1.185	2	5	3	150	"3;1;2"	"id_052"	135	4
50	2.091	2	4	3	154	"3;1;2"	"id_052"	135	4
