"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	2	6	1	6	"3;1;2"	"id_095"	135	4
2	1.297	2	4	1	10	"3;1;2"	"id_095"	135	4
3	4.582	3	3	1	13	"3;1;2"	"id_095"	135	4
4	0.892	3	3	1	16	"3;1;2"	"id_095"	135	4
5	0.518	3	3	1	19	"3;1;2"	"id_095"	135	4
6	4.37	1	3	1	22	"3;1;2"	"id_095"	135	4
7	0.667	1	2	1	24	"3;1;2"	"id_095"	135	4
8	2.861	3	6	1	30	"3;1;2"	"id_095"	135	4
9	0.261	3	5	1	35	"3;1;2"	"id_095"	135	4
10	0.458	3	1	1	36	"3;1;2"	"id_095"	135	4
11	0.76	3	2	1	38	"3;1;2"	"id_095"	135	4
12	4.165	2	7	1	45	"3;1;2"	"id_095"	135	4
13	1.052	1	0	1	45	"3;1;2"	"id_095"	135	4
14	6.316	2	5	1	50	"3;1;2"	"id_095"	135	4
15	0.264	2	3	1	53	"3;1;2"	"id_095"	135	4
16	0.905	1	1	1	54	"3;1;2"	"id_095"	135	4
17	9.151	3	3	1	57	"3;1;2"	"id_095"	135	4
18	0.691	3	4	1	61	"3;1;2"	"id_095"	135	4
19	0.268	3	2	1	63	"3;1;2"	"id_095"	135	4
20	4.493	1	4	1	67	"3;1;2"	"id_095"	135	4
0	-533.771	0	0	2	0	"3;1;2"	"id_095"	135	4
1	568.424	1	9	2	9	"1;2;3"	"id_095"	135	4
2	0.305	1	5	2	14	"1;2;3"	"id_095"	135	4
3	0.29	1	-2	2	12	"1;2;3"	"id_095"	135	4
4	0.305	1	7	2	19	"1;2;3"	"id_095"	135	4
5	5.099	3	2	2	21	"1;2;3"	"id_095"	135	4
6	0.268	3	5	2	26	"1;2;3"	"id_095"	135	4
7	0.349	3	1	2	27	"1;2;3"	"id_095"	135	4
8	0.835	3	-3	2	24	"1;2;3"	"id_095"	135	4
9	6.857	2	1	2	25	"1;2;3"	"id_095"	135	4
10	0.267	2	3	2	28	"1;2;3"	"id_095"	135	4
11	0.933	2	4	2	32	"1;2;3"	"id_095"	135	4
12	7.041	1	1	2	33	"1;2;3"	"id_095"	135	4
13	9.217	3	6	2	39	"1;2;3"	"id_095"	135	4
14	9.333	1	7	2	46	"1;2;3"	"id_095"	135	4
15	8.128	3	8	2	54	"1;2;3"	"id_095"	135	4
16	8.957	1	-4	2	50	"1;2;3"	"id_095"	135	4
17	5.228	2	5	2	55	"1;2;3"	"id_095"	135	4
18	5.504	1	-3	2	52	"1;2;3"	"id_095"	135	4
19	4.91	3	4	2	56	"1;2;3"	"id_095"	135	4
20	6.322	2	2	2	58	"1;2;3"	"id_095"	135	4
21	60.435	3	2	2	60	"1;2;3"	"id_095"	135	4
22	7.439	1	1	2	61	"1;2;3"	"id_095"	135	4
23	3.999	3	5	2	66	"1;2;3"	"id_095"	135	4
24	3.601	1	1	2	67	"1;2;3"	"id_095"	135	4
25	4.457	2	2	2	69	"1;2;3"	"id_095"	135	4
26	8.067	1	-1	2	68	"1;2;3"	"id_095"	135	4
27	3.373	3	1	2	69	"1;2;3"	"id_095"	135	4
28	4.069	2	2	2	71	"1;2;3"	"id_095"	135	4
29	7.599	3	1	2	72	"1;2;3"	"id_095"	135	4
30	3.882	1	6	2	78	"1;2;3"	"id_095"	135	4
31	5.647	3	5	2	83	"1;2;3"	"id_095"	135	4
32	4.08	2	-1	2	82	"1;2;3"	"id_095"	135	4
33	4.427	1	4	2	86	"1;2;3"	"id_095"	135	4
34	4.896	3	5	2	91	"1;2;3"	"id_095"	135	4
35	3.942	1	0	2	91	"1;2;3"	"id_095"	135	4
36	3.379	2	1	2	92	"1;2;3"	"id_095"	135	4
37	7.916	3	5	2	97	"1;2;3"	"id_095"	135	4
38	8.929	1	-1	2	96	"1;2;3"	"id_095"	135	4
