"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	2	3	1	3	"1;2;3"	"id_063"	135	4
2	4.324	3	2	1	5	"1;2;3"	"id_063"	135	4
3	3.77	1	0	1	5	"1;2;3"	"id_063"	135	4
4	2.389	3	3	1	8	"1;2;3"	"id_063"	135	4
5	2.613	2	1	1	9	"1;2;3"	"id_063"	135	4
6	2.833	3	3	1	12	"1;2;3"	"id_063"	135	4
7	2.142	3	4	1	16	"1;2;3"	"id_063"	135	4
8	2.237	3	2	1	18	"1;2;3"	"id_063"	135	4
9	2.838	2	1	1	19	"1;2;3"	"id_063"	135	4
10	2.281	3	6	1	25	"1;2;3"	"id_063"	135	4
11	2.042	3	-1	1	24	"1;2;3"	"id_063"	135	4
12	2.362	1	1	1	25	"1;2;3"	"id_063"	135	4
13	6.84	2	5	1	30	"1;2;3"	"id_063"	135	4
14	2.15	2	4	1	34	"1;2;3"	"id_063"	135	4
15	5.78	3	9	1	43	"1;2;3"	"id_063"	135	4
16	3.027	1	5	1	48	"1;2;3"	"id_063"	135	4
17	2.458	3	4	1	52	"1;2;3"	"id_063"	135	4
18	2.317	2	2	1	54	"1;2;3"	"id_063"	135	4
19	2.31	3	4	1	58	"1;2;3"	"id_063"	135	4
20	2.093	1	3	1	61	"1;2;3"	"id_063"	135	4
0	-198.423	0	0	2	0	"1;2;3"	"id_063"	135	4
1	221.35	2	3	2	3	"2;1;3"	"id_063"	135	4
2	2.616	3	2	2	5	"2;1;3"	"id_063"	135	4
3	2.724	2	-11	2	-6	"2;1;3"	"id_063"	135	4
4	2.473	3	1	2	-5	"2;1;3"	"id_063"	135	4
5	2.215	1	2	2	-3	"2;1;3"	"id_063"	135	4
6	2.445	3	3	2	0	"2;1;3"	"id_063"	135	4
7	2.67	1	3	2	3	"2;1;3"	"id_063"	135	4
8	1.905	2	3	2	6	"2;1;3"	"id_063"	135	4
9	2.131	3	2	2	8	"2;1;3"	"id_063"	135	4
10	2.476	2	7	2	15	"2;1;3"	"id_063"	135	4
11	4.564	1	4	2	19	"2;1;3"	"id_063"	135	4
12	1.946	3	0	2	19	"2;1;3"	"id_063"	135	4
13	8.046	1	2	2	21	"2;1;3"	"id_063"	135	4
14	8.1	2	2	2	23	"2;1;3"	"id_063"	135	4
15	2.709	3	1	2	24	"2;1;3"	"id_063"	135	4
16	2.274	3	-1	2	23	"2;1;3"	"id_063"	135	4
17	2.337	2	2	2	25	"2;1;3"	"id_063"	135	4
18	2.448	1	3	2	28	"2;1;3"	"id_063"	135	4
19	2.435	1	4	2	32	"2;1;3"	"id_063"	135	4
20	2.607	2	6	2	38	"2;1;3"	"id_063"	135	4
21	2.623	1	-1	2	37	"2;1;3"	"id_063"	135	4
22	2.329	2	-6	2	31	"2;1;3"	"id_063"	135	4
23	2.078	3	-1	2	30	"2;1;3"	"id_063"	135	4
24	1.882	1	0	2	30	"2;1;3"	"id_063"	135	4
25	2.367	2	3	2	33	"2;1;3"	"id_063"	135	4
26	1.893	3	-1	2	32	"2;1;3"	"id_063"	135	4
27	2.711	1	2	2	34	"2;1;3"	"id_063"	135	4
28	2.93	2	4	2	38	"2;1;3"	"id_063"	135	4
29	2.351	1	2	2	40	"2;1;3"	"id_063"	135	4
30	2.485	3	3	2	43	"2;1;3"	"id_063"	135	4
31	3.148	3	-3	2	40	"2;1;3"	"id_063"	135	4
32	2.395	1	3	2	43	"2;1;3"	"id_063"	135	4
33	3.212	3	4	2	47	"2;1;3"	"id_063"	135	4
34	2.841	1	2	2	49	"2;1;3"	"id_063"	135	4
35	2.633	3	0	2	49	"2;1;3"	"id_063"	135	4
36	2.321	2	2	2	51	"2;1;3"	"id_063"	135	4
37	2.598	1	0	2	51	"2;1;3"	"id_063"	135	4
38	2.343	3	2	2	53	"2;1;3"	"id_063"	135	4
39	2.55	2	-1	2	52	"2;1;3"	"id_063"	135	4
40	2.341	1	2	2	54	"2;1;3"	"id_063"	135	4
41	1.888	3	1	2	55	"2;1;3"	"id_063"	135	4
42	2.182	2	13	2	68	"2;1;3"	"id_063"	135	4
43	2.374	3	3	2	71	"2;1;3"	"id_063"	135	4
44	3.153	2	2	2	73	"2;1;3"	"id_063"	135	4
45	2.243	1	-1	2	72	"2;1;3"	"id_063"	135	4
46	2.226	3	4	2	76	"2;1;3"	"id_063"	135	4
47	2.488	2	6	2	82	"2;1;3"	"id_063"	135	4
48	2.754	3	0	2	82	"2;1;3"	"id_063"	135	4
49	2.736	2	-4	2	78	"2;1;3"	"id_063"	135	4
50	1.983	1	2	2	80	"2;1;3"	"id_063"	135	4
0	-354.529	0	0	3	0	"2;1;3"	"id_063"	135	4
1	370.73	2	3	3	3	"3;1;2"	"id_063"	135	4
2	2.694	3	2	3	5	"3;1;2"	"id_063"	135	4
3	2.41	1	1	3	6	"3;1;2"	"id_063"	135	4
4	4.24	2	4	3	10	"3;1;2"	"id_063"	135	4
5	2.155	3	4	3	14	"3;1;2"	"id_063"	135	4
6	2.455	1	3	3	17	"3;1;2"	"id_063"	135	4
7	2.324	2	1	3	18	"3;1;2"	"id_063"	135	4
8	2.163	3	3	3	21	"3;1;2"	"id_063"	135	4
9	2.021	1	3	3	24	"3;1;2"	"id_063"	135	4
10	1.931	2	5	3	29	"3;1;2"	"id_063"	135	4
11	2.015	3	3	3	32	"3;1;2"	"id_063"	135	4
12	2.272	1	2	3	34	"3;1;2"	"id_063"	135	4
13	1.926	2	-3	3	31	"3;1;2"	"id_063"	135	4
14	2.211	3	1	3	32	"3;1;2"	"id_063"	135	4
15	2.228	1	4	3	36	"3;1;2"	"id_063"	135	4
16	2.633	3	7	3	43	"3;1;2"	"id_063"	135	4
17	2.279	1	7	3	50	"3;1;2"	"id_063"	135	4
18	2.008	3	2	3	52	"3;1;2"	"id_063"	135	4
19	2.177	2	-1	3	51	"3;1;2"	"id_063"	135	4
20	2.426	1	1	3	52	"3;1;2"	"id_063"	135	4
21	2.202	3	5	3	57	"3;1;2"	"id_063"	135	4
22	2.349	1	0	3	57	"3;1;2"	"id_063"	135	4
23	2.468	2	-2	3	55	"3;1;2"	"id_063"	135	4
24	2.034	3	4	3	59	"3;1;2"	"id_063"	135	4
25	1.947	1	3	3	62	"3;1;2"	"id_063"	135	4
26	1.882	3	0	3	62	"3;1;2"	"id_063"	135	4
27	2.108	2	5	3	67	"3;1;2"	"id_063"	135	4
28	2.301	1	2	3	69	"3;1;2"	"id_063"	135	4
29	2.28	3	-1	3	68	"3;1;2"	"id_063"	135	4
30	1.962	2	0	3	68	"3;1;2"	"id_063"	135	4
31	2.042	3	1	3	69	"3;1;2"	"id_063"	135	4
32	2.291	1	0	3	69	"3;1;2"	"id_063"	135	4
33	1.648	2	0	3	69	"3;1;2"	"id_063"	135	4
34	2.343	3	2	3	71	"3;1;2"	"id_063"	135	4
35	1.984	1	4	3	75	"3;1;2"	"id_063"	135	4
36	1.805	3	2	3	77	"3;1;2"	"id_063"	135	4
37	2.202	1	1	3	78	"3;1;2"	"id_063"	135	4
38	1.672	3	2	3	80	"3;1;2"	"id_063"	135	4
39	2.651	2	1	3	81	"3;1;2"	"id_063"	135	4
40	2.225	3	5	3	86	"3;1;2"	"id_063"	135	4
41	2.617	2	-5	3	81	"3;1;2"	"id_063"	135	4
42	1.932	1	1	3	82	"3;1;2"	"id_063"	135	4
43	1.615	3	-1	3	81	"3;1;2"	"id_063"	135	4
44	2.286	1	3	3	84	"3;1;2"	"id_063"	135	4
45	2.155	1	5	3	89	"3;1;2"	"id_063"	135	4
46	1.869	1	5	3	94	"3;1;2"	"id_063"	135	4
47	2.754	1	4	3	98	"3;1;2"	"id_063"	135	4
48	1.7	1	3	3	101	"3;1;2"	"id_063"	135	4
49	1.886	1	1	3	102	"3;1;2"	"id_063"	135	4
50	1.589	1	3	3	105	"3;1;2"	"id_063"	135	4
0	-478.097	0	0	4	0	"3;1;2"	"id_063"	135	4
1	486.737	3	2	4	2	"1;2;3"	"id_063"	135	4
2	1.858	1	1	4	3	"1;2;3"	"id_063"	135	4
3	2.27	3	3	4	6	"1;2;3"	"id_063"	135	4
4	1.84	3	0	4	6	"1;2;3"	"id_063"	135	4
5	1.897	1	6	4	12	"1;2;3"	"id_063"	135	4
6	2.745	1	5	4	17	"1;2;3"	"id_063"	135	4
7	2.065	1	4	4	21	"1;2;3"	"id_063"	135	4
8	2.464	1	4	4	25	"1;2;3"	"id_063"	135	4
9	2.332	2	0	4	25	"1;2;3"	"id_063"	135	4
10	2.025	3	2	4	27	"1;2;3"	"id_063"	135	4
11	2.038	1	3	4	30	"1;2;3"	"id_063"	135	4
12	2.034	1	12	4	42	"1;2;3"	"id_063"	135	4
13	1.952	1	-3	4	39	"1;2;3"	"id_063"	135	4
14	1.758	3	2	4	41	"1;2;3"	"id_063"	135	4
15	2.645	3	2	4	43	"1;2;3"	"id_063"	135	4
16	2.66	3	3	4	46	"1;2;3"	"id_063"	135	4
