"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	0	1	0	"2;1;3"	"id_029"	135	3
2	1.409	1	0	1	0	"2;1;3"	"id_029"	135	3
3	1.521	1	4	1	4	"2;1;3"	"id_029"	135	3
4	1.318	1	3	1	7	"2;1;3"	"id_029"	135	3
5	1.075	1	3	1	10	"2;1;3"	"id_029"	135	3
6	1.695	2	5	1	15	"2;1;3"	"id_029"	135	3
7	1.046	2	3	1	18	"2;1;3"	"id_029"	135	3
8	0.916	2	9	1	27	"2;1;3"	"id_029"	135	3
9	0.953	2	0	1	27	"2;1;3"	"id_029"	135	3
10	1.327	2	1	1	28	"2;1;3"	"id_029"	135	3
11	1.539	3	2	1	30	"2;1;3"	"id_029"	135	3
12	1.556	3	2	1	32	"2;1;3"	"id_029"	135	3
13	1.084	3	4	1	36	"2;1;3"	"id_029"	135	3
14	0.903	3	2	1	38	"2;1;3"	"id_029"	135	3
15	0.86	3	3	1	41	"2;1;3"	"id_029"	135	3
16	0.766	3	2	1	43	"2;1;3"	"id_029"	135	3
17	0.943	3	3	1	46	"2;1;3"	"id_029"	135	3
18	0.779	3	3	1	49	"2;1;3"	"id_029"	135	3
19	0.831	3	3	1	52	"2;1;3"	"id_029"	135	3
20	0.733	3	3	1	55	"2;1;3"	"id_029"	135	3
0	-146.622	0	0	2	0	"2;1;3"	"id_029"	135	3
1	153.5	1	-2	2	-2	"2;3;1"	"id_029"	135	3
2	1.173	2	-6	2	-8	"2;3;1"	"id_029"	135	3
3	0.815	3	6	2	-2	"2;3;1"	"id_029"	135	3
4	0.892	3	5	2	3	"2;3;1"	"id_029"	135	3
5	0.627	3	1	2	4	"2;3;1"	"id_029"	135	3
6	0.613	3	0	2	4	"2;3;1"	"id_029"	135	3
7	0.867	3	3	2	7	"2;3;1"	"id_029"	135	3
8	0.683	3	4	2	11	"2;3;1"	"id_029"	135	3
9	0.716	3	3	2	14	"2;3;1"	"id_029"	135	3
10	0.867	3	-2	2	12	"2;3;1"	"id_029"	135	3
11	0.891	3	5	2	17	"2;3;1"	"id_029"	135	3
12	0.569	3	4	2	21	"2;3;1"	"id_029"	135	3
13	0.545	3	3	2	24	"2;3;1"	"id_029"	135	3
14	0.632	3	4	2	28	"2;3;1"	"id_029"	135	3
15	0.708	3	2	2	30	"2;3;1"	"id_029"	135	3
16	0.686	3	6	2	36	"2;3;1"	"id_029"	135	3
17	0.61	3	5	2	41	"2;3;1"	"id_029"	135	3
18	0.522	3	5	2	46	"2;3;1"	"id_029"	135	3
19	0.598	3	5	2	51	"2;3;1"	"id_029"	135	3
20	0.592	3	4	2	55	"2;3;1"	"id_029"	135	3
21	0.523	3	6	2	61	"2;3;1"	"id_029"	135	3
22	0.475	3	5	2	66	"2;3;1"	"id_029"	135	3
23	0.439	3	4	2	70	"2;3;1"	"id_029"	135	3
24	0.314	3	0	2	70	"2;3;1"	"id_029"	135	3
25	0.216	3	2	2	72	"2;3;1"	"id_029"	135	3
26	0.205	3	0	2	72	"2;3;1"	"id_029"	135	3
27	0.383	3	2	2	74	"2;3;1"	"id_029"	135	3
28	0.093	3	6	2	80	"2;3;1"	"id_029"	135	3
29	0.22	3	2	2	82	"2;3;1"	"id_029"	135	3
30	0.231	3	0	2	82	"2;3;1"	"id_029"	135	3
31	0.196	3	1	2	83	"2;3;1"	"id_029"	135	3
32	0.2	3	2	2	85	"2;3;1"	"id_029"	135	3
33	0.183	3	3	2	88	"2;3;1"	"id_029"	135	3
34	0.186	3	3	2	91	"2;3;1"	"id_029"	135	3
35	0.229	3	4	2	95	"2;3;1"	"id_029"	135	3
36	0.173	3	2	2	97	"2;3;1"	"id_029"	135	3
37	0.214	3	5	2	102	"2;3;1"	"id_029"	135	3
38	0.199	3	5	2	107	"2;3;1"	"id_029"	135	3
39	0.196	3	4	2	111	"2;3;1"	"id_029"	135	3
40	0.222	3	5	2	116	"2;3;1"	"id_029"	135	3
41	0.25	3	-1	2	115	"2;3;1"	"id_029"	135	3
42	0.138	3	1	2	116	"2;3;1"	"id_029"	135	3
43	0.183	3	4	2	120	"2;3;1"	"id_029"	135	3
44	0.239	3	2	2	122	"2;3;1"	"id_029"	135	3
45	0.243	3	5	2	127	"2;3;1"	"id_029"	135	3
46	0.189	3	4	2	131	"2;3;1"	"id_029"	135	3
47	0.225	3	1	2	132	"2;3;1"	"id_029"	135	3
48	0.247	3	5	2	137	"2;3;1"	"id_029"	135	3
49	0.286	3	3	2	140	"2;3;1"	"id_029"	135	3
50	0.429	3	1	2	141	"2;3;1"	"id_029"	135	3
0	-174.632	0	0	3	0	"2;3;1"	"id_029"	135	3
1	182.203	1	0	3	0	"1;3;2"	"id_029"	135	3
2	0.64	1	4	3	4	"1;3;2"	"id_029"	135	3
3	0.618	1	4	3	8	"1;3;2"	"id_029"	135	3
4	0.457	1	6	3	14	"1;3;2"	"id_029"	135	3
5	0.553	1	4	3	18	"1;3;2"	"id_029"	135	3
6	0.434	1	1	3	19	"1;3;2"	"id_029"	135	3
7	0.468	1	6	3	25	"1;3;2"	"id_029"	135	3
8	0.516	1	3	3	28	"1;3;2"	"id_029"	135	3
9	0.421	1	1	3	29	"1;3;2"	"id_029"	135	3
10	0.391	1	0	3	29	"1;3;2"	"id_029"	135	3
11	0.417	1	-1	3	28	"1;3;2"	"id_029"	135	3
12	0.441	1	4	3	32	"1;3;2"	"id_029"	135	3
