"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	5	1	5	"2;1;3"	"id_027"	0	2
2	1.722	2	3	1	8	"2;1;3"	"id_027"	0	2
3	1.056	3	5	1	13	"2;1;3"	"id_027"	0	2
4	1.165	1	2	1	15	"2;1;3"	"id_027"	0	2
5	0.883	2	7	1	22	"2;1;3"	"id_027"	0	2
6	0.885	3	2	1	24	"2;1;3"	"id_027"	0	2
7	0.737	2	1	1	25	"2;1;3"	"id_027"	0	2
8	0.968	1	3	1	28	"2;1;3"	"id_027"	0	2
9	0.871	3	1	1	29	"2;1;3"	"id_027"	0	2
10	1.088	1	2	1	31	"2;1;3"	"id_027"	0	2
11	0.933	2	4	1	35	"2;1;3"	"id_027"	0	2
12	1.783	2	5	1	40	"2;1;3"	"id_027"	0	2
13	1.445	2	3	1	43	"2;1;3"	"id_027"	0	2
14	1.198	1	3	1	46	"2;1;3"	"id_027"	0	2
15	0.914	3	-1	1	45	"2;1;3"	"id_027"	0	2
16	0.9	2	5	1	50	"2;1;3"	"id_027"	0	2
17	0.86	1	1	1	51	"2;1;3"	"id_027"	0	2
18	0.68	2	6	1	57	"2;1;3"	"id_027"	0	2
19	1.483	1	3	1	60	"2;1;3"	"id_027"	0	2
20	0.606	2	2	1	62	"2;1;3"	"id_027"	0	2
0	-152.633	0	0	2	0	"2;1;3"	"id_027"	0	2
1	168.208	1	6	2	6	"2;3;1"	"id_027"	0	2
2	1.65	3	10	2	16	"2;3;1"	"id_027"	0	2
3	1.537	1	0	2	16	"2;3;1"	"id_027"	0	2
4	0.965	2	3	2	19	"2;3;1"	"id_027"	0	2
5	1.489	3	-6	2	13	"2;3;1"	"id_027"	0	2
6	0.865	1	1	2	14	"2;3;1"	"id_027"	0	2
7	0.911	2	0	2	14	"2;3;1"	"id_027"	0	2
8	0.89	3	13	2	27	"2;3;1"	"id_027"	0	2
9	1.088	1	-1	2	26	"2;3;1"	"id_027"	0	2
10	1.133	3	-3	2	23	"2;3;1"	"id_027"	0	2
11	0.944	2	1	2	24	"2;3;1"	"id_027"	0	2
12	0.867	3	12	2	36	"2;3;1"	"id_027"	0	2
13	1.027	3	-6	2	30	"2;3;1"	"id_027"	0	2
14	0.994	2	2	2	32	"2;3;1"	"id_027"	0	2
15	0.963	1	4	2	36	"2;3;1"	"id_027"	0	2
16	0.908	2	2	2	38	"2;3;1"	"id_027"	0	2
17	0.841	1	-1	2	37	"2;3;1"	"id_027"	0	2
18	1.748	3	4	2	41	"2;3;1"	"id_027"	0	2
19	0.966	2	3	2	44	"2;3;1"	"id_027"	0	2
20	1.095	3	2	2	46	"2;3;1"	"id_027"	0	2
21	1.087	1	6	2	52	"2;3;1"	"id_027"	0	2
22	0.795	2	2	2	54	"2;3;1"	"id_027"	0	2
23	1.519	3	13	2	67	"2;3;1"	"id_027"	0	2
24	1.314	1	6	2	73	"2;3;1"	"id_027"	0	2
25	0.804	2	-2	2	71	"2;3;1"	"id_027"	0	2
26	1.14	1	7	2	78	"2;3;1"	"id_027"	0	2
27	0.986	3	6	2	84	"2;3;1"	"id_027"	0	2
28	1.026	1	4	2	88	"2;3;1"	"id_027"	0	2
29	1.081	3	-2	2	86	"2;3;1"	"id_027"	0	2
30	0.878	2	1	2	87	"2;3;1"	"id_027"	0	2
31	0.845	1	3	2	90	"2;3;1"	"id_027"	0	2
32	1.023	2	1	2	91	"2;3;1"	"id_027"	0	2
33	0.833	3	4	2	95	"2;3;1"	"id_027"	0	2
34	0.9	1	10	2	105	"2;3;1"	"id_027"	0	2
35	1.638	1	4	2	109	"2;3;1"	"id_027"	0	2
36	1.477	1	-2	2	107	"2;3;1"	"id_027"	0	2
37	0.847	2	0	2	107	"2;3;1"	"id_027"	0	2
38	0.784	1	5	2	112	"2;3;1"	"id_027"	0	2
39	1.324	3	9	2	121	"2;3;1"	"id_027"	0	2
40	1.134	1	4	2	125	"2;3;1"	"id_027"	0	2
41	1.033	3	4	2	129	"2;3;1"	"id_027"	0	2
42	1.135	1	-3	2	126	"2;3;1"	"id_027"	0	2
43	0.881	3	-5	2	121	"2;3;1"	"id_027"	0	2
44	1.152	2	0	2	121	"2;3;1"	"id_027"	0	2
45	0.997	3	-2	2	119	"2;3;1"	"id_027"	0	2
46	1.551	1	8	2	127	"2;3;1"	"id_027"	0	2
47	1.427	2	3	2	130	"2;3;1"	"id_027"	0	2
48	1.179	1	0	2	130	"2;3;1"	"id_027"	0	2
49	0.839	2	4	2	134	"2;3;1"	"id_027"	0	2
50	2.376	2	3	2	137	"2;3;1"	"id_027"	0	2
0	-223.094	0	0	3	0	"2;3;1"	"id_027"	0	2
1	233.805	1	3	3	3	"1;2;3"	"id_027"	0	2
2	1.381	1	13	3	16	"1;2;3"	"id_027"	0	2
3	1.359	3	-2	3	14	"1;2;3"	"id_027"	0	2
4	0.811	2	1	3	15	"1;2;3"	"id_027"	0	2
5	0.793	1	3	3	18	"1;2;3"	"id_027"	0	2
6	0.971	2	1	3	19	"1;2;3"	"id_027"	0	2
7	0.799	1	2	3	21	"1;2;3"	"id_027"	0	2
8	0.903	2	4	3	25	"1;2;3"	"id_027"	0	2
9	0.833	3	2	3	27	"1;2;3"	"id_027"	0	2
10	0.816	2	1	3	28	"1;2;3"	"id_027"	0	2
11	0.816	1	1	3	29	"1;2;3"	"id_027"	0	2
12	0.948	3	1	3	30	"1;2;3"	"id_027"	0	2
13	0.688	2	1	3	31	"1;2;3"	"id_027"	0	2
14	0.714	1	3	3	34	"1;2;3"	"id_027"	0	2
15	0.92	2	-1	3	33	"1;2;3"	"id_027"	0	2
16	0.849	3	-1	3	32	"1;2;3"	"id_027"	0	2
17	1.11	1	2	3	34	"1;2;3"	"id_027"	0	2
18	0.989	1	5	3	39	"1;2;3"	"id_027"	0	2
19	0.74	1	8	3	47	"1;2;3"	"id_027"	0	2
20	0.688	1	8	3	55	"1;2;3"	"id_027"	0	2
21	1.267	1	2	3	57	"1;2;3"	"id_027"	0	2
22	1.192	2	4	3	61	"1;2;3"	"id_027"	0	2
23	1.156	2	3	3	64	"1;2;3"	"id_027"	0	2
24	1.097	1	5	3	69	"1;2;3"	"id_027"	0	2
25	1.098	2	0	3	69	"1;2;3"	"id_027"	0	2
26	0.87	3	-2	3	67	"1;2;3"	"id_027"	0	2
27	0.898	1	-1	3	66	"1;2;3"	"id_027"	0	2
28	0.954	2	2	3	68	"1;2;3"	"id_027"	0	2
29	0.921	3	0	3	68	"1;2;3"	"id_027"	0	2
30	0.819	2	-1	3	67	"1;2;3"	"id_027"	0	2
31	1.018	1	-4	3	63	"1;2;3"	"id_027"	0	2
32	1.159	3	3	3	66	"1;2;3"	"id_027"	0	2
33	1.275	3	2	3	68	"1;2;3"	"id_027"	0	2
34	0.7	3	2	3	70	"1;2;3"	"id_027"	0	2
35	1.786	3	-3	3	67	"1;2;3"	"id_027"	0	2
36	0.743	2	1	3	68	"1;2;3"	"id_027"	0	2
37	0.919	1	9	3	77	"1;2;3"	"id_027"	0	2
38	1.101	1	2	3	79	"1;2;3"	"id_027"	0	2
39	1.017	2	3	3	82	"1;2;3"	"id_027"	0	2
40	1.064	1	4	3	86	"1;2;3"	"id_027"	0	2
41	0.797	2	0	3	86	"1;2;3"	"id_027"	0	2
42	0.778	1	-2	3	84	"1;2;3"	"id_027"	0	2
43	1.255	3	3	3	87	"1;2;3"	"id_027"	0	2
44	1.377	3	3	3	90	"1;2;3"	"id_027"	0	2
45	0.816	3	1	3	91	"1;2;3"	"id_027"	0	2
46	1.459	2	0	3	91	"1;2;3"	"id_027"	0	2
47	0.744	3	1	3	92	"1;2;3"	"id_027"	0	2
48	0.906	3	6	3	98	"1;2;3"	"id_027"	0	2
49	1.186	3	0	3	98	"1;2;3"	"id_027"	0	2
50	0.847	2	3	3	101	"1;2;3"	"id_027"	0	2
0	-282.152	0	0	4	0	"1;2;3"	"id_027"	0	2
1	288.811	1	2	4	2	"3;1;2"	"id_027"	0	2
2	1.046	3	4	4	6	"3;1;2"	"id_027"	0	2
3	1.155	3	0	4	6	"3;1;2"	"id_027"	0	2
4	0.729	2	1	4	7	"3;1;2"	"id_027"	0	2
5	0.986	1	1	4	8	"3;1;2"	"id_027"	0	2
6	0.802	2	-8	4	0	"3;1;2"	"id_027"	0	2
7	1.857	1	3	4	3	"3;1;2"	"id_027"	0	2
8	0.376	3	0	4	3	"3;1;2"	"id_027"	0	2
9	1.034	1	3	4	6	"3;1;2"	"id_027"	0	2
10	1.35	3	4	4	10	"3;1;2"	"id_027"	0	2
11	1.313	3	0	4	10	"3;1;2"	"id_027"	0	2
12	0.76	2	-1	4	9	"3;1;2"	"id_027"	0	2
13	0.732	1	1	4	10	"3;1;2"	"id_027"	0	2
14	0.817	1	3	4	13	"3;1;2"	"id_027"	0	2
15	0.775	1	6	4	19	"3;1;2"	"id_027"	0	2
16	0.754	1	2	4	21	"3;1;2"	"id_027"	0	2
17	1.28	2	5	4	26	"3;1;2"	"id_027"	0	2
18	0.771	1	3	4	29	"3;1;2"	"id_027"	0	2
19	0.759	2	-2	4	27	"3;1;2"	"id_027"	0	2
20	0.892	1	2	4	29	"3;1;2"	"id_027"	0	2
21	0.765	3	4	4	33	"3;1;2"	"id_027"	0	2
22	0.905	1	2	4	35	"3;1;2"	"id_027"	0	2
23	1.095	3	-1	4	34	"3;1;2"	"id_027"	0	2
24	1.002	2	7	4	41	"3;1;2"	"id_027"	0	2
25	0.678	1	3	4	44	"3;1;2"	"id_027"	0	2
26	0.73	2	6	4	50	"3;1;2"	"id_027"	0	2
27	0.815	1	2	4	52	"3;1;2"	"id_027"	0	2
28	0.781	2	-1	4	51	"3;1;2"	"id_027"	0	2
29	0.805	1	3	4	54	"3;1;2"	"id_027"	0	2
30	1.14	3	4	4	58	"3;1;2"	"id_027"	0	2
31	0.926	1	4	4	62	"3;1;2"	"id_027"	0	2
32	0.721	3	3	4	65	"3;1;2"	"id_027"	0	2
33	0.915	1	2	4	67	"3;1;2"	"id_027"	0	2
34	1.124	2	0	4	67	"3;1;2"	"id_027"	0	2
35	0.801	3	2	4	69	"3;1;2"	"id_027"	0	2
36	0.434	3	7	4	76	"3;1;2"	"id_027"	0	2
37	0.894	1	3	4	79	"3;1;2"	"id_027"	0	2
38	0.943	3	3	4	82	"3;1;2"	"id_027"	0	2
39	0.73	3	3	4	85	"3;1;2"	"id_027"	0	2
40	1.711	3	3	4	88	"3;1;2"	"id_027"	0	2
41	0.924	3	2	4	90	"3;1;2"	"id_027"	0	2
42	0.959	1	0	4	90	"3;1;2"	"id_027"	0	2
43	0.967	3	-4	4	86	"3;1;2"	"id_027"	0	2
44	0.817	2	1	4	87	"3;1;2"	"id_027"	0	2
45	1.1	2	8	4	95	"3;1;2"	"id_027"	0	2
46	0.926	2	0	4	95	"3;1;2"	"id_027"	0	2
47	1.059	1	1	4	96	"3;1;2"	"id_027"	0	2
48	1.278	3	0	4	96	"3;1;2"	"id_027"	0	2
49	1.036	1	4	4	100	"3;1;2"	"id_027"	0	2
50	0.823	1	0	4	100	"3;1;2"	"id_027"	0	2
0	-334.803	0	0	5	0	"3;1;2"	"id_027"	0	2
1	340.789	1	4	5	4	"3;1;2"	"id_027"	0	2
2	0.92	3	2	5	6	"3;1;2"	"id_027"	0	2
