"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	3	1	3	"3;2;1"	"id_049"	0	2
2	10.853	1	1	1	4	"3;2;1"	"id_049"	0	2
3	2.546	1	4	1	8	"3;2;1"	"id_049"	0	2
4	2.119	2	3	1	11	"3;2;1"	"id_049"	0	2
5	3.94	3	4	1	15	"3;2;1"	"id_049"	0	2
6	2.114	3	1	1	16	"3;2;1"	"id_049"	0	2
7	3.002	2	5	1	21	"3;2;1"	"id_049"	0	2
8	2.1	2	3	1	24	"3;2;1"	"id_049"	0	2
9	2.423	2	3	1	27	"3;2;1"	"id_049"	0	2
10	3.4	2	3	1	30	"3;2;1"	"id_049"	0	2
11	1.98	2	2	1	32	"3;2;1"	"id_049"	0	2
12	2.237	2	3	1	35	"3;2;1"	"id_049"	0	2
13	2.834	3	5	1	40	"3;2;1"	"id_049"	0	2
14	2.03	3	2	1	42	"3;2;1"	"id_049"	0	2
15	2.278	3	7	1	49	"3;2;1"	"id_049"	0	2
16	1.965	3	2	1	51	"3;2;1"	"id_049"	0	2
17	1.842	3	1	1	52	"3;2;1"	"id_049"	0	2
18	1.899	3	3	1	55	"3;2;1"	"id_049"	0	2
19	1.91	1	5	1	60	"3;2;1"	"id_049"	0	2
20	1.681	1	4	1	64	"3;2;1"	"id_049"	0	2
0	-166.649	0	0	2	0	"3;2;1"	"id_049"	0	2
1	222.328	1	4	2	4	"2;3;1"	"id_049"	0	2
2	2.502	1	2	2	6	"2;3;1"	"id_049"	0	2
3	2.787	1	-1	2	5	"2;3;1"	"id_049"	0	2
4	2.785	2	1	2	6	"2;3;1"	"id_049"	0	2
5	2.036	2	4	2	10	"2;3;1"	"id_049"	0	2
6	1.696	2	2	2	12	"2;3;1"	"id_049"	0	2
7	1.756	2	2	2	14	"2;3;1"	"id_049"	0	2
8	1.592	2	3	2	17	"2;3;1"	"id_049"	0	2
9	2.125	3	-7	2	10	"2;3;1"	"id_049"	0	2
10	1.96	3	5	2	15	"2;3;1"	"id_049"	0	2
11	1.194	2	1	2	16	"2;3;1"	"id_049"	0	2
12	2.004	2	4	2	20	"2;3;1"	"id_049"	0	2
13	2.486	2	4	2	24	"2;3;1"	"id_049"	0	2
14	1.846	2	5	2	29	"2;3;1"	"id_049"	0	2
15	1.831	2	3	2	32	"2;3;1"	"id_049"	0	2
16	1.879	2	5	2	37	"2;3;1"	"id_049"	0	2
17	1.303	2	3	2	40	"2;3;1"	"id_049"	0	2
18	1.61	2	4	2	44	"2;3;1"	"id_049"	0	2
19	1.635	2	3	2	47	"2;3;1"	"id_049"	0	2
20	1.167	2	4	2	51	"2;3;1"	"id_049"	0	2
21	1.716	2	0	2	51	"2;3;1"	"id_049"	0	2
22	1.142	2	5	2	56	"2;3;1"	"id_049"	0	2
23	2.652	2	1	2	57	"2;3;1"	"id_049"	0	2
24	2.04	2	0	2	57	"2;3;1"	"id_049"	0	2
25	1.661	2	-2	2	55	"2;3;1"	"id_049"	0	2
26	4.341	1	2	2	57	"2;3;1"	"id_049"	0	2
27	1.998	1	4	2	61	"2;3;1"	"id_049"	0	2
28	1.514	1	4	2	65	"2;3;1"	"id_049"	0	2
29	3.004	1	3	2	68	"2;3;1"	"id_049"	0	2
30	1.799	1	6	2	74	"2;3;1"	"id_049"	0	2
31	1.844	1	2	2	76	"2;3;1"	"id_049"	0	2
32	1.854	1	4	2	80	"2;3;1"	"id_049"	0	2
33	1.554	1	0	2	80	"2;3;1"	"id_049"	0	2
34	2.351	1	1	2	81	"2;3;1"	"id_049"	0	2
35	2.061	1	2	2	83	"2;3;1"	"id_049"	0	2
36	2.033	1	2	2	85	"2;3;1"	"id_049"	0	2
37	1.962	1	0	2	85	"2;3;1"	"id_049"	0	2
38	1.793	1	6	2	91	"2;3;1"	"id_049"	0	2
39	2.05	1	-2	2	89	"2;3;1"	"id_049"	0	2
40	2.43	1	1	2	90	"2;3;1"	"id_049"	0	2
41	2.182	1	0	2	90	"2;3;1"	"id_049"	0	2
42	2.032	2	5	2	95	"2;3;1"	"id_049"	0	2
43	1.983	2	0	2	95	"2;3;1"	"id_049"	0	2
44	2.08	2	1	2	96	"2;3;1"	"id_049"	0	2
45	1.654	2	5	2	101	"2;3;1"	"id_049"	0	2
46	2.028	2	-4	2	97	"2;3;1"	"id_049"	0	2
47	3.09	1	2	2	99	"2;3;1"	"id_049"	0	2
48	2.721	1	0	2	99	"2;3;1"	"id_049"	0	2
49	3.631	1	9	2	108	"2;3;1"	"id_049"	0	2
50	2.19	1	2	2	110	"2;3;1"	"id_049"	0	2
0	-323.912	0	0	3	0	"2;3;1"	"id_049"	0	2
1	344.517	1	2	3	2	"3;1;2"	"id_049"	0	2
2	4.383	1	5	3	7	"3;1;2"	"id_049"	0	2
3	1.773	1	0	3	7	"3;1;2"	"id_049"	0	2
4	1.558	1	5	3	12	"3;1;2"	"id_049"	0	2
5	1.703	1	4	3	16	"3;1;2"	"id_049"	0	2
6	1.473	1	-2	3	14	"3;1;2"	"id_049"	0	2
7	2.317	2	16	3	30	"3;1;2"	"id_049"	0	2
8	1.915	2	1	3	31	"3;1;2"	"id_049"	0	2
9	1.629	2	7	3	38	"3;1;2"	"id_049"	0	2
10	1.665	2	4	3	42	"3;1;2"	"id_049"	0	2
11	1.928	2	3	3	45	"3;1;2"	"id_049"	0	2
12	1.538	2	6	3	51	"3;1;2"	"id_049"	0	2
13	2.142	2	-2	3	49	"3;1;2"	"id_049"	0	2
14	2.147	2	9	3	58	"3;1;2"	"id_049"	0	2
15	1.785	2	1	3	59	"3;1;2"	"id_049"	0	2
16	2.405	2	8	3	67	"3;1;2"	"id_049"	0	2
17	2.395	2	-2	3	65	"3;1;2"	"id_049"	0	2
18	2.125	2	5	3	70	"3;1;2"	"id_049"	0	2
19	2.054	2	-8	3	62	"3;1;2"	"id_049"	0	2
20	1.967	2	13	3	75	"3;1;2"	"id_049"	0	2
21	2.218	2	6	3	81	"3;1;2"	"id_049"	0	2
22	3.579	2	3	3	84	"3;1;2"	"id_049"	0	2
23	1.987	2	5	3	89	"3;1;2"	"id_049"	0	2
24	1.876	2	-10	3	79	"3;1;2"	"id_049"	0	2
25	2.006	2	-8	3	71	"3;1;2"	"id_049"	0	2
26	2.682	2	2	3	73	"3;1;2"	"id_049"	0	2
27	1.797	3	0	3	73	"3;1;2"	"id_049"	0	2
28	1.683	3	5	3	78	"3;1;2"	"id_049"	0	2
29	1.771	3	3	3	81	"3;1;2"	"id_049"	0	2
30	1.581	3	-1	3	80	"3;1;2"	"id_049"	0	2
31	2.029	3	4	3	84	"3;1;2"	"id_049"	0	2
32	1.687	3	3	3	87	"3;1;2"	"id_049"	0	2
33	2.359	3	4	3	91	"3;1;2"	"id_049"	0	2
34	2	3	6	3	97	"3;1;2"	"id_049"	0	2
35	1.761	3	1	3	98	"3;1;2"	"id_049"	0	2
36	1.894	3	5	3	103	"3;1;2"	"id_049"	0	2
37	2.309	3	1	3	104	"3;1;2"	"id_049"	0	2
38	2.069	3	4	3	108	"3;1;2"	"id_049"	0	2
39	1.861	3	4	3	112	"3;1;2"	"id_049"	0	2
40	1.935	3	4	3	116	"3;1;2"	"id_049"	0	2
41	1.806	3	9	3	125	"3;1;2"	"id_049"	0	2
42	1.572	3	-1	3	124	"3;1;2"	"id_049"	0	2
43	2.306	3	0	3	124	"3;1;2"	"id_049"	0	2
44	1.791	3	-1	3	123	"3;1;2"	"id_049"	0	2
45	2.155	3	5	3	128	"3;1;2"	"id_049"	0	2
46	1.85	3	3	3	131	"3;1;2"	"id_049"	0	2
47	1.829	3	3	3	134	"3;1;2"	"id_049"	0	2
48	2.252	3	3	3	137	"3;1;2"	"id_049"	0	2
49	3.326	3	1	3	138	"3;1;2"	"id_049"	0	2
50	3.893	3	2	3	140	"3;1;2"	"id_049"	0	2
0	-447.283	0	0	4	0	"3;1;2"	"id_049"	0	2
1	457.316	2	1	4	1	"2;3;1"	"id_049"	0	2
2	1.755	2	4	4	5	"2;3;1"	"id_049"	0	2
3	1.54	2	0	4	5	"2;3;1"	"id_049"	0	2
4	2	2	1	4	6	"2;3;1"	"id_049"	0	2
5	1.785	2	1	4	7	"2;3;1"	"id_049"	0	2
6	2.751	1	2	4	9	"2;3;1"	"id_049"	0	2
7	2.122	1	4	4	13	"2;3;1"	"id_049"	0	2
8	1.607	1	5	4	18	"2;3;1"	"id_049"	0	2
9	1.825	1	6	4	24	"2;3;1"	"id_049"	0	2
10	1.866	1	1	4	25	"2;3;1"	"id_049"	0	2
11	1.915	1	5	4	30	"2;3;1"	"id_049"	0	2
12	1.852	1	-3	4	27	"2;3;1"	"id_049"	0	2
13	2.229	1	0	4	27	"2;3;1"	"id_049"	0	2
14	1.664	1	-2	4	25	"2;3;1"	"id_049"	0	2
15	1.814	3	12	4	37	"2;3;1"	"id_049"	0	2
16	2.962	3	-6	4	31	"2;3;1"	"id_049"	0	2
17	2.1	3	-2	4	29	"2;3;1"	"id_049"	0	2
18	2.123	3	-1	4	28	"2;3;1"	"id_049"	0	2
19	2.235	2	2	4	30	"2;3;1"	"id_049"	0	2
20	1.864	2	4	4	34	"2;3;1"	"id_049"	0	2
21	2.813	2	4	4	38	"2;3;1"	"id_049"	0	2
22	1.86	2	1	4	39	"2;3;1"	"id_049"	0	2
23	1.851	2	1	4	40	"2;3;1"	"id_049"	0	2
24	1.664	2	3	4	43	"2;3;1"	"id_049"	0	2
25	1.43	2	-2	4	41	"2;3;1"	"id_049"	0	2
26	1.754	2	2	4	43	"2;3;1"	"id_049"	0	2
27	1.713	2	0	4	43	"2;3;1"	"id_049"	0	2
28	1.842	2	0	4	43	"2;3;1"	"id_049"	0	2
29	1.834	2	1	4	44	"2;3;1"	"id_049"	0	2
30	1.893	2	-1	4	43	"2;3;1"	"id_049"	0	2
31	1.696	2	0	4	43	"2;3;1"	"id_049"	0	2
32	3.569	2	2	4	45	"2;3;1"	"id_049"	0	2
33	2.103	1	2	4	47	"2;3;1"	"id_049"	0	2
34	1.973	1	5	4	52	"2;3;1"	"id_049"	0	2
35	1.865	1	-3	4	49	"2;3;1"	"id_049"	0	2
36	2.423	1	1	4	50	"2;3;1"	"id_049"	0	2
37	1.983	1	1	4	51	"2;3;1"	"id_049"	0	2
38	2.757	1	2	4	53	"2;3;1"	"id_049"	0	2
39	2.035	1	1	4	54	"2;3;1"	"id_049"	0	2
40	2.002	2	5	4	59	"2;3;1"	"id_049"	0	2
41	2.004	2	3	4	62	"2;3;1"	"id_049"	0	2
42	1.948	2	5	4	67	"2;3;1"	"id_049"	0	2
43	1.822	2	2	4	69	"2;3;1"	"id_049"	0	2
44	1.784	2	0	4	69	"2;3;1"	"id_049"	0	2
45	1.92	2	0	4	69	"2;3;1"	"id_049"	0	2
46	1.974	2	0	4	69	"2;3;1"	"id_049"	0	2
47	1.522	2	3	4	72	"2;3;1"	"id_049"	0	2
48	2.03	2	-1	4	71	"2;3;1"	"id_049"	0	2
49	2.066	2	1	4	72	"2;3;1"	"id_049"	0	2
50	1.977	2	4	4	76	"2;3;1"	"id_049"	0	2
0	-555.432	0	0	5	0	"2;3;1"	"id_049"	0	2
1	563.975	1	3	5	3	"3;1;2"	"id_049"	0	2
2	2.237	1	1	5	4	"3;1;2"	"id_049"	0	2
3	1.686	1	2	5	6	"3;1;2"	"id_049"	0	2
4	1.437	1	2	5	8	"3;1;2"	"id_049"	0	2
5	2.146	1	0	5	8	"3;1;2"	"id_049"	0	2
6	1.631	1	2	5	10	"3;1;2"	"id_049"	0	2
7	1.731	1	1	5	11	"3;1;2"	"id_049"	0	2
8	1.543	1	2	5	13	"3;1;2"	"id_049"	0	2
9	1.462	2	7	5	20	"3;1;2"	"id_049"	0	2
10	1.591	2	2	5	22	"3;1;2"	"id_049"	0	2
11	1.657	2	10	5	32	"3;1;2"	"id_049"	0	2
12	1.788	2	3	5	35	"3;1;2"	"id_049"	0	2
13	1.848	2	2	5	37	"3;1;2"	"id_049"	0	2
14	3.33	2	1	5	38	"3;1;2"	"id_049"	0	2
15	1.848	2	7	5	45	"3;1;2"	"id_049"	0	2
16	1.471	2	11	5	56	"3;1;2"	"id_049"	0	2
17	1.892	2	5	5	61	"3;1;2"	"id_049"	0	2
18	1.943	2	-1	5	60	"3;1;2"	"id_049"	0	2
19	2.181	2	-6	5	54	"3;1;2"	"id_049"	0	2
20	2.02	2	3	5	57	"3;1;2"	"id_049"	0	2
21	1.995	2	-2	5	55	"3;1;2"	"id_049"	0	2
22	1.687	2	6	5	61	"3;1;2"	"id_049"	0	2
23	1.913	2	10	5	71	"3;1;2"	"id_049"	0	2
24	2.68	2	2	5	73	"3;1;2"	"id_049"	0	2
25	2.047	2	5	5	78	"3;1;2"	"id_049"	0	2
26	1.854	2	2	5	80	"3;1;2"	"id_049"	0	2
