"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	4	1	4	"3;1;2"	"id_016"	135	3
2	2.746	2	3	1	7	"3;1;2"	"id_016"	135	3
3	1.285	3	2	1	9	"3;1;2"	"id_016"	135	3
4	1.27	3	1	1	10	"3;1;2"	"id_016"	135	3
5	2.206	3	1	1	11	"3;1;2"	"id_016"	135	3
6	1.587	3	1	1	12	"3;1;2"	"id_016"	135	3
7	1.366	2	1	1	13	"3;1;2"	"id_016"	135	3
8	1.045	2	4	1	17	"3;1;2"	"id_016"	135	3
9	1.605	2	4	1	21	"3;1;2"	"id_016"	135	3
10	1.393	2	4	1	25	"3;1;2"	"id_016"	135	3
11	1.895	1	0	1	25	"3;1;2"	"id_016"	135	3
12	1.392	1	1	1	26	"3;1;2"	"id_016"	135	3
13	1.034	1	-1	1	25	"3;1;2"	"id_016"	135	3
14	1.16	1	6	1	31	"3;1;2"	"id_016"	135	3
15	1.675	1	2	1	33	"3;1;2"	"id_016"	135	3
16	1.136	1	0	1	33	"3;1;2"	"id_016"	135	3
17	1.218	1	0	1	33	"3;1;2"	"id_016"	135	3
18	2.596	2	0	1	33	"3;1;2"	"id_016"	135	3
19	1.288	2	0	1	33	"3;1;2"	"id_016"	135	3
20	1.77	2	5	1	38	"3;1;2"	"id_016"	135	3
0	-257.603	0	0	2	0	"3;1;2"	"id_016"	135	3
1	293.597	1	4	2	4	"1;2;3"	"id_016"	135	3
2	3.934	2	4	2	8	"1;2;3"	"id_016"	135	3
3	1.557	3	4	2	12	"1;2;3"	"id_016"	135	3
4	2.74	1	4	2	16	"1;2;3"	"id_016"	135	3
5	1.507	2	4	2	20	"1;2;3"	"id_016"	135	3
6	1.606	3	-1	2	19	"1;2;3"	"id_016"	135	3
7	2.268	1	4	2	23	"1;2;3"	"id_016"	135	3
8	1.317	2	1	2	24	"1;2;3"	"id_016"	135	3
9	1.581	1	4	2	28	"1;2;3"	"id_016"	135	3
10	1.903	1	3	2	31	"1;2;3"	"id_016"	135	3
11	1.757	1	4	2	35	"1;2;3"	"id_016"	135	3
12	1.31	1	1	2	36	"1;2;3"	"id_016"	135	3
13	1.444	1	1	2	37	"1;2;3"	"id_016"	135	3
14	3.364	2	4	2	41	"1;2;3"	"id_016"	135	3
15	4.675	3	15	2	56	"1;2;3"	"id_016"	135	3
16	8.193	3	3	2	59	"1;2;3"	"id_016"	135	3
17	1.7	3	1	2	60	"1;2;3"	"id_016"	135	3
18	6.108	3	-3	2	57	"1;2;3"	"id_016"	135	3
19	1.605	2	1	2	58	"1;2;3"	"id_016"	135	3
20	1.704	1	4	2	62	"1;2;3"	"id_016"	135	3
21	1.727	1	4	2	66	"1;2;3"	"id_016"	135	3
22	2.53	1	4	2	70	"1;2;3"	"id_016"	135	3
23	2.055	1	2	2	72	"1;2;3"	"id_016"	135	3
24	1.547	1	2	2	74	"1;2;3"	"id_016"	135	3
25	7.629	1	1	2	75	"1;2;3"	"id_016"	135	3
26	1.113	1	3	2	78	"1;2;3"	"id_016"	135	3
27	1.412	1	-1	2	77	"1;2;3"	"id_016"	135	3
28	2.636	2	5	2	82	"1;2;3"	"id_016"	135	3
29	2.008	2	0	2	82	"1;2;3"	"id_016"	135	3
30	1.515	2	0	2	82	"1;2;3"	"id_016"	135	3
31	4.004	3	-4	2	78	"1;2;3"	"id_016"	135	3
32	1.465	3	6	2	84	"1;2;3"	"id_016"	135	3
33	3.414	1	1	2	85	"1;2;3"	"id_016"	135	3
34	1.381	1	5	2	90	"1;2;3"	"id_016"	135	3
35	1.334	1	3	2	93	"1;2;3"	"id_016"	135	3
36	2.158	1	2	2	95	"1;2;3"	"id_016"	135	3
37	1.209	1	4	2	99	"1;2;3"	"id_016"	135	3
38	1.586	1	4	2	103	"1;2;3"	"id_016"	135	3
39	2.281	1	5	2	108	"1;2;3"	"id_016"	135	3
40	1.296	1	4	2	112	"1;2;3"	"id_016"	135	3
41	1.635	1	7	2	119	"1;2;3"	"id_016"	135	3
42	2.257	1	4	2	123	"1;2;3"	"id_016"	135	3
43	2.138	1	3	2	126	"1;2;3"	"id_016"	135	3
44	2.811	1	2	2	128	"1;2;3"	"id_016"	135	3
45	2.754	1	7	2	135	"1;2;3"	"id_016"	135	3
46	2.004	1	2	2	137	"1;2;3"	"id_016"	135	3
47	1.703	1	2	2	139	"1;2;3"	"id_016"	135	3
