"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	6	1	6	"1;3;2"	"id_092"	135	4
2	1.382	2	3	1	9	"1;3;2"	"id_092"	135	4
3	0.898	3	1	1	10	"1;3;2"	"id_092"	135	4
4	0.86	1	6	1	16	"1;3;2"	"id_092"	135	4
5	0.99	1	2	1	18	"1;3;2"	"id_092"	135	4
6	0.908	2	2	1	20	"1;3;2"	"id_092"	135	4
7	0.748	1	-1	1	19	"1;3;2"	"id_092"	135	4
8	0.997	3	2	1	21	"1;3;2"	"id_092"	135	4
9	0.697	2	1	1	22	"1;3;2"	"id_092"	135	4
10	0.736	1	-2	1	20	"1;3;2"	"id_092"	135	4
11	0.738	3	4	1	24	"1;3;2"	"id_092"	135	4
12	0.746	2	3	1	27	"1;3;2"	"id_092"	135	4
13	0.626	3	-1	1	26	"1;3;2"	"id_092"	135	4
14	0.864	2	2	1	28	"1;3;2"	"id_092"	135	4
15	0.641	1	5	1	33	"1;3;2"	"id_092"	135	4
16	0.653	2	4	1	37	"1;3;2"	"id_092"	135	4
17	0.706	1	5	1	42	"1;3;2"	"id_092"	135	4
18	0.668	2	0	1	42	"1;3;2"	"id_092"	135	4
19	1.117	3	2	1	44	"1;3;2"	"id_092"	135	4
20	0.866	1	3	1	47	"1;3;2"	"id_092"	135	4
0	-938.497	0	0	2	0	"1;3;2"	"id_092"	135	4
1	991.267	1	-3	2	-3	"1;2;3"	"id_092"	135	4
2	0.88	2	-1	2	-4	"1;2;3"	"id_092"	135	4
3	0.787	3	1	2	-3	"1;2;3"	"id_092"	135	4
4	1.116	3	0	2	-3	"1;2;3"	"id_092"	135	4
5	2.125	1	-7	2	-10	"1;2;3"	"id_092"	135	4
6	1.099	2	1	2	-9	"1;2;3"	"id_092"	135	4
7	0.834	3	-1	2	-10	"1;2;3"	"id_092"	135	4
8	0.802	2	-1	2	-11	"1;2;3"	"id_092"	135	4
9	0.965	1	1	2	-10	"1;2;3"	"id_092"	135	4
10	0.964	3	1	2	-9	"1;2;3"	"id_092"	135	4
11	0.78	1	-5	2	-14	"1;2;3"	"id_092"	135	4
12	0.897	3	2	2	-12	"1;2;3"	"id_092"	135	4
13	0.986	2	4	2	-8	"1;2;3"	"id_092"	135	4
14	0.997	3	3	2	-5	"1;2;3"	"id_092"	135	4
15	1.297	2	3	2	-2	"1;2;3"	"id_092"	135	4
16	0.773	3	0	2	-2	"1;2;3"	"id_092"	135	4
17	1.475	2	-4	2	-6	"1;2;3"	"id_092"	135	4
18	0.877	3	-3	2	-9	"1;2;3"	"id_092"	135	4
19	1.192	1	2	2	-7	"1;2;3"	"id_092"	135	4
20	1.534	2	1	2	-6	"1;2;3"	"id_092"	135	4
21	1.19	1	10	2	4	"1;2;3"	"id_092"	135	4
22	1.18	2	2	2	6	"1;2;3"	"id_092"	135	4
23	1.219	1	2	2	8	"1;2;3"	"id_092"	135	4
24	1.191	3	1	2	9	"1;2;3"	"id_092"	135	4
25	1.073	1	7	2	16	"1;2;3"	"id_092"	135	4
26	1.311	2	0	2	16	"1;2;3"	"id_092"	135	4
27	0.926	1	12	2	28	"1;2;3"	"id_092"	135	4
28	1.36	2	4	2	32	"1;2;3"	"id_092"	135	4
29	1.977	1	5	2	37	"1;2;3"	"id_092"	135	4
30	1.174	2	4	2	41	"1;2;3"	"id_092"	135	4
31	0.984	1	-2	2	39	"1;2;3"	"id_092"	135	4
32	0.989	3	4	2	43	"1;2;3"	"id_092"	135	4
33	1.086	2	3	2	46	"1;2;3"	"id_092"	135	4
34	0.854	3	-1	2	45	"1;2;3"	"id_092"	135	4
35	1.537	1	6	2	51	"1;2;3"	"id_092"	135	4
36	0.799	2	3	2	54	"1;2;3"	"id_092"	135	4
37	0.85	1	0	2	54	"1;2;3"	"id_092"	135	4
38	1.309	2	1	2	55	"1;2;3"	"id_092"	135	4
39	1.136	3	4	2	59	"1;2;3"	"id_092"	135	4
40	0.99	2	-1	2	58	"1;2;3"	"id_092"	135	4
41	1.618	3	3	2	61	"1;2;3"	"id_092"	135	4
42	0.89	1	9	2	70	"1;2;3"	"id_092"	135	4
43	0.899	3	0	2	70	"1;2;3"	"id_092"	135	4
44	1.203	1	1	2	71	"1;2;3"	"id_092"	135	4
45	1.148	3	3	2	74	"1;2;3"	"id_092"	135	4
46	0.888	1	8	2	82	"1;2;3"	"id_092"	135	4
47	0.732	2	3	2	85	"1;2;3"	"id_092"	135	4
48	0.8	1	-2	2	83	"1;2;3"	"id_092"	135	4
49	1.062	3	2	2	85	"1;2;3"	"id_092"	135	4
50	1.771	2	-1	2	84	"1;2;3"	"id_092"	135	4
0	-1045.793	0	0	3	0	"1;2;3"	"id_092"	135	4
1	1075.163	1	5	3	5	"2;3;1"	"id_092"	135	4
2	1.009	2	3	3	8	"2;3;1"	"id_092"	135	4
3	0.828	3	8	3	16	"2;3;1"	"id_092"	135	4
4	1.628	2	1	3	17	"2;3;1"	"id_092"	135	4
5	0.629	3	3	3	20	"2;3;1"	"id_092"	135	4
6	0.748	3	-5	3	15	"2;3;1"	"id_092"	135	4
7	1.241	1	2	3	17	"2;3;1"	"id_092"	135	4
8	0.671	2	2	3	19	"2;3;1"	"id_092"	135	4
9	0.714	1	0	3	19	"2;3;1"	"id_092"	135	4
10	0.864	3	4	3	23	"2;3;1"	"id_092"	135	4
