"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	5	1	5	"2;3;1"	"id_077"	135	3
2	0.561	1	5	1	10	"2;3;1"	"id_077"	135	3
3	0.466	1	3	1	13	"2;3;1"	"id_077"	135	3
4	0.396	1	2	1	15	"2;3;1"	"id_077"	135	3
5	0.47	1	4	1	19	"2;3;1"	"id_077"	135	3
6	0.475	1	6	1	25	"2;3;1"	"id_077"	135	3
7	0.342	1	5	1	30	"2;3;1"	"id_077"	135	3
8	0.316	1	2	1	32	"2;3;1"	"id_077"	135	3
9	0.829	2	8	1	40	"2;3;1"	"id_077"	135	3
10	0.208	2	4	1	44	"2;3;1"	"id_077"	135	3
11	0.233	2	5	1	49	"2;3;1"	"id_077"	135	3
12	0.258	2	3	1	52	"2;3;1"	"id_077"	135	3
13	0.623	3	5	1	57	"2;3;1"	"id_077"	135	3
14	0.205	3	0	1	57	"2;3;1"	"id_077"	135	3
15	0.185	3	0	1	57	"2;3;1"	"id_077"	135	3
16	0.226	3	1	1	58	"2;3;1"	"id_077"	135	3
17	0.569	2	3	1	61	"2;3;1"	"id_077"	135	3
18	0.21	2	3	1	64	"2;3;1"	"id_077"	135	3
19	0.195	2	5	1	69	"2;3;1"	"id_077"	135	3
20	0.201	2	2	1	71	"2;3;1"	"id_077"	135	3
0	-52.954	0	0	2	0	"2;3;1"	"id_077"	135	3
1	58.48	1	-1	2	-1	"2;1;3"	"id_077"	135	3
2	0.761	1	1	2	0	"2;1;3"	"id_077"	135	3
3	0.478	1	2	2	2	"2;1;3"	"id_077"	135	3
4	0.473	1	9	2	11	"2;1;3"	"id_077"	135	3
5	0.442	1	3	2	14	"2;1;3"	"id_077"	135	3
6	0.451	1	-3	2	11	"2;1;3"	"id_077"	135	3
7	0.417	1	0	2	11	"2;1;3"	"id_077"	135	3
8	0.618	1	5	2	16	"2;1;3"	"id_077"	135	3
9	0.593	1	1	2	17	"2;1;3"	"id_077"	135	3
10	0.509	1	2	2	19	"2;1;3"	"id_077"	135	3
11	0.659	1	2	2	21	"2;1;3"	"id_077"	135	3
12	0.479	1	2	2	23	"2;1;3"	"id_077"	135	3
13	0.505	1	-1	2	22	"2;1;3"	"id_077"	135	3
14	0.85	2	2	2	24	"2;1;3"	"id_077"	135	3
15	0.284	2	3	2	27	"2;1;3"	"id_077"	135	3
16	0.447	2	0	2	27	"2;1;3"	"id_077"	135	3
17	0.558	2	1	2	28	"2;1;3"	"id_077"	135	3
18	0.23	2	2	2	30	"2;1;3"	"id_077"	135	3
19	0.216	2	1	2	31	"2;1;3"	"id_077"	135	3
20	0.466	2	1	2	32	"2;1;3"	"id_077"	135	3
21	0.216	2	0	2	32	"2;1;3"	"id_077"	135	3
22	0.194	2	3	2	35	"2;1;3"	"id_077"	135	3
23	0.611	2	4	2	39	"2;1;3"	"id_077"	135	3
24	0.239	2	2	2	41	"2;1;3"	"id_077"	135	3
25	0.697	3	6	2	47	"2;1;3"	"id_077"	135	3
26	0.301	3	-3	2	44	"2;1;3"	"id_077"	135	3
27	0.45	3	0	2	44	"2;1;3"	"id_077"	135	3
28	0.354	3	10	2	54	"2;1;3"	"id_077"	135	3
29	0.543	3	6	2	60	"2;1;3"	"id_077"	135	3
30	0.337	3	2	2	62	"2;1;3"	"id_077"	135	3
31	0.439	3	7	2	69	"2;1;3"	"id_077"	135	3
32	0.527	3	8	2	77	"2;1;3"	"id_077"	135	3
33	0.605	3	2	2	79	"2;1;3"	"id_077"	135	3
34	0.238	3	0	2	79	"2;1;3"	"id_077"	135	3
35	0.211	3	3	2	82	"2;1;3"	"id_077"	135	3
36	0.503	3	2	2	84	"2;1;3"	"id_077"	135	3
37	0.42	3	2	2	86	"2;1;3"	"id_077"	135	3
38	0.247	3	3	2	89	"2;1;3"	"id_077"	135	3
39	0.169	3	5	2	94	"2;1;3"	"id_077"	135	3
40	0.154	3	-3	2	91	"2;1;3"	"id_077"	135	3
41	0.553	3	2	2	93	"2;1;3"	"id_077"	135	3
42	0.452	3	2	2	95	"2;1;3"	"id_077"	135	3
43	0.212	3	12	2	107	"2;1;3"	"id_077"	135	3
44	0.199	3	8	2	115	"2;1;3"	"id_077"	135	3
45	0.547	3	4	2	119	"2;1;3"	"id_077"	135	3
46	0.674	2	2	2	121	"2;1;3"	"id_077"	135	3
47	0.21	2	3	2	124	"2;1;3"	"id_077"	135	3
48	0.151	2	3	2	127	"2;1;3"	"id_077"	135	3
49	0.56	2	0	2	127	"2;1;3"	"id_077"	135	3
50	0.926	1	1	2	128	"2;1;3"	"id_077"	135	3
0	-79.855	0	0	3	0	"2;1;3"	"id_077"	135	3
1	85.04	3	5	3	5	"3;2;1"	"id_077"	135	3
2	0.279	3	2	3	7	"3;2;1"	"id_077"	135	3
3	0.481	3	2	3	9	"3;2;1"	"id_077"	135	3
4	0.191	3	4	3	13	"3;2;1"	"id_077"	135	3
5	0.126	3	2	3	15	"3;2;1"	"id_077"	135	3
6	0.537	3	5	3	20	"3;2;1"	"id_077"	135	3
7	0.206	3	5	3	25	"3;2;1"	"id_077"	135	3
8	0.128	3	3	3	28	"3;2;1"	"id_077"	135	3
9	0.562	3	6	3	34	"3;2;1"	"id_077"	135	3
10	0.205	3	1	3	35	"3;2;1"	"id_077"	135	3
