"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	1	1	1	"2;1;3"	"id_086"	0	2
2	1.802	1	0	1	1	"2;1;3"	"id_086"	0	2
3	2.085	1	2	1	3	"2;1;3"	"id_086"	0	2
4	1.653	1	1	1	4	"2;1;3"	"id_086"	0	2
5	1.362	1	2	1	6	"2;1;3"	"id_086"	0	2
6	1.668	1	6	1	12	"2;1;3"	"id_086"	0	2
7	1.931	1	2	1	14	"2;1;3"	"id_086"	0	2
8	1.183	2	-2	1	12	"2;1;3"	"id_086"	0	2
9	1.088	2	2	1	14	"2;1;3"	"id_086"	0	2
10	0.93	2	2	1	16	"2;1;3"	"id_086"	0	2
11	0.992	2	6	1	22	"2;1;3"	"id_086"	0	2
12	1.257	2	7	1	29	"2;1;3"	"id_086"	0	2
13	3.857	2	5	1	34	"2;1;3"	"id_086"	0	2
14	1.264	2	4	1	38	"2;1;3"	"id_086"	0	2
15	1.836	2	1	1	39	"2;1;3"	"id_086"	0	2
16	1.183	3	-1	1	38	"2;1;3"	"id_086"	0	2
17	0.722	3	2	1	40	"2;1;3"	"id_086"	0	2
18	0.925	3	5	1	45	"2;1;3"	"id_086"	0	2
19	0.861	3	5	1	50	"2;1;3"	"id_086"	0	2
20	1.029	3	-1	1	49	"2;1;3"	"id_086"	0	2
0	-137.311	0	0	2	0	"2;1;3"	"id_086"	0	2
1	176.765	1	-2	2	-2	"1;2;3"	"id_086"	0	2
2	2.181	1	4	2	2	"1;2;3"	"id_086"	0	2
3	1.545	1	8	2	10	"1;2;3"	"id_086"	0	2
4	1.418	1	1	2	11	"1;2;3"	"id_086"	0	2
5	1.337	1	4	2	15	"1;2;3"	"id_086"	0	2
6	1.233	1	8	2	23	"1;2;3"	"id_086"	0	2
7	1.046	1	7	2	30	"1;2;3"	"id_086"	0	2
8	1.591	1	3	2	33	"1;2;3"	"id_086"	0	2
9	1.226	1	-4	2	29	"1;2;3"	"id_086"	0	2
10	1.63	2	2	2	31	"1;2;3"	"id_086"	0	2
11	0.917	2	-1	2	30	"1;2;3"	"id_086"	0	2
12	1.003	2	0	2	30	"1;2;3"	"id_086"	0	2
13	0.842	2	5	2	35	"1;2;3"	"id_086"	0	2
14	1.308	2	4	2	39	"1;2;3"	"id_086"	0	2
15	0.789	2	3	2	42	"1;2;3"	"id_086"	0	2
16	1.048	2	4	2	46	"1;2;3"	"id_086"	0	2
17	0.926	2	1	2	47	"1;2;3"	"id_086"	0	2
18	0.976	2	5	2	52	"1;2;3"	"id_086"	0	2
19	1.043	2	4	2	56	"1;2;3"	"id_086"	0	2
20	1.132	2	10	2	66	"1;2;3"	"id_086"	0	2
21	1.336	2	-2	2	64	"1;2;3"	"id_086"	0	2
22	1.2	3	6	2	70	"1;2;3"	"id_086"	0	2
23	1.079	3	3	2	73	"1;2;3"	"id_086"	0	2
24	0.813	3	5	2	78	"1;2;3"	"id_086"	0	2
25	0.844	3	3	2	81	"1;2;3"	"id_086"	0	2
26	0.785	3	2	2	83	"1;2;3"	"id_086"	0	2
27	0.79	3	0	2	83	"1;2;3"	"id_086"	0	2
28	1.206	3	0	2	83	"1;2;3"	"id_086"	0	2
29	0.885	3	3	2	86	"1;2;3"	"id_086"	0	2
30	1.798	3	5	2	91	"1;2;3"	"id_086"	0	2
31	1.136	3	0	2	91	"1;2;3"	"id_086"	0	2
32	1.083	3	-2	2	89	"1;2;3"	"id_086"	0	2
33	1.423	1	0	2	89	"1;2;3"	"id_086"	0	2
34	0.687	1	2	2	91	"1;2;3"	"id_086"	0	2
35	0.907	1	3	2	94	"1;2;3"	"id_086"	0	2
36	1.318	1	11	2	105	"1;2;3"	"id_086"	0	2
37	1.148	1	4	2	109	"1;2;3"	"id_086"	0	2
38	0.995	1	5	2	114	"1;2;3"	"id_086"	0	2
39	0.88	1	9	2	123	"1;2;3"	"id_086"	0	2
40	1.147	2	2	2	125	"1;2;3"	"id_086"	0	2
41	0.699	2	-2	2	123	"1;2;3"	"id_086"	0	2
42	1.76	1	12	2	135	"1;2;3"	"id_086"	0	2
43	1.24	3	0	2	135	"1;2;3"	"id_086"	0	2
44	0.696	3	0	2	135	"1;2;3"	"id_086"	0	2
45	0.894	3	3	2	138	"1;2;3"	"id_086"	0	2
46	1.315	1	2	2	140	"1;2;3"	"id_086"	0	2
47	0.713	1	4	2	144	"1;2;3"	"id_086"	0	2
