"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	3	1	3	"3;2;1"	"id_007"	0	2
2	1.63	2	3	1	6	"3;2;1"	"id_007"	0	2
3	1.062	3	-1	1	5	"3;2;1"	"id_007"	0	2
4	1.333	1	-1	1	4	"3;2;1"	"id_007"	0	2
5	1.4	2	3	1	7	"3;2;1"	"id_007"	0	2
6	1.145	3	4	1	11	"3;2;1"	"id_007"	0	2
7	1.55	1	4	1	15	"3;2;1"	"id_007"	0	2
8	1.119	2	0	1	15	"3;2;1"	"id_007"	0	2
9	0.927	3	2	1	17	"3;2;1"	"id_007"	0	2
10	1.981	1	4	1	21	"3;2;1"	"id_007"	0	2
11	0.675	1	3	1	24	"3;2;1"	"id_007"	0	2
12	0.485	2	-1	1	23	"3;2;1"	"id_007"	0	2
13	0.886	3	-1	1	22	"3;2;1"	"id_007"	0	2
14	1.376	1	3	1	25	"3;2;1"	"id_007"	0	2
15	1.096	2	1	1	26	"3;2;1"	"id_007"	0	2
16	0.916	3	3	1	29	"3;2;1"	"id_007"	0	2
17	1.529	1	4	1	33	"3;2;1"	"id_007"	0	2
18	3.326	2	2	1	35	"3;2;1"	"id_007"	0	2
19	1.123	3	3	1	38	"3;2;1"	"id_007"	0	2
20	1.7	1	3	1	41	"3;2;1"	"id_007"	0	2
0	-79.911	0	0	2	0	"3;2;1"	"id_007"	0	2
1	108.262	1	2	2	2	"3;2;1"	"id_007"	0	2
2	1.901	1	2	2	4	"3;2;1"	"id_007"	0	2
3	1.008	1	1	2	5	"3;2;1"	"id_007"	0	2
4	0.913	2	2	2	7	"3;2;1"	"id_007"	0	2
5	1.075	3	0	2	7	"3;2;1"	"id_007"	0	2
6	1.507	1	5	2	12	"3;2;1"	"id_007"	0	2
7	1.51	2	-2	2	10	"3;2;1"	"id_007"	0	2
8	0.904	1	0	2	10	"3;2;1"	"id_007"	0	2
9	1.133	3	-4	2	6	"3;2;1"	"id_007"	0	2
10	1.155	1	3	2	9	"3;2;1"	"id_007"	0	2
11	2.267	1	0	2	9	"3;2;1"	"id_007"	0	2
