"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	2	3	1	3	"1;2;3"	"id_021"	0	2
2	0.981	1	6	1	9	"1;2;3"	"id_021"	0	2
3	0.77	3	0	1	9	"1;2;3"	"id_021"	0	2
4	0.697	1	3	1	12	"1;2;3"	"id_021"	0	2
5	0.64	1	3	1	15	"1;2;3"	"id_021"	0	2
6	0.768	1	0	1	15	"1;2;3"	"id_021"	0	2
7	0.588	1	4	1	19	"1;2;3"	"id_021"	0	2
8	0.547	1	2	1	21	"1;2;3"	"id_021"	0	2
9	0.383	1	4	1	25	"1;2;3"	"id_021"	0	2
10	0.36	1	0	1	25	"1;2;3"	"id_021"	0	2
11	0.338	1	-1	1	24	"1;2;3"	"id_021"	0	2
12	0.307	1	3	1	27	"1;2;3"	"id_021"	0	2
13	0.292	1	5	1	32	"1;2;3"	"id_021"	0	2
14	0.376	1	2	1	34	"1;2;3"	"id_021"	0	2
15	0.195	1	5	1	39	"1;2;3"	"id_021"	0	2
16	0.17	1	6	1	45	"1;2;3"	"id_021"	0	2
17	0.19	1	4	1	49	"1;2;3"	"id_021"	0	2
18	0.188	1	3	1	52	"1;2;3"	"id_021"	0	2
19	0.191	1	2	1	54	"1;2;3"	"id_021"	0	2
20	0.194	1	5	1	59	"1;2;3"	"id_021"	0	2
0	-44.674	0	0	2	0	"1;2;3"	"id_021"	0	2
1	55.593	1	1	2	1	"3;2;1"	"id_021"	0	2
2	0.683	2	-5	2	-4	"3;2;1"	"id_021"	0	2
3	0.687	3	9	2	5	"3;2;1"	"id_021"	0	2
4	0.828	3	9	2	14	"3;2;1"	"id_021"	0	2
5	0.444	3	7	2	21	"3;2;1"	"id_021"	0	2
6	0.435	3	-7	2	14	"3;2;1"	"id_021"	0	2
7	0.411	3	-3	2	11	"3;2;1"	"id_021"	0	2
8	0.628	3	-2	2	9	"3;2;1"	"id_021"	0	2
9	0.518	3	2	2	11	"3;2;1"	"id_021"	0	2
10	0.521	3	7	2	18	"3;2;1"	"id_021"	0	2
11	0.359	3	-5	2	13	"3;2;1"	"id_021"	0	2
12	0.37	3	3	2	16	"3;2;1"	"id_021"	0	2
13	0.318	3	5	2	21	"3;2;1"	"id_021"	0	2
14	0.178	3	5	2	26	"3;2;1"	"id_021"	0	2
15	0.147	3	5	2	31	"3;2;1"	"id_021"	0	2
16	0.233	3	1	2	32	"3;2;1"	"id_021"	0	2
17	0.097	3	1	2	33	"3;2;1"	"id_021"	0	2
18	0.111	3	-3	2	30	"3;2;1"	"id_021"	0	2
19	0.172	3	6	2	36	"3;2;1"	"id_021"	0	2
20	0.211	3	3	2	39	"3;2;1"	"id_021"	0	2
21	0.141	3	1	2	40	"3;2;1"	"id_021"	0	2
22	0.2	3	18	2	58	"3;2;1"	"id_021"	0	2
23	0.205	3	14	2	72	"3;2;1"	"id_021"	0	2
24	0.127	3	-6	2	66	"3;2;1"	"id_021"	0	2
25	0.165	3	-9	2	57	"3;2;1"	"id_021"	0	2
26	0.152	3	3	2	60	"3;2;1"	"id_021"	0	2
27	0.172	3	11	2	71	"3;2;1"	"id_021"	0	2
28	0.17	3	4	2	75	"3;2;1"	"id_021"	0	2
29	0.158	3	7	2	82	"3;2;1"	"id_021"	0	2
30	0.17	3	12	2	94	"3;2;1"	"id_021"	0	2
31	0.172	3	-3	2	91	"3;2;1"	"id_021"	0	2
32	0.155	3	-1	2	90	"3;2;1"	"id_021"	0	2
33	0.161	3	8	2	98	"3;2;1"	"id_021"	0	2
34	0.15	3	10	2	108	"3;2;1"	"id_021"	0	2
35	0.162	3	1	2	109	"3;2;1"	"id_021"	0	2
36	0.183	3	2	2	111	"3;2;1"	"id_021"	0	2
37	0.203	3	-1	2	110	"3;2;1"	"id_021"	0	2
38	0.119	3	3	2	113	"3;2;1"	"id_021"	0	2
39	0.181	3	6	2	119	"3;2;1"	"id_021"	0	2
40	0.17	3	-6	2	113	"3;2;1"	"id_021"	0	2
41	0.158	3	0	2	113	"3;2;1"	"id_021"	0	2
42	0.183	3	3	2	116	"3;2;1"	"id_021"	0	2
43	0.192	3	3	2	119	"3;2;1"	"id_021"	0	2
44	0.16	3	6	2	125	"3;2;1"	"id_021"	0	2
45	0.226	3	7	2	132	"3;2;1"	"id_021"	0	2
46	0.104	3	3	2	135	"3;2;1"	"id_021"	0	2
47	0.177	3	3	2	138	"3;2;1"	"id_021"	0	2
48	0.167	3	6	2	144	"3;2;1"	"id_021"	0	2
49	0.21	3	1	2	145	"3;2;1"	"id_021"	0	2
50	0.143	3	7	2	152	"3;2;1"	"id_021"	0	2
0	-67.98	0	0	3	0	"3;2;1"	"id_021"	0	2
1	74.422	1	2	3	2	"3;2;1"	"id_021"	0	2
2	0.62	2	1	3	3	"3;2;1"	"id_021"	0	2
3	0.536	3	-3	3	0	"3;2;1"	"id_021"	0	2
4	0.998	3	-7	3	-7	"3;2;1"	"id_021"	0	2
5	0.963	3	9	3	2	"3;2;1"	"id_021"	0	2
6	0.632	3	-2	3	0	"3;2;1"	"id_021"	0	2
7	0.168	3	4	3	4	"3;2;1"	"id_021"	0	2
8	0.176	3	4	3	8	"3;2;1"	"id_021"	0	2
9	0.139	3	0	3	8	"3;2;1"	"id_021"	0	2
10	0.191	3	11	3	19	"3;2;1"	"id_021"	0	2
11	0.143	3	0	3	19	"3;2;1"	"id_021"	0	2
12	0.176	3	-1	3	18	"3;2;1"	"id_021"	0	2
13	0.145	3	8	3	26	"3;2;1"	"id_021"	0	2
14	0.17	3	3	3	29	"3;2;1"	"id_021"	0	2
15	0.143	3	-2	3	27	"3;2;1"	"id_021"	0	2
16	0.141	3	12	3	39	"3;2;1"	"id_021"	0	2
17	0.157	3	-1	3	38	"3;2;1"	"id_021"	0	2
18	0.135	3	0	3	38	"3;2;1"	"id_021"	0	2
19	0.156	3	0	3	38	"3;2;1"	"id_021"	0	2
20	0.161	3	10	3	48	"3;2;1"	"id_021"	0	2
21	0.16	3	6	3	54	"3;2;1"	"id_021"	0	2
22	0.175	3	11	3	65	"3;2;1"	"id_021"	0	2
23	0.165	3	3	3	68	"3;2;1"	"id_021"	0	2
24	0.166	3	5	3	73	"3;2;1"	"id_021"	0	2
25	0.173	3	2	3	75	"3;2;1"	"id_021"	0	2
26	0.161	3	5	3	80	"3;2;1"	"id_021"	0	2
27	0.186	3	-4	3	76	"3;2;1"	"id_021"	0	2
28	0.144	3	6	3	82	"3;2;1"	"id_021"	0	2
29	0.16	3	0	3	82	"3;2;1"	"id_021"	0	2
30	0.19	3	5	3	87	"3;2;1"	"id_021"	0	2
31	0.125	3	7	3	94	"3;2;1"	"id_021"	0	2
32	0.167	3	0	3	94	"3;2;1"	"id_021"	0	2
33	0.173	3	5	3	99	"3;2;1"	"id_021"	0	2
34	0.171	3	2	3	101	"3;2;1"	"id_021"	0	2
35	0.182	3	-5	3	96	"3;2;1"	"id_021"	0	2
36	0.165	3	-1	3	95	"3;2;1"	"id_021"	0	2
37	0.161	3	2	3	97	"3;2;1"	"id_021"	0	2
38	0.179	3	-6	3	91	"3;2;1"	"id_021"	0	2
39	0.168	3	-9	3	82	"3;2;1"	"id_021"	0	2
40	0.149	3	10	3	92	"3;2;1"	"id_021"	0	2
41	0.157	3	-2	3	90	"3;2;1"	"id_021"	0	2
42	0.17	3	6	3	96	"3;2;1"	"id_021"	0	2
43	0.161	3	4	3	100	"3;2;1"	"id_021"	0	2
44	0.184	3	0	3	100	"3;2;1"	"id_021"	0	2
45	0.137	3	8	3	108	"3;2;1"	"id_021"	0	2
46	0.173	3	5	3	113	"3;2;1"	"id_021"	0	2
47	0.17	3	8	3	121	"3;2;1"	"id_021"	0	2
48	0.159	3	2	3	123	"3;2;1"	"id_021"	0	2
49	0.174	3	9	3	132	"3;2;1"	"id_021"	0	2
50	0.182	3	-7	3	125	"3;2;1"	"id_021"	0	2
0	-85.359	0	0	4	0	"3;2;1"	"id_021"	0	2
1	131.492	1	3	4	3	"3;1;2"	"id_021"	0	2
2	0.789	2	6	4	9	"3;1;2"	"id_021"	0	2
3	0.635	3	3	4	12	"3;1;2"	"id_021"	0	2
4	0.769	2	-5	4	7	"3;1;2"	"id_021"	0	2
5	0.222	2	1	4	8	"3;1;2"	"id_021"	0	2
6	0.235	2	4	4	12	"3;1;2"	"id_021"	0	2
7	0.309	2	9	4	21	"3;1;2"	"id_021"	0	2
8	0.162	2	6	4	27	"3;1;2"	"id_021"	0	2
9	0.181	2	-1	4	26	"3;1;2"	"id_021"	0	2
10	0.181	2	-1	4	25	"3;1;2"	"id_021"	0	2
11	0.171	2	2	4	27	"3;1;2"	"id_021"	0	2
12	0.168	2	0	4	27	"3;1;2"	"id_021"	0	2
13	0.168	2	4	4	31	"3;1;2"	"id_021"	0	2
14	0.16	2	2	4	33	"3;1;2"	"id_021"	0	2
15	0.179	2	6	4	39	"3;1;2"	"id_021"	0	2
16	0.152	2	-3	4	36	"3;1;2"	"id_021"	0	2
17	0.172	2	5	4	41	"3;1;2"	"id_021"	0	2
18	0.172	2	-8	4	33	"3;1;2"	"id_021"	0	2
19	0.147	2	-2	4	31	"3;1;2"	"id_021"	0	2
20	0.17	2	5	4	36	"3;1;2"	"id_021"	0	2
21	0.181	2	8	4	44	"3;1;2"	"id_021"	0	2
22	0.155	2	5	4	49	"3;1;2"	"id_021"	0	2
23	0.167	2	0	4	49	"3;1;2"	"id_021"	0	2
24	0.153	2	10	4	59	"3;1;2"	"id_021"	0	2
25	0.171	2	12	4	71	"3;1;2"	"id_021"	0	2
26	0.161	2	8	4	79	"3;1;2"	"id_021"	0	2
27	0.149	2	-2	4	77	"3;1;2"	"id_021"	0	2
28	0.175	2	4	4	81	"3;1;2"	"id_021"	0	2
29	0.166	2	11	4	92	"3;1;2"	"id_021"	0	2
30	0.162	2	6	4	98	"3;1;2"	"id_021"	0	2
31	0.16	2	3	4	101	"3;1;2"	"id_021"	0	2
32	0.16	2	7	4	108	"3;1;2"	"id_021"	0	2
33	0.165	2	2	4	110	"3;1;2"	"id_021"	0	2
34	0.163	2	6	4	116	"3;1;2"	"id_021"	0	2
35	0.196	2	-5	4	111	"3;1;2"	"id_021"	0	2
36	0.183	2	2	4	113	"3;1;2"	"id_021"	0	2
37	0.169	2	2	4	115	"3;1;2"	"id_021"	0	2
38	0.098	2	4	4	119	"3;1;2"	"id_021"	0	2
39	0.15	2	0	4	119	"3;1;2"	"id_021"	0	2
40	0.158	2	3	4	122	"3;1;2"	"id_021"	0	2
41	0.151	2	8	4	130	"3;1;2"	"id_021"	0	2
42	0.188	2	2	4	132	"3;1;2"	"id_021"	0	2
43	0.14	2	6	4	138	"3;1;2"	"id_021"	0	2
44	0.165	2	0	4	138	"3;1;2"	"id_021"	0	2
45	0.165	2	1	4	139	"3;1;2"	"id_021"	0	2
46	0.156	2	6	4	145	"3;1;2"	"id_021"	0	2
