"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	2	1	2	"1;3;2"	"id_085"	135	4
2	2.826	2	2	1	4	"1;3;2"	"id_085"	135	4
3	2.459	3	2	1	6	"1;3;2"	"id_085"	135	4
4	3.662	3	5	1	11	"1;3;2"	"id_085"	135	4
5	2.806	3	3	1	14	"1;3;2"	"id_085"	135	4
6	2.655	2	1	1	15	"1;3;2"	"id_085"	135	4
7	2.779	1	4	1	19	"1;3;2"	"id_085"	135	4
8	2.407	3	4	1	23	"1;3;2"	"id_085"	135	4
9	1.987	1	1	1	24	"1;3;2"	"id_085"	135	4
10	2.286	3	3	1	27	"1;3;2"	"id_085"	135	4
11	1.92	3	0	1	27	"1;3;2"	"id_085"	135	4
12	4.149	1	1	1	28	"1;3;2"	"id_085"	135	4
13	1.805	2	5	1	33	"1;3;2"	"id_085"	135	4
14	3.078	2	2	1	35	"1;3;2"	"id_085"	135	4
15	2.327	1	2	1	37	"1;3;2"	"id_085"	135	4
16	3.407	3	4	1	41	"1;3;2"	"id_085"	135	4
17	4.603	3	3	1	44	"1;3;2"	"id_085"	135	4
18	1.861	3	4	1	48	"1;3;2"	"id_085"	135	4
19	1.62	3	3	1	51	"1;3;2"	"id_085"	135	4
20	2.928	3	1	1	52	"1;3;2"	"id_085"	135	4
0	-229.691	0	0	2	0	"1;3;2"	"id_085"	135	4
1	285.269	2	0	2	0	"3;2;1"	"id_085"	135	4
2	3.18	2	-1	2	-1	"3;2;1"	"id_085"	135	4
3	2.712	2	3	2	2	"3;2;1"	"id_085"	135	4
4	2.332	2	-2	2	0	"3;2;1"	"id_085"	135	4
5	1.681	2	8	2	8	"3;2;1"	"id_085"	135	4
6	3.811	2	1	2	9	"3;2;1"	"id_085"	135	4
7	1.726	2	2	2	11	"3;2;1"	"id_085"	135	4
8	2.153	3	7	2	18	"3;2;1"	"id_085"	135	4
9	1.966	3	7	2	25	"3;2;1"	"id_085"	135	4
10	3.407	3	7	2	32	"3;2;1"	"id_085"	135	4
11	1.952	3	0	2	32	"3;2;1"	"id_085"	135	4
12	1.935	3	-1	2	31	"3;2;1"	"id_085"	135	4
13	1.643	3	12	2	43	"3;2;1"	"id_085"	135	4
14	3.237	3	-2	2	41	"3;2;1"	"id_085"	135	4
15	3.465	3	10	2	51	"3;2;1"	"id_085"	135	4
16	3.145	1	3	2	54	"3;2;1"	"id_085"	135	4
17	1.555	1	-1	2	53	"3;2;1"	"id_085"	135	4
18	1.531	1	1	2	54	"3;2;1"	"id_085"	135	4
19	1.336	1	3	2	57	"3;2;1"	"id_085"	135	4
20	1.995	3	-3	2	54	"3;2;1"	"id_085"	135	4
21	1.524	3	0	2	54	"3;2;1"	"id_085"	135	4
22	1.817	3	2	2	56	"3;2;1"	"id_085"	135	4
23	1.464	3	-6	2	50	"3;2;1"	"id_085"	135	4
24	1.276	3	2	2	52	"3;2;1"	"id_085"	135	4
25	3.062	2	6	2	58	"3;2;1"	"id_085"	135	4
26	2.252	2	6	2	64	"3;2;1"	"id_085"	135	4
