"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	4	1	4	"1;2;3"	"id_017"	0	2
2	1.023	2	3	1	7	"1;2;3"	"id_017"	0	2
3	0.738	3	3	1	10	"1;2;3"	"id_017"	0	2
4	0.696	1	-1	1	9	"1;2;3"	"id_017"	0	2
5	1.046	2	4	1	13	"1;2;3"	"id_017"	0	2
6	0.802	2	8	1	21	"1;2;3"	"id_017"	0	2
7	0.651	2	4	1	25	"1;2;3"	"id_017"	0	2
8	0.561	2	5	1	30	"1;2;3"	"id_017"	0	2
9	0.552	2	3	1	33	"1;2;3"	"id_017"	0	2
10	0.646	2	1	1	34	"1;2;3"	"id_017"	0	2
11	0.911	3	2	1	36	"1;2;3"	"id_017"	0	2
12	0.846	2	-1	1	35	"1;2;3"	"id_017"	0	2
13	0.882	3	3	1	38	"1;2;3"	"id_017"	0	2
14	0.655	3	4	1	42	"1;2;3"	"id_017"	0	2
15	0.836	3	4	1	46	"1;2;3"	"id_017"	0	2
16	0.905	2	2	1	48	"1;2;3"	"id_017"	0	2
17	0.941	2	2	1	50	"1;2;3"	"id_017"	0	2
18	0.451	2	4	1	54	"1;2;3"	"id_017"	0	2
19	0.954	3	0	1	54	"1;2;3"	"id_017"	0	2
20	0.913	2	4	1	58	"1;2;3"	"id_017"	0	2
0	-71.782	0	0	2	0	"1;2;3"	"id_017"	0	2
1	84.559	1	0	2	0	"2;3;1"	"id_017"	0	2
2	0.79	2	3	2	3	"2;3;1"	"id_017"	0	2
3	0.864	3	5	2	8	"2;3;1"	"id_017"	0	2
4	0.953	3	5	2	13	"2;3;1"	"id_017"	0	2
5	0.737	3	-3	2	10	"2;3;1"	"id_017"	0	2
6	0.936	3	7	2	17	"2;3;1"	"id_017"	0	2
7	0.715	3	-3	2	14	"2;3;1"	"id_017"	0	2
8	0.702	3	4	2	18	"2;3;1"	"id_017"	0	2
9	0.705	3	5	2	23	"2;3;1"	"id_017"	0	2
10	0.644	3	-2	2	21	"2;3;1"	"id_017"	0	2
11	0.821	3	6	2	27	"2;3;1"	"id_017"	0	2
12	0.113	3	1	2	28	"2;3;1"	"id_017"	0	2
13	0.77	2	-2	2	26	"2;3;1"	"id_017"	0	2
14	0.808	3	1	2	27	"2;3;1"	"id_017"	0	2
15	0.638	3	1	2	28	"2;3;1"	"id_017"	0	2
16	0.648	3	-4	2	24	"2;3;1"	"id_017"	0	2
17	0.702	3	2	2	26	"2;3;1"	"id_017"	0	2
18	0.643	3	4	2	30	"2;3;1"	"id_017"	0	2
19	0.654	3	6	2	36	"2;3;1"	"id_017"	0	2
20	0.81	3	3	2	39	"2;3;1"	"id_017"	0	2
21	0.761	3	11	2	50	"2;3;1"	"id_017"	0	2
22	0.853	3	7	2	57	"2;3;1"	"id_017"	0	2
23	0.914	3	6	2	63	"2;3;1"	"id_017"	0	2
24	0.664	3	-1	2	62	"2;3;1"	"id_017"	0	2
25	0.755	3	3	2	65	"2;3;1"	"id_017"	0	2
