"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	5	1	5	"2;1;3"	"id_036"	0	2
2	3.486	2	1	1	6	"2;1;3"	"id_036"	0	2
3	2.181	1	1	1	7	"2;1;3"	"id_036"	0	2
4	33.791	2	3	1	10	"2;1;3"	"id_036"	0	2
5	1.774	2	5	1	15	"2;1;3"	"id_036"	0	2
6	0.095	3	2	1	17	"2;1;3"	"id_036"	0	2
7	0.096	3	2	1	19	"2;1;3"	"id_036"	0	2
8	13.098	1	4	1	23	"2;1;3"	"id_036"	0	2
9	10.561	2	2	1	25	"2;1;3"	"id_036"	0	2
10	11.42	3	3	1	28	"2;1;3"	"id_036"	0	2
11	13.248	1	4	1	32	"2;1;3"	"id_036"	0	2
12	5.842	2	6	1	38	"2;1;3"	"id_036"	0	2
13	5.467	3	2	1	40	"2;1;3"	"id_036"	0	2
14	5.539	2	2	1	42	"2;1;3"	"id_036"	0	2
15	6.145	1	3	1	45	"2;1;3"	"id_036"	0	2
16	6.724	2	3	1	48	"2;1;3"	"id_036"	0	2
17	5.398	3	3	1	51	"2;1;3"	"id_036"	0	2
18	7.563	1	4	1	55	"2;1;3"	"id_036"	0	2
19	6.023	2	3	1	58	"2;1;3"	"id_036"	0	2
20	5.812	1	2	1	60	"2;1;3"	"id_036"	0	2
0	-345.707	0	0	2	0	"2;1;3"	"id_036"	0	2
1	380.115	1	2	2	2	"2;1;3"	"id_036"	0	2
2	7.965	1	1	2	3	"2;1;3"	"id_036"	0	2
3	12.832	2	5	2	8	"2;1;3"	"id_036"	0	2
4	5.816	3	4	2	12	"2;1;3"	"id_036"	0	2
5	4.934	1	3	2	15	"2;1;3"	"id_036"	0	2
6	4.903	2	4	2	19	"2;1;3"	"id_036"	0	2
7	4.945	2	-7	2	12	"2;1;3"	"id_036"	0	2
8	6.199	1	2	2	14	"2;1;3"	"id_036"	0	2
9	9.59	1	3	2	17	"2;1;3"	"id_036"	0	2
10	5.44	3	0	2	17	"2;1;3"	"id_036"	0	2
11	4.915	2	5	2	22	"2;1;3"	"id_036"	0	2
12	17.516	1	4	2	26	"2;1;3"	"id_036"	0	2
13	2.628	3	4	2	30	"2;1;3"	"id_036"	0	2
14	3.164	3	0	2	30	"2;1;3"	"id_036"	0	2
15	3.333	2	4	2	34	"2;1;3"	"id_036"	0	2
16	0.104	1	0	2	34	"2;1;3"	"id_036"	0	2
17	4.635	2	10	2	44	"2;1;3"	"id_036"	0	2
18	0.102	3	4	2	48	"2;1;3"	"id_036"	0	2
19	42.977	2	6	2	54	"2;1;3"	"id_036"	0	2
20	5.755	1	4	2	58	"2;1;3"	"id_036"	0	2
21	10.048	2	7	2	65	"2;1;3"	"id_036"	0	2
22	5.539	3	2	2	67	"2;1;3"	"id_036"	0	2
23	3.408	1	1	2	68	"2;1;3"	"id_036"	0	2
24	4.415	2	0	2	68	"2;1;3"	"id_036"	0	2
25	3.049	3	4	2	72	"2;1;3"	"id_036"	0	2
26	3.269	1	1	2	73	"2;1;3"	"id_036"	0	2
27	4.595	1	4	2	77	"2;1;3"	"id_036"	0	2
28	5.139	2	4	2	81	"2;1;3"	"id_036"	0	2
29	18.021	1	2	2	83	"2;1;3"	"id_036"	0	2
30	13.21	2	3	2	86	"2;1;3"	"id_036"	0	2
31	2.405	2	-2	2	84	"2;1;3"	"id_036"	0	2
32	3.622	3	3	2	87	"2;1;3"	"id_036"	0	2
33	31.969	1	6	2	93	"2;1;3"	"id_036"	0	2
34	3.56	1	0	2	93	"2;1;3"	"id_036"	0	2
35	3.987	2	3	2	96	"2;1;3"	"id_036"	0	2
36	1.879	2	-2	2	94	"2;1;3"	"id_036"	0	2
37	11.29	3	-5	2	89	"2;1;3"	"id_036"	0	2
38	2.29	3	0	2	89	"2;1;3"	"id_036"	0	2
39	3.525	2	-2	2	87	"2;1;3"	"id_036"	0	2
40	9.283	3	1	2	88	"2;1;3"	"id_036"	0	2
41	6.373	3	4	2	92	"2;1;3"	"id_036"	0	2
42	10.21	1	-1	2	91	"2;1;3"	"id_036"	0	2
43	5.671	2	14	2	105	"2;1;3"	"id_036"	0	2
44	10.29	3	0	2	105	"2;1;3"	"id_036"	0	2
45	10.833	2	5	2	110	"2;1;3"	"id_036"	0	2
46	5.704	1	0	2	110	"2;1;3"	"id_036"	0	2
47	7.689	2	-4	2	106	"2;1;3"	"id_036"	0	2
48	5.831	3	2	2	108	"2;1;3"	"id_036"	0	2
49	11.081	2	7	2	115	"2;1;3"	"id_036"	0	2
