"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	3	1	3	"1;2;3"	"id_069"	0	2
2	2.597	1	1	1	4	"1;2;3"	"id_069"	0	2
3	1.303	1	5	1	9	"1;2;3"	"id_069"	0	2
4	1.353	1	5	1	14	"1;2;3"	"id_069"	0	2
5	1.514	1	3	1	17	"1;2;3"	"id_069"	0	2
6	0.846	1	4	1	21	"1;2;3"	"id_069"	0	2
7	0.851	1	2	1	23	"1;2;3"	"id_069"	0	2
8	0.748	1	4	1	27	"1;2;3"	"id_069"	0	2
9	0.653	1	3	1	30	"1;2;3"	"id_069"	0	2
10	0.72	1	1	1	31	"1;2;3"	"id_069"	0	2
11	0.621	1	5	1	36	"1;2;3"	"id_069"	0	2
12	0.61	1	6	1	42	"1;2;3"	"id_069"	0	2
13	0.594	1	4	1	46	"1;2;3"	"id_069"	0	2
14	0.642	1	3	1	49	"1;2;3"	"id_069"	0	2
15	0.562	1	2	1	51	"1;2;3"	"id_069"	0	2
16	0.563	1	1	1	52	"1;2;3"	"id_069"	0	2
17	0.562	1	1	1	53	"1;2;3"	"id_069"	0	2
18	1.253	1	5	1	58	"1;2;3"	"id_069"	0	2
19	0.744	1	5	1	63	"1;2;3"	"id_069"	0	2
20	0.721	1	3	1	66	"1;2;3"	"id_069"	0	2
0	-87.341	0	0	2	0	"1;2;3"	"id_069"	0	2
1	116.56	1	-1	2	-1	"3;1;2"	"id_069"	0	2
2	1.072	2	6	2	5	"3;1;2"	"id_069"	0	2
3	1.177	2	-1	2	4	"3;1;2"	"id_069"	0	2
4	1.691	3	0	2	4	"3;1;2"	"id_069"	0	2
5	1.031	3	1	2	5	"3;1;2"	"id_069"	0	2
6	0.903	3	6	2	11	"3;1;2"	"id_069"	0	2
7	0.829	3	1	2	12	"3;1;2"	"id_069"	0	2
8	0.893	3	0	2	12	"3;1;2"	"id_069"	0	2
9	1.358	3	1	2	13	"3;1;2"	"id_069"	0	2
10	1.011	3	2	2	15	"3;1;2"	"id_069"	0	2
11	0.819	3	-3	2	12	"3;1;2"	"id_069"	0	2
12	1.215	3	4	2	16	"3;1;2"	"id_069"	0	2
13	1.033	3	4	2	20	"3;1;2"	"id_069"	0	2
14	1.005	3	2	2	22	"3;1;2"	"id_069"	0	2
15	0.994	3	1	2	23	"3;1;2"	"id_069"	0	2
16	0.9	3	0	2	23	"3;1;2"	"id_069"	0	2
17	1.597	3	7	2	30	"3;1;2"	"id_069"	0	2
18	1.627	3	0	2	30	"3;1;2"	"id_069"	0	2
19	0.825	3	1	2	31	"3;1;2"	"id_069"	0	2
20	1.069	3	1	2	32	"3;1;2"	"id_069"	0	2
21	1.106	3	3	2	35	"3;1;2"	"id_069"	0	2
22	1.143	3	-1	2	34	"3;1;2"	"id_069"	0	2
23	1.127	3	8	2	42	"3;1;2"	"id_069"	0	2
24	1.448	3	4	2	46	"3;1;2"	"id_069"	0	2
25	1.221	3	4	2	50	"3;1;2"	"id_069"	0	2
26	1.123	3	5	2	55	"3;1;2"	"id_069"	0	2
27	0.85	3	7	2	62	"3;1;2"	"id_069"	0	2
28	0.981	3	0	2	62	"3;1;2"	"id_069"	0	2
29	0.871	3	-1	2	61	"3;1;2"	"id_069"	0	2
30	0.813	3	0	2	61	"3;1;2"	"id_069"	0	2
31	0.737	3	6	2	67	"3;1;2"	"id_069"	0	2
