"trial"	"time"	"selection"	"outcome"	"game"	"points.cum"	"option.order"	"workerid"	"goal"	"condition"
1	0	1	7	1	7	"2;3;1"	"id_055"	135	4
2	3.985	2	7	1	14	"2;3;1"	"id_055"	135	4
3	2.418	1	3	1	17	"2;3;1"	"id_055"	135	4
4	1.941	3	2	1	19	"2;3;1"	"id_055"	135	4
5	1.967	2	4	1	23	"2;3;1"	"id_055"	135	4
6	1.583	1	7	1	30	"2;3;1"	"id_055"	135	4
7	2.065	1	5	1	35	"2;3;1"	"id_055"	135	4
8	1.369	2	3	1	38	"2;3;1"	"id_055"	135	4
9	1.574	1	2	1	40	"2;3;1"	"id_055"	135	4
10	1.714	2	2	1	42	"2;3;1"	"id_055"	135	4
11	1.568	3	2	1	44	"2;3;1"	"id_055"	135	4
12	1.143	1	2	1	46	"2;3;1"	"id_055"	135	4
13	1.409	2	3	1	49	"2;3;1"	"id_055"	135	4
14	1.168	1	2	1	51	"2;3;1"	"id_055"	135	4
15	0.982	3	2	1	53	"2;3;1"	"id_055"	135	4
16	0.922	2	3	1	56	"2;3;1"	"id_055"	135	4
17	1.168	1	2	1	58	"2;3;1"	"id_055"	135	4
18	1.023	2	2	1	60	"2;3;1"	"id_055"	135	4
19	1.162	1	3	1	63	"2;3;1"	"id_055"	135	4
20	1.109	2	4	1	67	"2;3;1"	"id_055"	135	4
0	-120.238	0	0	2	0	"2;3;1"	"id_055"	135	4
1	141.236	1	4	2	4	"3;2;1"	"id_055"	135	4
2	1.469	2	3	2	7	"3;2;1"	"id_055"	135	4
3	1.389	1	5	2	12	"3;2;1"	"id_055"	135	4
4	1.272	2	1	2	13	"3;2;1"	"id_055"	135	4
5	1.144	1	-2	2	11	"3;2;1"	"id_055"	135	4
6	1.313	3	0	2	11	"3;2;1"	"id_055"	135	4
7	0.999	2	2	2	13	"3;2;1"	"id_055"	135	4
8	1.24	2	-5	2	8	"3;2;1"	"id_055"	135	4
9	1.075	3	11	2	19	"3;2;1"	"id_055"	135	4
10	1.778	2	1	2	20	"3;2;1"	"id_055"	135	4
11	1.144	3	3	2	23	"3;2;1"	"id_055"	135	4
12	1.38	1	0	2	23	"3;2;1"	"id_055"	135	4
13	2.71	3	9	2	32	"3;2;1"	"id_055"	135	4
14	2.356	1	4	2	36	"3;2;1"	"id_055"	135	4
15	1.33	3	7	2	43	"3;2;1"	"id_055"	135	4
16	1.314	1	2	2	45	"3;2;1"	"id_055"	135	4
17	1.162	3	4	2	49	"3;2;1"	"id_055"	135	4
18	1.788	2	4	2	53	"3;2;1"	"id_055"	135	4
19	1.169	3	9	2	62	"3;2;1"	"id_055"	135	4
20	1.274	2	-2	2	60	"3;2;1"	"id_055"	135	4
21	1.538	1	5	2	65	"3;2;1"	"id_055"	135	4
22	1.294	3	2	2	67	"3;2;1"	"id_055"	135	4
23	2.053	1	-1	2	66	"3;2;1"	"id_055"	135	4
24	1.066	3	1	2	67	"3;2;1"	"id_055"	135	4
25	2.109	2	4	2	71	"3;2;1"	"id_055"	135	4
26	1.075	3	13	2	84	"3;2;1"	"id_055"	135	4
27	1.275	2	-1	2	83	"3;2;1"	"id_055"	135	4
28	1.079	3	3	2	86	"3;2;1"	"id_055"	135	4
29	1.458	1	3	2	89	"3;2;1"	"id_055"	135	4
